run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,X,X,D,1,0.4217348666347512,0.6286982654206721,0.4957976776796426,0.5591269365473492
0,1,X,X,D,1,0.3674999472091896,0.6276225238208222,0.5188128203779787,0.5879279074466912
0,2,X,X,D,0,0.3426426410336444,0.6505290596262344,0.5271723570453926,0.5971557624108248
0,3,X,X,D,0,0.3436479202188627,0.7019204722047528,0.5153730497510046,0.5895408768449226
0,4,X,Y,J,1,0.2862517058608909,0.7410289816961516,0.5015224169459417,0.6033005551084999
0,5,X,X,D,1,0.2892940731494452,0.75,0.5225481599590251,0.6368875907738891
0,6,X,Y,J,1,0.2529531579612913,0.75,0.543375667168373,0.6740077690070528
0,7,X,X,D,0,0.25,0.75,0.5372196155957263,0.6467196387261349
0,8,X,Y,J,1,0.25,0.75,0.5347390946099302,0.6684962871854233
0,9,X,X,D,0,0.3105642386224437,0.739870980553852,0.5141667570368694,0.686957592035277
0,10,X,X,D,0,0.3097929597071289,0.7436219727509443,0.5022309735185678,0.6946344511437342
0,11,X,X,D,1,0.2924980659735801,0.75,0.4908777662847904,0.7258405374979411
0,12,X,X,D,1,0.3054141630162719,0.738671014172736,0.4874417078225869,0.7395596585155367
0,13,X,X,D,0,0.2855249739829358,0.7187818750118462,0.5014965560455035,0.75
0,14,X,Y,J,0,0.2900614813700097,0.7418847322561588,0.5010043709579103,0.75
0,15,X,X,D,0,0.2810660594404594,0.75,0.4890757241694571,0.7371276514489788
0,16,X,X,D,0,0.274350844046948,0.75,0.4840085477099924,0.724022366146664
0,17,X,X,D,0,0.2667851554159767,0.7030996467856857,0.494654363987265,0.6977078014637429
0,18,X,Y,J,0,0.2744212872199426,0.7105346105730315,0.4764680672359059,0.6822970215789954
0,19,X,X,D,0,0.291973154443365,0.6651315303372533,0.4734993166045321,0.7452837616953776
1,0,X,Y,J,0,0.3611325569590805,0.4354159589471007,0.5759177464039523,0.3032801269022973
1,1,X,Y,J,1,0.3648048806587724,0.4386468991415698,0.6025287494482282,0.2977200757280056
1,2,X,Y,J,0,0.3350501711420501,0.4553647926744628,0.620362991960569,0.2757426582170144
1,3,X,X,D,0,0.342486232268778,0.4913401367172453,0.6101706331917645,0.2976767837924722
1,4,X,X,D,1,0.3588489052720643,0.4623838509660707,0.6154152294266069,0.2896665406613301
1,5,X,Y,J,1,0.3394002112924232,0.4985297689670256,0.6384363067999022,0.3006482573330197
1,6,X,X,D,0,0.3257473827147839,0.4998979030275672,0.5884425747996628,0.2988537807822483
1,7,X,X,D,1,0.3371043272609367,0.5085585450682343,0.6240071287212636,0.2816963229613649
1,8,X,X,D,0,0.3185461878689291,0.501341571047335,0.6029053532147138,0.3035454373395699
1,9,X,X,D,0,0.3064841395537578,0.5425239351595055,0.5818950114340787,0.2968927652874882
1,10,X,X,D,0,0.2964246021356761,0.5344897408302562,0.6222132275562379,0.2992047091781161
1,11,X,X,D,1,0.346296449209056,0.5363544253171636,0.6366249159009758,0.3103431557175092
1,12,X,X,D,0,0.3239800192075425,0.5355815004663461,0.6581104165771305,0.335991905269344
1,13,X,Y,J,1,0.32308881403005,0.5359860520843579,0.6110062691957897,0.3276989016693059
1,14,X,X,D,0,0.3136647472231921,0.5531647652395664,0.562410518044882,0.3229788944814329
1,15,X,X,D,1,0.2868630795907074,0.5309994011416285,0.5200351072454853,0.3095414929892819
1,16,X,X,D,0,0.2874667778366715,0.5380250625336239,0.48818393277653,0.2975185005257468
1,17,X,X,D,0,0.3118070213699898,0.5421407215113031,0.4428206950967788,0.3118628732461888
1,18,X,Y,J,0,0.3090167579093145,0.5108059354858087,0.4241430607100344,0.2862172677596831
1,19,X,X,D,0,0.3048163703821367,0.5039087366642588,0.4551270479232889,0.2817256763515909
2,0,X,X,D,1,0.5523612912994535,0.5071538007094315,0.3626750769400507,0.3776334750869152
2,1,X,Y,J,0,0.5717543615467082,0.4857335073957606,0.4076605347388755,0.3542585106162045
2,2,X,Y,J,1,0.56345452328976,0.4668796387565271,0.4128030676563351,0.307376371519813
2,3,X,X,D,0,0.5413481868015445,0.4468771815089974,0.4109413711012527,0.2641903690305738
2,4,X,X,D,0,0.5547592928059524,0.420668017450276,0.4591289048389029,0.25
2,5,X,X,D,0,0.5373791689491172,0.4209249165657724,0.4596041014219251,0.2644298154381506
2,6,X,X,D,1,0.5708101011904995,0.4125624489520522,0.4638907608320874,0.25
2,7,X,Y,J,1,0.6072061014649276,0.3819985221272317,0.4433389717858174,0.2605446765019349
2,8,X,Y,J,1,0.5931435113276183,0.3939806542660208,0.4876056062146969,0.25
2,9,X,Y,J,0,0.6120744085312103,0.4002852313230204,0.4782494705385495,0.2818404220456178
2,10,X,X,D,1,0.628706338918124,0.4221673223306316,0.5203365898453121,0.2954867602482656
2,11,X,X,D,0,0.6248123173254503,0.4007564896651811,0.524588749962957,0.2963799783400055
2,12,X,Y,J,0,0.6213248938770999,0.3992569660424446,0.5229196540942141,0.2807390587406783
2,13,X,X,D,0,0.6184818380698499,0.4127432710029671,0.5568197521851869,0.2877984115455478
2,14,X,X,D,1,0.6265076824919387,0.4414539118676552,0.5939972530754885,0.3163504765775353
2,15,X,X,D,1,0.6107694495250017,0.4368748957238593,0.5887221284943693,0.3248712276398732
2,16,X,X,D,1,0.5743717491912458,0.4485434411332731,0.6139663652393326,0.3218844350206196
2,17,X,X,D,1,0.5660850794954404,0.4588864930317214,0.5953822996766466,0.3314137888389669
2,18,X,X,D,0,0.5414266559389701,0.409539646535079,0.5658091810660377,0.2774198627097214
2,19,X,X,D,1,0.5567822757662931,0.3370148575931403,0.6159689039327991,0.293652745987542
3,0,X,X,D,0,0.3783553998405888,0.3161856188157544,0.6834323510136138,0.5085952039690865
3,1,X,X,D,1,0.4171167645485706,0.3115719974661737,0.6693243466965276,0.5448202830824793
3,2,X,Y,J,0,0.4360481677279437,0.3372197782691304,0.7060355138844747,0.5237925323815568
3,3,X,X,D,0,0.4397024585841452,0.3345195675943239,0.7146829068799972,0.5742585635457581
3,4,X,X,D,1,0.447132559391341,0.3503013064498237,0.7060977352491895,0.6011597002746712
3,5,X,X,D,1,0.4153704946795192,0.3557637771792067,0.6992989960238404,0.6034670814368591
3,6,X,X,D,0,0.3955227510290664,0.3497583360447382,0.6977360407261313,0.6111412319836677
3,7,X,X,D,1,0.3460799531930802,0.3078132042052791,0.7184357678881235,0.5660841158003714
3,8,X,X,D,0,0.3842908899231312,0.3330209696461726,0.7259443638250234,0.52971199819138
3,9,X,X,D,0,0.4097472578675617,0.3549060641055687,0.7151660139729585,0.5054888795570348
3,10,X,Y,J,1,0.4051487649003784,0.4058463255034822,0.7036513095930365,0.5224392445738468
3,11,X,Y,J,0,0.4267225975577822,0.3863666165141804,0.700002664809631,0.5578814019851042
3,12,X,X,D,0,0.416863932306002,0.3746996861512082,0.6634881400511499,0.5735589880648725
3,13,X,X,D,0,0.4347521436771636,0.3676258319863251,0.6836725742133074,0.6159332712218374
3,14,X,X,D,0,0.485724289449263,0.3747369848472246,0.7250463291600566,0.5946648601537543
3,15,X,X,D,1,0.531480885178529,0.4085665354879551,0.7408924553457003,0.5864985677130369
3,16,X,X,D,0,0.5168199192804139,0.4464147089787497,0.7406900109066221,0.5573389708600883
3,17,X,X,D,1,0.5364486885907843,0.4440010985860745,0.7476550181616772,0.5371146694794426
3,18,X,X,D,0,0.5151120317739544,0.4345104288376796,0.7446751990307949,0.556762194649656
3,19,X,Y,J,1,0.5107832278129635,0.4202254720093895,0.75,0.5744303862398111
4,0,X,X,D,1,0.6303545737456543,0.4124547324945942,0.6701577854508436,0.528166970739991
4,1,X,X,D,1,0.5969250227123225,0.4073635737631419,0.6328940039038938,0.5557254184358154
4,2,X,X,D,1,0.5834553024368871,0.3875676740226116,0.6613375704830031,0.569634844817658
4,3,X,X,D,1,0.5885884945323434,0.4275213602461899,0.6288153447764706,0.5588956708842843
4,4,X,X,D,0,0.5661397720767882,0.4456886232358251,0.5907704569223259,0.5393281164348621
4,5,X,X,D,0,0.5348131943375743,0.4649094916125663,0.5815308509610428,0.5452625205746295
4,6,X,X,D,1,0.5650587378886905,0.4375549983789402,0.6217964966260301,0.5379533799850275
4,7,X,X,D,1,0.6135559575088932,0.3813629234419673,0.6335684917445856,0.5364765389999964
4,8,X,X,D,1,0.6087646266287821,0.3421256095268149,0.6129757338386153,0.577025906543606
4,9,X,X,D,1,0.5852547491181748,0.3607263572496165,0.6530180023747414,0.5985921154493562
4,10,X,X,D,1,0.6297052908205999,0.366754048519246,0.6614167324439505,0.5997209480664532
4,11,X,X,D,1,0.6097727746401581,0.4146242599430989,0.6396514984153507,0.5865488502130118
4,12,X,X,D,1,0.612446145416788,0.3780382408176574,0.6486095027400918,0.5595516528803781
4,13,X,X,D,1,0.6118064507726695,0.3737056086971088,0.670678836871482,0.5824838271189986
4,14,X,X,D,1,0.5895538250153626,0.3903498536620822,0.6800824762666653,0.5796810072291202
4,15,X,X,D,0,0.5794246387442291,0.402335147229785,0.6738296001831523,0.6076953938711678
4,16,X,X,D,0,0.5497031550569629,0.3758314883767777,0.6845188537898553,0.6170333763672214
4,17,X,X,D,0,0.5222170691142763,0.3812037650275843,0.6655604822977355,0.6206531557931969
