trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,K,0,0.6892139304116625,0.518314487273906,0.2656461193013168,0.3378912768447963,0
1,Y,Y,K,0,0.672099918401843,0.5191947452033352,0.2716461677540644,0.4073307637117208,0
2,X,X,D,1,0.6939292877979095,0.5209828356063687,0.26045386507612556,0.38088411702162894,0
3,X,X,F,1,0.7478678430782923,0.5708266510462511,0.25,0.35033923659330835,0
4,X,X,F,1,0.7211511165690119,0.5847820758389751,0.28107340984019835,0.344057550386902,0
5,Y,Y,J,1,0.7288536541109347,0.5799434199091602,0.25361911868037157,0.34789099570234117,0
6,Y,X,F,0,0.75,0.5639053423040602,0.2567864676659433,0.3804229111082835,0
7,Y,X,F,0,0.7354046558149261,0.5346673208418348,0.25,0.3883680887943456,0
8,X,X,F,1,0.7176389476631393,0.4827731056927498,0.25,0.4003899482608099,0
9,Y,Y,J,0,0.7340279557672184,0.468434638881673,0.25,0.43827577960693886,0
10,Y,Y,K,0,0.75,0.47189127029684785,0.25,0.45664640785913224,0
11,Y,Y,K,0,0.75,0.4746417705931538,0.27589025796579647,0.4769750454788793,0
12,X,X,D,1,0.75,0.503966333656486,0.2902798514649037,0.4649284761416171,0
13,Y,Y,K,1,0.7313807637833627,0.5292584305781265,0.2783690143138988,0.4548476992591119,0
14,Y,Y,J,0,0.75,0.5335280467232778,0.29469072608859803,0.4566405892352142,0
15,Y,Y,J,0,0.7230941271131577,0.5378853456839329,0.25,0.4826305194092772,0
16,X,Y,K,0,0.7481435853997359,0.5285177731384749,0.25,0.47561177056464465,0
17,X,X,D,0,0.7245414863489699,0.5695412776534798,0.2524269110177838,0.4625226060142749,0
18,Y,X,F,1,0.75,0.58015474147618,0.25,0.4609742331081522,0
19,X,Y,K,1,0.75,0.5902702258405688,0.2762538050063941,0.4580346397662602,0
0,Y,Y,J,0,0.4883251065422482,0.2727655693919857,0.3145184128686242,0.5662729993287067,1
1,Y,Y,K,0,0.4848407861386745,0.2671496115402935,0.3227533421301616,0.5448353464693318,1
2,Y,Y,K,0,0.4933349686481464,0.2573037785181909,0.30660735563000285,0.5552466880457924,1
3,X,X,D,0,0.4908148716089504,0.25,0.2886272505337184,0.5444610969642163,1
4,Y,X,D,1,0.4818815434891326,0.25,0.330906101236992,0.5364832140074897,1
5,Y,Y,K,1,0.4921840068756269,0.25,0.3511613363293408,0.5616431799810564,1
6,Y,X,F,1,0.5018578996054932,0.2595297621698871,0.38050105808236356,0.5879788020030269,1
7,X,X,F,0,0.5064655342411728,0.25,0.31642461708849795,0.6127597855063092,1
8,X,Y,K,1,0.5826646794919288,0.2592184071310276,0.3327865016817133,0.6436196313198703,1
9,Y,Y,J,0,0.587306764259578,0.25,0.32433470100701445,0.6371161380262097,1
10,X,Y,J,0,0.5580855385202746,0.2834728268786285,0.3798663277028825,0.6370332358200849,1
11,Y,X,D,0,0.5599585142210225,0.2824240071002561,0.421523973311572,0.6682796234700059,1
12,X,Y,J,1,0.5994313727416903,0.32043769784522447,0.4861469970759055,0.6620385529702673,1
