trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,1,0.4279831479821102,0.5184883508429581,0.28687141468766636,0.48265873280187477,0
1,Y,Y,J,1,0.44258388437208007,0.5147351840453617,0.3345316212601902,0.5309139064131613,0
2,X,X,D,1,0.4641358264390708,0.534913533913859,0.3187653346355027,0.5317156446745653,0
3,X,X,D,0,0.4498280363915594,0.5295541092513165,0.36244111148837765,0.5303260295164646,0
4,Y,X,D,1,0.44806784727020904,0.5834165686726893,0.32082975327726204,0.5600927275223658,0
5,X,X,D,1,0.46436566119549394,0.6010837595047129,0.3118654715328174,0.6206990864979947,0
6,X,X,D,1,0.46379572358045745,0.6133778515251092,0.360357341087561,0.6190542464706972,0
7,X,X,D,0,0.4516511617207114,0.6003165920081404,0.3623672144371007,0.6640501270545582,0
8,Y,Y,J,1,0.40843815698548075,0.5943600109128995,0.34965875405549596,0.6483272059459504,0
9,X,Y,J,1,0.3765619482767247,0.6040893152407676,0.30365202936818503,0.6979171848106772,0
10,X,X,D,0,0.3800420310804766,0.5952343460313861,0.3440542050969081,0.6807254632771131,0
11,Y,Y,J,0,0.3615947185054036,0.6289351126051316,0.339083859029908,0.6641010372363709,0
12,X,X,D,1,0.3764224595786521,0.5888068002952443,0.3158855911673984,0.637548640966713,0
13,X,X,D,0,0.355839151599143,0.556866687813395,0.3356995986322855,0.6200838800284406,0
14,Y,Y,J,1,0.3566040263151388,0.5732928316904732,0.3195712916298121,0.6199845098252519,0
15,X,Y,J,0,0.3288287621635321,0.5637628703035955,0.30960743934348656,0.661359133928385,0
16,X,X,D,0,0.33016747912355066,0.5725000824752179,0.25,0.5967067448740657,0
17,X,X,D,0,0.27498907355235885,0.592180658109526,0.25,0.5700760423787011,0
18,Y,Y,J,0,0.25,0.5959245703519522,0.30289834438682073,0.5556322051329171,0
19,X,X,D,0,0.25,0.5828108629426759,0.3134572731067941,0.5188319949877737,0
0,X,X,D,1,0.5683221090290347,0.6915282315035401,0.33872423666842694,0.3604379152961662,1
1,Y,X,D,1,0.5807077396974576,0.6638973226771118,0.28784568608546823,0.348299959728917,1
2,X,X,D,1,0.5881739994333546,0.6056674795630296,0.26880680241328636,0.3513537529567536,1
3,X,X,D,1,0.5960902833794737,0.589890056907902,0.25,0.3899729003169793,1
4,X,X,D,0,0.6181127071724727,0.5959395132568779,0.2840525631067709,0.39098836692374206,1
5,X,Y,J,0,0.6452954354713121,0.5936190704629868,0.2811425052639748,0.3459865352804634,1
6,X,X,D,0,0.6595657121300015,0.6249213837359596,0.25,0.3235222998554693,1
7,X,X,D,1,0.6520539951357459,0.6451019517903265,0.25,0.2915590218006548,1
8,X,X,D,1,0.6229079249899597,0.6416274219637035,0.25,0.31586932179291305,1
9,X,X,D,1,0.6574887596264924,0.6314937214310432,0.25458975961929603,0.3094155805081072,1
10,X,X,D,1,0.6388047183005022,0.63333841390605,0.2604283193315712,0.32263062720907154,1
11,X,Y,J,0,0.6106783485458128,0.5867395278742213,0.25,0.28399853065944175,1
12,X,Y,J,0,0.613292182166823,0.6153385810915228,0.25,0.2977008836230301,1
13,X,Y,K,0,0.6320994706686969,0.5830491411942158,0.3217663969623958,0.30547146555987964,1
14,X,X,D,0,0.6398024750701271,0.5613746014971144,0.349579574326277,0.32323863434493905,1
15,X,Y,J,0,0.6684158898401484,0.5574759776530455,0.3518952402495155,0.3202487355047229,1
16,X,Y,K,1,0.667307188360867,0.5847745220426651,0.35305768569373597,0.27482484042322225,1
17,X,X,D,1,0.7031167380011645,0.604324181125172,0.33143252197051976,0.27328483886810234,1
18,X,X,D,1,0.7013291434512559,0.5774116888350774,0.35162061353804,0.2671108099424184,1
19,X,X,D,1,0.6954727783109721,0.5663883931473114,0.33521322697501826,0.25,1
0,X,X,D,1,0.39144552159425944,0.3416593220091914,0.5455474085001147,0.49455081269749074,2
1,Y,X,D,1,0.37144633104127583,0.344121385337122,0.47794596539726986,0.4776808587029964,2
2,X,Y,K,1,0.39499469191205977,0.34022882384127867,0.5121813909980407,0.4684256845712458,2
3,X,X,D,1,0.35545761421367594,0.39745781462635393,0.5352728281071368,0.47855802052770424,2
4,X,X,D,0,0.2989617838030918,0.3972032139600495,0.5038862107516594,0.4714891210833443,2
5,X,Y,K,0,0.3107899173589689,0.4171532414206002,0.5257129442314336,0.4924189074930661,2
6,X,X,D,1,0.31319550554855086,0.41121125760005695,0.5454686209585892,0.4842926722523576,2
7,X,X,D,1,0.3033055076211759,0.43798124249963966,0.5296643512254955,0.490053981577336,2
8,X,Y,J,0,0.3145683733334869,0.41613391253291393,0.5428032052458307,0.5074397069980493,2
9,X,X,D,0,0.3463475886832507,0.432601347362965,0.5749041318739536,0.5057935691738799,2
10,X,X,D,0,0.3468870143857855,0.4673006851564081,0.5605162706399981,0.5530354393162965,2
11,X,X,D,0,0.33112181834314175,0.5257394696005109,0.5207518248623458,0.5681276265971152,2
12,Y,Y,J,0,0.3108073161924035,0.5225446637064647,0.5323553365997118,0.5792726467675993,2
