trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.6020565618885552,0.28303288351090644,0.3514762964481154,0.3749761683747568,0
1,Y,Y,J,0,0.5880002779341469,0.2695244607852911,0.3400880842894796,0.38988843616318514,0
2,X,X,D,1,0.5514556008013791,0.26579589013214966,0.3179366489313197,0.4052765811695623,0
3,X,Y,J,1,0.5660877754299111,0.25,0.3310052463978779,0.39820744868788194,0
4,Y,X,D,0,0.5414323067753304,0.2786040940637833,0.29364265070766826,0.40415418484231425,0
5,Y,Y,K,0,0.4995535574460116,0.31549223643012725,0.29204704350965205,0.3882725674265833,0
6,Y,X,F,0,0.5182242336398125,0.34070635524146636,0.2680989640288862,0.3785262074750539,0
7,X,Y,J,1,0.5529858652812873,0.3194658467286741,0.2985184325120453,0.38823067341847384,0
8,Y,Y,J,0,0.5642965442153177,0.30428190511619757,0.2950021800066423,0.41928705193312654,0
9,X,X,D,0,0.5449903875469482,0.2832381142850471,0.31500649891975496,0.40199603057053557,0
10,Y,X,F,1,0.5076678783943562,0.28343118889274066,0.2804812553584384,0.4329464130124019,0
11,X,X,F,0,0.5242298992045415,0.2982328356168206,0.26826966487322956,0.4083532462187072,0
12,X,X,F,0,0.5183118527305051,0.27195746930612885,0.25,0.4137912296561526,0
13,X,X,F,0,0.5528613690004078,0.25,0.2736625719947314,0.44436913329405187,0
14,Y,Y,J,0,0.5835526351166379,0.27552986695865617,0.25,0.47182856705557974,0
15,Y,Y,J,1,0.604119846008912,0.2679401912631806,0.25,0.4732887254895076,0
16,Y,X,D,1,0.6025110855286212,0.31211319016468464,0.25,0.4511650978140132,0
17,X,X,D,1,0.5840835729941203,0.3378115142767306,0.25,0.46621665162613946,0
18,X,X,D,1,0.597223095620781,0.31957489660095245,0.2553491642612466,0.4242434817801207,0
19,X,Y,J,0,0.5617717486620102,0.33215284530934147,0.25,0.421585375283467,0
0,X,Y,J,0,0.6333875957185711,0.5715908282794926,0.5952144784272411,0.6846617187558409,1
1,Y,X,F,1,0.6195568875240287,0.5799651291670403,0.5971319302398381,0.6895441443072488,1
2,X,X,F,0,0.5947963427389,0.5881564605197609,0.6337515887260212,0.6848185261574993,1
3,Y,Y,K,0,0.6041054743726767,0.58331438236514,0.6403646766521841,0.6663764576034666,1
4,X,Y,K,1,0.6279797348037149,0.5928109374137782,0.6556138973633097,0.6523129371302903,1
5,Y,Y,K,1,0.6405908300311616,0.6092044790314965,0.6424146497680131,0.6738985810284254,1
6,Y,Y,K,1,0.6208231389658888,0.594431700580112,0.6449999574129891,0.6530213179591378,1
7,Y,X,D,0,0.5966805918828259,0.597207376359477,0.6479016400233456,0.6443070408568901,1
8,Y,X,F,1,0.6043800858822941,0.6023472193947881,0.7133650107144017,0.6420847391729657,1
9,X,Y,K,1,0.6117408842605072,0.6381970043773519,0.736416706721303,0.6297869090153642,1
10,Y,Y,K,1,0.6306710226437399,0.6330989918041806,0.7255694852205603,0.6034144354895425,1
11,Y,Y,K,0,0.6321927277996144,0.6134349618192292,0.6976724582674123,0.6261339124858828,1
12,X,X,F,1,0.6552011848323589,0.5953534148731504,0.7205168254016631,0.6150670598637257,1
13,X,X,F,1,0.7055384730828527,0.5956766749879933,0.7054165778002527,0.6063060201480421,1
14,Y,Y,K,1,0.7105170769555901,0.5501376132630724,0.708884662533379,0.5919090104339815,1
15,X,Y,K,1,0.6921075694843328,0.5127241794024213,0.7227711261281954,0.593475510897313,1
16,Y,X,F,1,0.6567111980103373,0.5079351579365777,0.75,0.6125085338577904,1
17,X,Y,K,0,0.639474289094635,0.49415341660564194,0.7095820223364293,0.5788199058423714,1
18,Y,Y,K,0,0.5881077825769689,0.4929143232745473,0.7210667738647344,0.6172385191766323,1
19,X,Y,K,1,0.6030687113573019,0.47698661500388934,0.7266893386459399,0.6101189094893745,1
0,X,X,D,0,0.4215063667150552,0.46747695868791556,0.747080157829557,0.6063228342080957,2
1,Y,Y,J,0,0.4609712938847497,0.4549140030508277,0.7341281732542313,0.6536943262692199,2
2,X,X,D,1,0.4557142202501465,0.42785257096889756,0.75,0.6642923247450492,2
3,X,X,D,1,0.4166898932007579,0.41626862320200064,0.739843983552532,0.6718663104124962,2
4,X,X,D,1,0.3995722609651854,0.43117978452136885,0.7055821542553554,0.6569075498224939,2
5,X,Y,K,1,0.42699969903272134,0.4353871935586923,0.7123435771731785,0.6675902419879747,2
6,X,Y,J,0,0.4347958609091849,0.42437628171282016,0.69919027006378,0.6720919570657843,2
7,X,Y,K,1,0.43288747965557023,0.44144343751107723,0.6960949565025489,0.6810769157931569,2
8,Y,X,D,0,0.4052770125800607,0.44083099183141694,0.6777120083670105,0.6700346930838482,2
9,X,X,D,0,0.367350891006696,0.42437782411582775,0.6636137996805437,0.6525280402490814,2
10,Y,X,F,1,0.35399709577783217,0.4760007544435959,0.6401673056554612,0.61966131706029,2
11,Y,Y,K,1,0.35639726245871367,0.4668060195326903,0.6871795090881114,0.5842446537484746,2
12,Y,X,F,0,0.33350363434788627,0.4859436198604301,0.655675784126274,0.5992457291596018,2
13,Y,X,F,0,0.3081896256603773,0.4851677133747659,0.6455952589692602,0.5623307579308743,2
14,Y,Y,K,0,0.319293190303937,0.5035068221437395,0.6328778832970327,0.5405746050417356,2
15,X,X,F,1,0.315714558461617,0.5007403059445079,0.6198456595103421,0.5349501034432651,2
16,X,X,F,1,0.31596207791883646,0.4834152249489922,0.6610141693557441,0.5555701865221717,2
17,X,X,F,1,0.2997615692331304,0.4664863054027031,0.6494799275508084,0.5301619281002621,2
18,X,X,F,1,0.27912366191773674,0.4590386711746373,0.653441647845766,0.5491233129463723,2
19,X,X,F,0,0.27406203771358945,0.47169740753697187,0.6322228802738186,0.5314070338743753,2
0,X,Y,J,1,0.31365627173243205,0.4590104202291689,0.416510151707169,0.58474298607336,3
1,X,X,F,1,0.30545479919716895,0.460456547773517,0.4439759771340266,0.5923665280996019,3
2,X,X,F,0,0.2887672887113741,0.4398454423441158,0.4492040413852057,0.5487665721108398,3
3,Y,Y,J,0,0.28270375205496273,0.42375129539484235,0.47581620455068063,0.5570068171003014,3
4,X,X,F,0,0.2890421167128828,0.37255594413540005,0.45475433986357644,0.5740533151412895,3
