trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,Y,J,1,0.5831719644317592,0.6456087877043416,0.5892318176508543,0.6669706968771723,0
1,Y,Y,J,0,0.5933037963253694,0.5920108080249263,0.6113028891467557,0.6891690901957325,0
2,X,X,D,0,0.6131776384113953,0.5913117860175681,0.6029581720205994,0.6927022155362383,0
3,X,Y,J,0,0.6211157699965304,0.6014560134121807,0.5606897802832355,0.6952434410772234,0
4,X,X,D,0,0.6349267024888071,0.5915355469072753,0.526806159549105,0.7048730599032982,0
5,Y,Y,J,0,0.6483306805557386,0.5993089500509445,0.5595938392081693,0.7154540795572553,0
6,X,Y,J,1,0.6359228995502861,0.6014651948583131,0.5836592943814414,0.721811484137665,0
7,X,X,D,0,0.6002401442214149,0.5681333326141148,0.623371710113213,0.711894887467084,0
8,Y,X,D,1,0.525013881773784,0.5462951763177379,0.6134299312219731,0.7206465894088482,0
9,X,X,D,0,0.5471256286566027,0.5440782366641874,0.6484598990396376,0.7194215504418848,0
10,Y,Y,J,1,0.5386285448814656,0.5119575769108962,0.6527260106024543,0.6995376428682172,0
11,Y,Y,J,1,0.5349603224270308,0.5065315494811917,0.6791499374862746,0.7080223775016338,0
12,Y,Y,J,0,0.5479306125176515,0.5361809902438582,0.6497897098632717,0.6872046898094961,0
13,Y,Y,J,1,0.5218878310848356,0.46506603127414575,0.6431525773617027,0.711761866904371,0
14,Y,Y,J,1,0.5098672415909984,0.4635335556997175,0.613848996412613,0.7274241383786398,0
15,Y,Y,J,0,0.5431031298405932,0.44792446578082357,0.6117139842074759,0.75,0
16,Y,Y,J,1,0.5195144589645756,0.43590714090358024,0.6020726665606223,0.75,0
17,Y,Y,J,1,0.5574731143877172,0.4232627826172203,0.6088263518182647,0.75,0
18,Y,Y,J,0,0.5285104508702889,0.4404180257924965,0.6109860125488913,0.75,0
19,Y,X,F,0,0.49370560126090646,0.4341452934262148,0.5845290422753792,0.7413920307131827,0
0,X,X,D,0,0.636849502948291,0.3068382925128666,0.5828570836276632,0.45070007313182214,1
1,Y,X,F,0,0.6455834629749313,0.3116503039311656,0.5914493324648817,0.44645086811618523,1
2,X,X,D,0,0.6141881973035793,0.2964801706321029,0.5968097623838245,0.45533863316279494,1
3,X,X,F,1,0.5670456452242986,0.3244949500098866,0.5835033410978934,0.46434391709533135,1
4,X,X,F,0,0.5750467576697643,0.30742472736728593,0.6141308797416725,0.4805055706355988,1
5,X,Y,J,0,0.5542890100815863,0.30578404028448264,0.624476072633797,0.49672325814979174,1
6,X,X,F,0,0.5444594356438199,0.3295190969290387,0.66429512282624,0.5080790421784953,1
7,X,Y,J,0,0.547626714342063,0.3351659443984321,0.6610228002237923,0.4973927904798115,1
8,X,X,F,0,0.5579336390598827,0.36209251291114525,0.6964637462034217,0.5190789245642391,1
9,X,X,F,0,0.6128904303569364,0.36595926415804053,0.702275983067605,0.5025572594818252,1
10,X,X,F,0,0.5927972995043452,0.3740123373049436,0.7472403966296555,0.5035685736014252,1
11,X,X,F,0,0.6060314195766485,0.328665545811173,0.7384393645898877,0.5017621157309047,1
12,X,Y,J,1,0.6042269630374367,0.3009900658362724,0.75,0.4833088063538472,1
13,Y,X,F,0,0.6083954180228379,0.29752051944424596,0.75,0.47894753525817907,1
14,Y,Y,J,1,0.6256791121254441,0.3023106593841707,0.7330715181129626,0.4717218350593019,1
15,Y,X,F,1,0.6550610890563978,0.3442484846357263,0.746299331960428,0.4470801603512766,1
16,Y,Y,J,1,0.6305269442339925,0.388279131413961,0.75,0.4340351760515559,1
17,Y,Y,J,1,0.568511806231401,0.4043089637435247,0.7409102085523498,0.3976358634534737,1
18,Y,Y,J,1,0.5946297436841029,0.38925356059090543,0.687839484458712,0.39138705074891883,1
