run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,X,X,D,1,0.5321605630678707,0.5265213853116235,0.3578186029686985,0.4822866468313136
0,1,X,Y,J,1,0.5320596391948286,0.57864524435585,0.4084283316336453,0.461621177748713
0,2,X,X,D,0,0.5205892214820272,0.5866599612305422,0.3676191458362972,0.4704970923335361
0,3,X,X,D,0,0.5465398415396882,0.5991429555877026,0.3399790052913951,0.4197991356973257
0,4,X,Y,J,0,0.5169970628026541,0.5988441334411277,0.3134132317838325,0.4111492415355447
0,5,X,X,D,1,0.5668815907848593,0.5468222788934127,0.2958144772408734,0.4279023866204446
0,6,X,X,D,0,0.6072239563686007,0.5213975188316123,0.31782183711566,0.4686391800890719
0,7,X,X,D,1,0.6185746405727172,0.5330075152305879,0.3434612598713096,0.4338794315881807
0,8,X,X,D,0,0.6613866807968036,0.5748852824749223,0.3212750437086229,0.4311499457767028
0,9,X,Y,J,0,0.7057345071520758,0.5411640204901017,0.3064309114158213,0.4711467018268604
0,10,X,Y,J,0,0.6838625513741069,0.5617293389916816,0.2598226866728462,0.4353032320860653
0,11,X,X,D,1,0.6983257747544022,0.5164875251160186,0.25,0.4406813490559656
0,12,X,X,D,1,0.6778674468727656,0.5459182126567864,0.25,0.4405097662042377
0,13,X,Y,J,0,0.741585492742662,0.5065420088230397,0.25,0.4221584475167262
0,14,X,X,D,0,0.7183185837217271,0.5289182888334478,0.2563032991790429,0.4299720313828488
0,15,X,X,D,0,0.7136924377879705,0.5517936080873005,0.2887746039649935,0.4398084127442259
0,16,X,Y,J,0,0.7320743417667736,0.5381644879120936,0.2866583004319381,0.4220442175867483
0,17,X,X,D,1,0.6848205186901674,0.5859580829431899,0.3305456093243697,0.4488074811758784
0,18,X,X,D,0,0.6533241481117,0.6251276745034666,0.3257239910447211,0.4684820895146111
0,19,X,Y,J,0,0.668631613385962,0.6211286663519429,0.33388185596618,0.4907950439064632
1,0,X,X,D,1,0.4862027250655531,0.7136940662977012,0.5750431931472874,0.4358958918000986
1,1,X,X,D,1,0.4292915018774682,0.7440205696804396,0.5767154560733234,0.3991832171716704
1,2,X,Y,J,1,0.4252518813318877,0.7357303941816442,0.5769544500642819,0.4516320714260425
1,3,X,Y,J,1,0.4381015867077081,0.7317188233931228,0.5531783776374094,0.4519958239505384
1,4,X,Y,J,0,0.4856061828846895,0.6947155729993271,0.5266128927908547,0.4239653177852291
