trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,1,0.7113878919793044,0.6723865914659943,0.5721901446307915,0.3769604391287333,0
1,X,Y,J,0,0.6636542231207609,0.6907503014375358,0.5873559857537489,0.40744631979729284,0
2,X,X,D,1,0.6434365928928831,0.6556407542503752,0.5571617710409246,0.37959975627348586,0
3,X,X,D,1,0.6365333684164622,0.6466332854744373,0.5724188635635844,0.3992092469770791,0
4,X,Y,K,0,0.6216676015663067,0.6998090099017088,0.5366123145300338,0.3628394450664423,0
5,X,X,D,1,0.6321757715722855,0.7212691635619617,0.5278115227413184,0.384398764901425,0
6,X,X,D,1,0.6270111029777901,0.75,0.5527613767484049,0.3616690072091556,0
7,X,X,D,0,0.606446772081928,0.75,0.5399148166839227,0.3869859835250234,0
8,X,X,D,0,0.5698513234864565,0.6933738710965628,0.558541370154071,0.35154007568450213,0
9,X,Y,J,0,0.6152589710525531,0.6867153954798197,0.5722259702113432,0.36990919549998696,0
10,X,Y,K,0,0.6376525703593159,0.6817697258339264,0.5712606101053676,0.36840747898863063,0
11,X,X,D,1,0.6605167691697768,0.6446492677203873,0.5688465143428832,0.34493638317591574,0
12,X,Y,K,0,0.6771269105643165,0.6236336289444183,0.5648717898059953,0.3110823563794096,0
13,X,X,D,1,0.6682861105051274,0.613287606712331,0.6313330697399674,0.3437066684879051,0
14,X,X,D,0,0.6610134327471991,0.6211468867294729,0.5966836440817307,0.3039004994208696,0
15,X,X,D,1,0.6781104327964175,0.5812267798590728,0.5610669509617597,0.3173483602392372,0
16,X,X,D,1,0.6772165099262937,0.5677145356038868,0.5796920461726222,0.3830663479664997,0
17,X,Y,J,0,0.6607405658019314,0.6040837881820975,0.5655745622005592,0.39014254577211505,0
18,X,X,D,0,0.6969902848591869,0.5815190588893011,0.5557860312845668,0.40270731915449454,0
19,X,X,D,1,0.7034731565955723,0.5681397938387266,0.5745134730994831,0.4090748961347839,0
0,X,X,D,0,0.5520858915663822,0.3560348461582327,0.6354544950382546,0.545494898985421,1
1,Y,Y,J,0,0.5104455722597692,0.418159802699761,0.6467132756223571,0.5660493330794684,1
2,X,Y,K,1,0.5003067391753264,0.422990239994459,0.6491464513111778,0.5912613213810805,1
3,Y,Y,K,1,0.5038005548135138,0.41216940734232765,0.6545903160252577,0.5895545211918816,1
4,Y,Y,K,1,0.5217163251990353,0.4031110858938063,0.6339665067754886,0.5545084736747861,1
5,Y,Y,K,1,0.5202791889360261,0.34628521608179746,0.6293678418350159,0.573749886622265,1
6,Y,X,F,0,0.5225492703167662,0.3488103930094767,0.6056766581399355,0.5837021868322452,1
7,Y,X,D,0,0.5191050516785978,0.37130861734870074,0.6012176030549489,0.5854637532046127,1
8,X,X,F,0,0.5358990027104417,0.413831551523482,0.6466454196495275,0.5915833278374614,1
9,Y,Y,K,0,0.5559807732746576,0.4289680936971296,0.6360589961554621,0.6079095336784586,1
10,Y,Y,K,1,0.5876659641493696,0.42308956846410317,0.6387645835746883,0.5953608310013381,1
11,Y,Y,K,0,0.5666156881456177,0.4100072487888975,0.6884432588773168,0.6416704981394643,1
12,Y,Y,K,1,0.537458414438053,0.48693244327485263,0.7177768286326603,0.6309483048723882,1
13,Y,X,F,1,0.5061459682095286,0.5299120408894222,0.7355136238258675,0.6675442899112023,1
14,Y,Y,K,1,0.5431037689929221,0.5282335100977557,0.7326547945907884,0.6600087271548358,1
15,Y,Y,K,1,0.562376977890726,0.52156669546242,0.7170959594794182,0.6596699187151684,1
16,Y,X,F,0,0.586273893865803,0.4828061791588519,0.6919338487050221,0.6698023193192736,1
17,Y,Y,K,1,0.6033816964245124,0.46900664647703,0.6740252237901682,0.6632991028192855,1
18,Y,Y,K,1,0.5683555038658417,0.4999671791981581,0.6818708239981335,0.6177350466002891,1
19,Y,Y,K,0,0.6106092899273237,0.4864416245605746,0.6661315487055428,0.6068902912203877,1
0,X,X,D,0,0.4056882991748344,0.6387493529339662,0.3018780245639711,0.669683116430481,2
1,Y,Y,J,0,0.4213619486377155,0.6296944488178575,0.29500578732262467,0.6258291052326779,2
2,X,X,F,1,0.44860221586058385,0.6390946438155913,0.28077857970736353,0.6491304778417877,2
3,X,X,F,0,0.43214077298962233,0.6158225874148558,0.32646686961404753,0.6003887880258373,2
4,X,Y,K,1,0.4448327572965692,0.6418553321389864,0.3369890467416897,0.5991071069266054,2
5,Y,Y,K,1,0.4080722811621775,0.6635801029219379,0.3414354253952383,0.615707125990691,2
6,Y,X,F,0,0.4425092454490805,0.6730051378075621,0.37092396669083877,0.6211956203136102,2
7,Y,Y,K,1,0.435300241146035,0.6435676141679443,0.3540652627711335,0.6348906221394198,2
8,Y,Y,K,1,0.46458027148672043,0.6246085952879252,0.35903533585690617,0.626733840094783,2
9,Y,Y,K,1,0.4797888721422368,0.6103872833884509,0.35030600571978154,0.6431770480944433,2
10,Y,X,F,1,0.4912364490029632,0.5882969149629593,0.37698647576957733,0.6363335971295055,2
11,Y,Y,K,1,0.46714931488525774,0.6294292768135565,0.4033691411595936,0.6509003908165801,2
12,Y,X,F,0,0.4863563437424038,0.6119474684211609,0.40678255917317135,0.6788119539206882,2
13,Y,Y,K,1,0.5056572578371542,0.5885094306347778,0.4027817889236832,0.6250860657963087,2
14,Y,X,F,1,0.5329472056304397,0.5684320800269311,0.4017004174524513,0.6255442583733852,2
15,Y,Y,K,1,0.5163463339472834,0.5021043331721478,0.389528525143613,0.645725555578404,2
16,Y,Y,K,0,0.5285189409136156,0.5444199849268513,0.4015050111406865,0.6674040075203932,2
17,Y,Y,K,1,0.5190888269967797,0.567134903102554,0.38423718308276944,0.6855468132673743,2
18,Y,Y,K,0,0.5121871986507783,0.5745732846142423,0.38822764969877105,0.7042671451985754,2
19,Y,X,F,1,0.4997169586400475,0.5888349934586639,0.395723843110472,0.7472615740035883,2
0,X,Y,J,1,0.3538098642641951,0.4045420457394933,0.6476936901364609,0.2588576490738431,3
1,Y,Y,K,1,0.3237973812143285,0.4091353902784439,0.6424958688581461,0.25855770130997036,3
2,Y,Y,K,0,0.2950612726433499,0.42687917854842455,0.6469493422415705,0.2725384526493949,3
3,X,X,D,0,0.30997972022922665,0.4475367992786191,0.6472935566118979,0.32224647888493496,3
4,Y,Y,K,0,0.29310516236764095,0.43280660362354495,0.673576106659732,0.35444950604354514,3
5,Y,Y,J,0,0.27958941408893134,0.41066374943376327,0.6638476179558662,0.3902288586925119,3
6,X,X,F,0,0.25763083295801265,0.4258206926846284,0.6551491106635663,0.39476522532607033,3
7,X,X,D,0,0.25,0.4365055241871242,0.6904865275150663,0.3652591257595466,3
8,X,X,F,1,0.25,0.4799082359431534,0.6829949792631278,0.31614444059714186,3
9,Y,X,F,1,0.25,0.4516385386582671,0.675519619096654,0.3897140571316043,3
10,Y,X,F,0,0.27643447699575946,0.48496307468322075,0.6640358891991609,0.3889880659863393,3
11,Y,X,F,1,0.2692481054423347,0.47174527565113095,0.6616567173170027,0.3505111584251994,3
12,Y,X,F,0,0.2692665622929837,0.4577315871834986,0.6618923489107736,0.3434768172812132,3
13,X,Y,K,1,0.2889757014784393,0.4499096509575814,0.6330520967026285,0.359209633149523,3
14,Y,X,F,1,0.26235633269633685,0.42484736082833574,0.6276654703832939,0.3205917713377115,3
15,Y,X,F,1,0.25104510391576723,0.42348931126981976,0.6465063777277108,0.31207066436252645,3
16,Y,X,F,0,0.2930329610512508,0.42724752311992686,0.6230193435614748,0.320550149407671,3
17,X,X,F,0,0.2942183674182186,0.4214869689597235,0.6749400269104874,0.31293648694248694,3
18,X,X,F,1,0.25,0.4259690151249306,0.6915372678544867,0.3196058974912258,3
19,X,Y,K,1,0.26895858758802516,0.4526216705065512,0.6620827767733916,0.3230576795319176,3
0,X,X,D,0,0.4105634438945178,0.31969481400789534,0.26635234014557524,0.6699051242708984,4
1,Y,X,F,0,0.42416419320005894,0.3477302725079902,0.2920770998939591,0.6850733753651672,4
2,X,X,F,0,0.39653646204097615,0.34463225187858754,0.2986595345257622,0.6984748169317997,4
3,Y,Y,J,0,0.3724048433223366,0.2992196941328128,0.34636014867117615,0.6809363858136861,4
4,X,X,D,1,0.37451642176109146,0.28853465566916203,0.35552611322760364,0.6622601954973341,4
5,X,Y,J,0,0.35786280481193167,0.26898918358026214,0.3424874882724655,0.6683477658735022,4
6,X,Y,K,0,0.3707199516283413,0.25,0.3459665100596581,0.6535218760861282,4
7,X,Y,J,1,0.35032077110757276,0.2599364811020623,0.3197002447679795,0.6529644425450057,4
8,Y,X,D,0,0.35106012550862825,0.2765849829191126,0.32845724332300913,0.6793912754840307,4
9,Y,X,D,0,0.33542856466935206,0.2889250137685804,0.3119328852956298,0.6809435928110251,4
10,Y,Y,J,0,0.3279062371717079,0.3011727004632687,0.3540628894468918,0.6660594046350055,4
11,X,Y,J,0,0.36375699692815944,0.31384101307004136,0.3150889966262159,0.6810864276192915,4
12,X,X,D,0,0.33405935239710527,0.286234465584571,0.31057600943060665,0.675686353498441,4
13,Y,Y,J,0,0.33721804282285595,0.27520799395548934,0.31564489214153635,0.6575789307651185,4
14,X,X,D,0,0.38163181303569593,0.297421626331078,0.2907975615137829,0.6735054333538579,4
15,Y,Y,J,1,0.4212922935524392,0.25,0.3213734960795381,0.6585831549665021,4
16,Y,X,F,0,0.4261417088748266,0.25,0.3027163652776416,0.6011778460374048,4
17,Y,Y,J,0,0.43675820761435524,0.25,0.30443492209223066,0.6222474827452382,4
18,X,Y,J,0,0.4601431219711938,0.25197510280844776,0.3046289376898341,0.59278545616981,4
19,Y,Y,J,0,0.4303774170537154,0.25,0.3258757640920098,0.5887025611284983,4
0,X,X,D,1,0.5080354309978127,0.3261322578411353,0.32166119535716825,0.7223192850580384,5
1,X,X,D,1,0.495778154472595,0.3409094769553283,0.30174831883251,0.706129430697402,5
2,X,X,D,1,0.4890382321662272,0.3215253538452559,0.3111043217151918,0.7112539020912138,5
3,X,Y,J,0,0.4975790933018009,0.3177609036569133,0.34176992695822184,0.7136991741314519,5
4,X,Y,K,0,0.4975311859819113,0.31881576140359863,0.35420806848732417,0.75,5
5,X,X,D,0,0.5133694285095676,0.32962382614443875,0.3611494807361504,0.7392815582640291,5
6,X,Y,K,1,0.5182158827455143,0.30722267201041775,0.3884511024325305,0.75,5
7,X,Y,K,1,0.5416513197110043,0.3130238445967714,0.3729398439734631,0.75,5
8,X,Y,K,1,0.5387720067831144,0.304069371344818,0.31242512661015204,0.7357281626267108,5
9,X,Y,K,1,0.5424728740113492,0.29803804415274726,0.31150488326798254,0.7218209160005707,5
