trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.35888501222278985,0.3211867344238454,0.4250673647662608,0.49508728315120165,0
1,Y,Y,K,1,0.3450121147317568,0.29943026407375567,0.3865008189111967,0.4966050066358327,0
2,Y,Y,K,0,0.35252517056833294,0.320835468308238,0.3714736509733507,0.4760327273193968,0
3,Y,Y,K,0,0.34247655550622297,0.29364619527525143,0.41086214092377354,0.461649378026683,0
4,Y,Y,K,1,0.3620798652619991,0.30088337688166017,0.4602367613429169,0.4960417928256839,0
5,Y,Y,K,0,0.3337136067937687,0.3149909058709751,0.4471094041832544,0.5086942296555678,0
6,Y,Y,K,1,0.36533628992980605,0.3158346080239176,0.4197738854026233,0.5068518572801056,0
7,Y,Y,K,1,0.3592898993648017,0.33393802161278624,0.40972571216777603,0.49749040776821046,0
8,Y,Y,K,1,0.34920284255239564,0.34855074129872005,0.42926938337774834,0.5297039800370976,0
9,Y,Y,K,1,0.3549308837989258,0.34218108131424824,0.4283471178168144,0.5625394229314713,0
10,Y,Y,K,0,0.32860186084819065,0.3247584768962213,0.42242014783381293,0.5135073869201936,0
11,Y,Y,K,0,0.3061350258991706,0.3424010486243627,0.41021116817842224,0.5406856761323798,0
12,Y,X,D,1,0.29735402924647936,0.30069939492867015,0.4004713565887174,0.5075192563746728,0
13,Y,Y,K,1,0.28643414446514864,0.3214589896746579,0.40482429008936804,0.5076055996987917,0
14,Y,Y,K,0,0.28259283429581006,0.33432020360238046,0.4437753697403085,0.5201006485513413,0
15,Y,X,D,1,0.3134424888440015,0.31955794944128,0.47838048411298995,0.5462582830555666,0
16,Y,Y,K,1,0.324874863060605,0.31407733339551186,0.49104187100240076,0.5373785974398487,0
17,Y,X,D,0,0.3225530809920805,0.3670948097501672,0.5380324153777671,0.532199717406356,0
18,Y,Y,K,1,0.330978971422749,0.4063010604604156,0.49294675440808955,0.5247994590572684,0
19,Y,Y,K,0,0.3124381523615942,0.38636518307437456,0.491498115839249,0.5082655588788159,0
0,X,X,D,0,0.44201499033978864,0.6209976363100118,0.4645654502411708,0.5164774336865738,1
1,Y,Y,K,0,0.46820175135690417,0.617667915140631,0.46370351001966,0.4877887753226089,1
2,X,X,F,1,0.4337638541950511,0.5994644852009142,0.526858101621291,0.4407143587848168,1
3,X,Y,J,0,0.4068109554003165,0.5965765640327844,0.5036785946201593,0.4554960332862705,1
4,X,X,F,0,0.4196232618578478,0.5912992125352196,0.47359367493883164,0.44731591351495836,1
5,X,X,F,1,0.4350560333261371,0.6125956792994187,0.48605093032742963,0.40836612137012873,1
6,X,Y,K,0,0.4267794029992576,0.6375847629318785,0.4836628818577078,0.382234635169578,1
7,X,Y,K,0,0.4187370172703909,0.6474199758840424,0.47428009805751403,0.37136623115442474,1
8,X,Y,K,0,0.39517466994202965,0.6579090707338566,0.4593209588758513,0.3930923472185714,1
9,X,Y,K,0,0.38873852228738776,0.6949490249015946,0.5088668557739446,0.36192049922982694,1
10,X,Y,K,0,0.38680293852725817,0.7098831781844122,0.47909463434315236,0.3710477155830049,1
11,X,X,F,1,0.40709418024775057,0.7421690731811997,0.4546675678513537,0.365681046030957,1
12,X,X,F,1,0.3932040494727616,0.75,0.4269388115300539,0.3763674274242444,1
13,X,Y,K,0,0.3791903613100936,0.7414634049363904,0.3767194487421722,0.32919732997928414,1
14,X,X,F,1,0.3902510727213284,0.722134176676385,0.3341748154309705,0.3154730449242098,1
15,X,Y,K,0,0.42294974843397853,0.7383084372873767,0.3598513859834035,0.33742825611526595,1
16,X,X,F,1,0.42691576946000803,0.7076062826747155,0.356690162571897,0.3541665441372859,1
17,X,X,F,0,0.43230945242675106,0.703676355510722,0.3729994978407131,0.34612829277447715,1
18,X,X,F,1,0.45659288060919195,0.75,0.40011870054706383,0.3206832549134825,1
19,X,X,F,1,0.45020591452172537,0.6905253071198091,0.4097027843943759,0.3639706964059457,1
0,X,Y,J,1,0.544695767800998,0.7489320310953106,0.44991536614236777,0.6398233058550622,2
1,X,Y,K,1,0.5380900237003863,0.75,0.44760675634975156,0.6146791784352685,2
2,Y,Y,J,1,0.538496507188228,0.75,0.44165366070543205,0.5743966458348672,2
3,Y,Y,J,1,0.4817799076668051,0.75,0.4477029196979461,0.5995396422357655,2
4,Y,Y,J,1,0.4714993118554669,0.7112530806401355,0.46150934920413106,0.5644398046678406,2
5,Y,Y,J,0,0.4406068313959665,0.7292698317323127,0.4508590756593825,0.5271877224116679,2
6,Y,Y,K,0,0.4524667214847129,0.7280604251985399,0.459874464125736,0.5310102248250668,2
7,Y,Y,J,1,0.45324475761333927,0.7435588240973281,0.41920426492454443,0.5258641856277781,2
8,Y,Y,J,0,0.4909752534015153,0.75,0.42896003309717967,0.564005306854364,2
9,Y,X,D,0,0.4920091220672895,0.75,0.40582022139325297,0.5315538200949288,2
10,Y,Y,J,0,0.4233264834211582,0.7272525766042186,0.4137565481919807,0.48740593635243934,2
11,Y,Y,J,1,0.4428171868623409,0.75,0.3912344184479159,0.49351206786036983,2
12,Y,X,D,1,0.4658639209646511,0.7003102459611934,0.38252694852663927,0.4944414397484062,2
13,Y,Y,K,0,0.4862874434450977,0.6924798641759009,0.3727755414085685,0.5003224409282726,2
14,Y,Y,J,0,0.4700534289416421,0.6746106247662953,0.35284659057620027,0.5661553220909048,2
15,Y,X,F,1,0.501148041300937,0.6620409572299625,0.33867470854402215,0.5123565188319975,2
16,Y,Y,J,0,0.522496654764781,0.6864037999391934,0.3207019379120263,0.4917864692725121,2
17,X,Y,J,0,0.5302931132787401,0.7051963512123036,0.367294205120706,0.48379987972186966,2
18,Y,Y,K,0,0.5277290634550378,0.7269535901470285,0.3880760302101445,0.4836532639472116,2
19,Y,Y,J,0,0.47258275139072015,0.7158929954602276,0.3789443057192996,0.479813715132581,2
0,X,X,D,1,0.2848733017279971,0.3926389547081996,0.3532191809333786,0.29961290312730854,3
1,X,Y,J,1,0.26598307652002773,0.40550922513754384,0.3553585029799979,0.2873327964081792,3
2,X,X,D,0,0.2789293872685543,0.43701853194249485,0.3515581762277373,0.28867051988037906,3
3,Y,Y,K,1,0.2741022777665484,0.4509731195534838,0.3752973648815174,0.3385325890604557,3
4,X,X,D,0,0.28960388311687224,0.43618785747468647,0.3818579979199428,0.3359631098408553,3
5,Y,X,F,1,0.2701041610269488,0.41816357440883767,0.3835950419803495,0.37733866615364753,3
6,Y,Y,K,0,0.31299273747899875,0.3942658798693748,0.3972854984123673,0.3869793171870144,3
7,Y,Y,J,1,0.2897007693349282,0.38898251700827885,0.38685124348212246,0.4008936239675867,3
8,Y,X,F,0,0.28174651985469873,0.3949038031259242,0.41393944730241283,0.40350058798565047,3
9,Y,X,F,0,0.30453343055194304,0.46042793275626653,0.42027283603442983,0.40945701369937937,3
10,Y,X,F,0,0.30316353863006557,0.4293293623236724,0.445182148000712,0.41788825299609733,3
11,Y,Y,K,0,0.3011852353932535,0.42067025601756297,0.46838938886634135,0.4263997959602152,3
12,Y,X,F,0,0.2999466667024059,0.4553193046526705,0.52488876146877,0.38986912202223606,3
13,Y,X,F,1,0.2897271097375771,0.4655657313252746,0.464649528025186,0.41224654228467633,3
14,X,Y,J,0,0.27289407880621336,0.4898941977638227,0.4409723894878296,0.3751153027518792,3
15,Y,Y,J,0,0.2517215310486243,0.5081371068238588,0.43679522544929267,0.410152881230782,3
16,Y,Y,J,1,0.25,0.5156004929305296,0.4230301223500967,0.381527122723506,3
17,Y,Y,J,0,0.25,0.4975586275533266,0.44137326762017043,0.38119872343728534,3
18,Y,Y,J,1,0.26696117247801265,0.5488482854285908,0.4614020677095341,0.3979191643463258,3
19,Y,X,F,1,0.3055195147279045,0.582457305879408,0.462428284616768,0.35843671111198727,3
0,X,X,D,0,0.5757516929489586,0.45598598615350827,0.7285541671975138,0.6431093006416856,4
1,Y,Y,K,0,0.5689374826462764,0.4335162445266641,0.7470103450165327,0.6221863023828942,4
2,X,X,F,0,0.5478251888119043,0.44347433727451563,0.7285916977164295,0.6530532061445773,4
3,X,X,F,1,0.5717882949346895,0.41371946002780124,0.75,0.6728380012150005,4
4,X,X,F,0,0.5505449922470491,0.4314621214909347,0.75,0.6748045973287787,4
5,X,X,F,0,0.5387019356209845,0.4915517805847146,0.75,0.6770692380520534,4
6,X,X,F,0,0.5107885736705402,0.48631080853744846,0.75,0.6741149427740016,4
7,X,X,F,1,0.5121327938906932,0.4723498975768841,0.7296146512660506,0.6788720933008875,4
8,X,Y,J,1,0.5099007021473212,0.5061598755731925,0.7376899450768198,0.6539329697810452,4
9,X,X,F,1,0.5349150722157111,0.4827494755487217,0.7417685603348568,0.6552914569966877,4
10,X,X,F,1,0.5324977425194967,0.4827374690820506,0.75,0.6559113447180905,4
11,X,X,F,1,0.5283192001577453,0.5184895674642419,0.7358371791332274,0.7465852875391912,4
12,X,Y,J,1,0.5171311890651095,0.47762620537338846,0.75,0.7411293645303302,4
13,X,Y,J,0,0.5151408419528769,0.47721456295740405,0.7354388120326424,0.7125190214171948,4
14,Y,X,F,0,0.48534938932203864,0.42839661475816415,0.75,0.7037108386143859,4
15,X,X,F,0,0.47793670716368064,0.4322277284916009,0.75,0.7019265100844795,4
16,X,X,F,0,0.5044483063375346,0.46284389127041425,0.75,0.7285807401184251,4
17,X,X,F,0,0.48091809843756994,0.45825683321999744,0.7232306577208347,0.7425712757746468,4
18,X,X,F,1,0.49351436705018753,0.49679695157500126,0.7417610745006622,0.7065053074170612,4
19,Y,Y,J,1,0.47594167007651084,0.5213299228233882,0.6999330656467162,0.7154936041737454,4
0,X,Y,J,0,0.7206424199720454,0.6331658944479504,0.40614168302554055,0.452208838281896,5
1,X,X,D,0,0.7375529364273012,0.6024230063296058,0.39766259489210565,0.47506950845389495,5
2,Y,Y,K,1,0.75,0.5826130615639329,0.4286592328883883,0.43593357936206467,5
3,Y,X,F,0,0.748226773631408,0.6040998225652214,0.4812935007563361,0.43200319643951185,5
4,Y,X,D,1,0.7372200506757224,0.5658710820071906,0.4813150320761251,0.41347954602876674,5
5,Y,Y,K,0,0.6962160310602432,0.534171427088049,0.474168400258355,0.37944542416053667,5
6,Y,X,D,1,0.6580701485002157,0.5223719024060891,0.4948113567273383,0.3927242180510514,5
7,Y,Y,K,0,0.6616272189154544,0.536224213395281,0.5063124471896756,0.42272821011119066,5
8,X,Y,K,0,0.6752769669604637,0.5320608831910826,0.4858307149709949,0.443946494825928,5
9,Y,Y,K,0,0.6177056022106328,0.5236706937322242,0.5036492415717796,0.48545370406758104,5
10,X,X,D,1,0.6253398544536348,0.5350095717537773,0.48515212691512,0.4879147039712085,5
11,X,Y,K,1,0.661138620431575,0.5388533037006086,0.4939583500403121,0.46419267924466845,5
12,X,X,D,1,0.6676969690142586,0.5180846482243754,0.4725665486060404,0.4747500554390317,5
13,X,X,D,0,0.6841105153113602,0.5123502266924421,0.4922462375641584,0.5054606167926629,5
14,X,X,D,1,0.6630620079827351,0.4979603839785395,0.5332520067451879,0.49484447304038925,5
15,X,X,D,0,0.6790818436094364,0.47339758641887825,0.4978549254265194,0.43198400383902325,5
16,X,Y,K,0,0.7087914503890318,0.4518571810389822,0.47037341605279004,0.40925170714862624,5
17,X,Y,K,0,0.7241740382675597,0.45678540575986754,0.4470631104270011,0.41104608220178623,5
18,X,X,D,1,0.6649044228611991,0.45384455362786474,0.45599547684511543,0.4442962174197394,5
19,X,X,D,0,0.6798813078304045,0.44629367630848615,0.44395236716154685,0.4319987030213599,5
0,X,Y,J,0,0.661630678140761,0.5979112326138997,0.5078086204790904,0.4642319442910839,6
1,X,X,D,0,0.670857655119097,0.5803183695886931,0.49294008473697354,0.43345037342372156,6
2,Y,Y,K,0,0.684240444298723,0.5959614152685837,0.4696124428377163,0.4303513700246604,6
3,X,X,D,0,0.6534515100115573,0.6209186087930388,0.45806643522253065,0.3712135207797149,6
4,X,X,D,0,0.6517370781264347,0.6260390634415507,0.4466884390552489,0.3471893397313594,6
5,X,Y,K,1,0.6694572401631383,0.624292512357093,0.44971919009528466,0.39001406927181237,6
6,X,Y,K,1,0.6585363503440385,0.6416640710324694,0.42501662792892525,0.4193825078280585,6
7,Y,Y,K,1,0.6520922940109999,0.6668386153526875,0.44361788612827513,0.41106158031319673,6
8,Y,X,D,1,0.6374719901558661,0.6660488648813991,0.4572783500415302,0.43543844407458365,6
9,Y,Y,K,1,0.6364699086046893,0.6955937854461819,0.47284962857234175,0.457182496407045,6
10,Y,Y,K,0,0.6217740176817987,0.7033017832038526,0.4734734690257461,0.4567388672026197,6
11,Y,Y,K,1,0.6201912516031822,0.7238150586326192,0.45431968849102156,0.4706908882888135,6
12,Y,Y,K,0,0.6209998169274551,0.7032500229757689,0.4212311266023082,0.528651042275998,6
13,Y,Y,K,0,0.6120406183405469,0.6854364679968763,0.42635214359165274,0.5299045997305358,6
14,Y,Y,K,1,0.5595015621502993,0.683922438560788,0.44635508064094914,0.5392968711117471,6
15,Y,Y,K,0,0.5118332769519144,0.6856271988183795,0.4938631657381775,0.5900030305965528,6
16,Y,Y,K,1,0.5451495578530674,0.6266875638501026,0.4400776887496748,0.5860291516191004,6
17,Y,Y,K,1,0.512990681578358,0.6293395475718555,0.4858572645729129,0.6083413140135685,6
18,Y,Y,K,1,0.5211208149720685,0.62125480070679,0.48362548200358885,0.6424532504190849,6
19,Y,Y,K,1,0.5049516238307868,0.6231909497620103,0.48217080776204596,0.6645134866437847,6
0,X,X,D,1,0.6829848993654373,0.3863501380268569,0.32936151851493434,0.3153995999732787,7
1,X,X,D,0,0.6786383724595629,0.3809330352672427,0.34960194955660395,0.2693975006700673,7
2,Y,Y,J,0,0.6836600081400092,0.3783743973662862,0.3599947412506973,0.2789432086840641,7
3,X,Y,K,1,0.6912051968104288,0.3642320766057018,0.30458050410125687,0.25,7
4,X,X,D,1,0.7112780009052068,0.34950276975194317,0.30848370822098536,0.25,7
5,X,X,D,1,0.7362281401007373,0.3858533396282059,0.3450968079377939,0.25,7
6,X,Y,K,0,0.7450145877103989,0.37481203871146307,0.3163953529596912,0.25,7
7,X,X,D,1,0.75,0.3947868075574456,0.3366480242936758,0.25,7
8,X,Y,K,1,0.7440481701688428,0.37646149048850275,0.35981043220081815,0.25791582881627484,7
9,X,X,D,1,0.75,0.3692236991988078,0.39022383708644487,0.2803507142440618,7
10,X,Y,K,1,0.75,0.3714718086255752,0.39671513148327087,0.2799337769597458,7
11,X,X,D,1,0.7486041365331572,0.3736701616544541,0.4011133333777042,0.262335056939138,7
