trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,1,0.7429521872011513,0.4049294221252162,0.25145727186736294,0.2725863700421979,0
1,X,X,F,1,0.75,0.42899001383961394,0.25,0.2686125500278144,0
2,X,X,F,0,0.75,0.42285444860132426,0.25,0.29454994924332656,0
3,X,X,D,1,0.75,0.4157848922427916,0.25,0.2927486795371003,0
4,Y,Y,K,0,0.741505352921356,0.42868148917545607,0.25,0.3269602365023992,0
5,X,X,D,1,0.7350756805494691,0.43115765939043704,0.25,0.3598921620420734,0
6,X,X,D,1,0.75,0.4090997076215523,0.2537809445642878,0.3527047458743782,0
7,X,X,D,1,0.742019949984784,0.4180431022698195,0.26524008466855786,0.35182493963862294,0
8,X,Y,K,1,0.75,0.41791909436569097,0.25,0.3549295591041436,0
9,X,Y,K,0,0.744787754008074,0.40955017471006594,0.25,0.32733605006847377,0
10,Y,Y,K,0,0.75,0.33369016733228357,0.26636145763988817,0.33523759785065704,0
11,X,Y,J,1,0.75,0.29792886884784264,0.28384088514516054,0.3397368462992579,0
12,Y,X,D,1,0.75,0.30620457511713434,0.2834540820124163,0.3587504545534129,0
13,X,X,D,1,0.7385677081770302,0.3160106807193537,0.2908330874882865,0.36387025165779036,0
14,Y,Y,J,0,0.7215001623265133,0.29684732987114476,0.3379884590390808,0.384331988525685,0
15,X,X,F,0,0.75,0.28942328639343295,0.3429082026377263,0.3602445500030842,0
16,X,X,D,1,0.75,0.29164236655662285,0.32382484066880696,0.33832454948066054,0
17,X,X,D,1,0.75,0.25,0.3282619187897573,0.3246747409482606,0
18,Y,Y,K,0,0.75,0.28074363589839285,0.3503217787130574,0.32994233862653105,0
19,X,X,D,1,0.7279954957739602,0.26047379487383704,0.3531851738017233,0.3084658056934224,0
0,X,Y,K,0,0.3108579637849145,0.7406569905725544,0.747516443516678,0.7296450000638515,1
1,X,X,D,0,0.30640332540500737,0.7164114309337174,0.7453535413861673,0.7221157748903817,1
2,X,X,F,1,0.3158760867954281,0.6602112430029596,0.7207723089991901,0.7366730543768568,1
3,Y,Y,J,1,0.31886485150460614,0.6749786791598397,0.7311788767539398,0.75,1
4,X,Y,J,0,0.3068523235869829,0.682388601226477,0.75,0.7266547331670299,1
5,X,Y,J,1,0.3119600328083266,0.7001420382765121,0.75,0.7328453834133752,1
6,X,X,D,1,0.3309822644727011,0.7041897272222637,0.7092381887837936,0.7418908689415681,1
7,Y,X,F,1,0.2943070613203697,0.6754170422136132,0.6780801088229015,0.75,1
8,Y,Y,K,0,0.2548784338535122,0.7183393757727798,0.6718884391299073,0.75,1
9,X,X,D,0,0.26294194675559673,0.7033842610085826,0.6715511082096671,0.75,1
10,Y,Y,J,0,0.25850406667103243,0.6737537814894198,0.6719898020735748,0.75,1
11,Y,Y,K,0,0.25,0.6667694504596103,0.7117568841083389,0.75,1
12,Y,Y,J,1,0.2597581130043302,0.646569107924186,0.6911637157093375,0.7117708521519579,1
13,X,X,D,1,0.2548295425203572,0.6409384878341452,0.7037103238958227,0.705836539795679,1
14,X,Y,J,1,0.28169338914322417,0.6283367742263427,0.6657852752048317,0.75,1
15,Y,Y,K,1,0.3204007072516491,0.6629413948614824,0.658112943304308,0.7438895317743612,1
16,X,X,F,0,0.27105643571241894,0.6071209947150298,0.6720943616764227,0.7064705512554612,1
17,Y,Y,K,0,0.26045650445830587,0.6118297973638396,0.6544847344804794,0.6758872329459978,1
18,X,X,D,1,0.25,0.6257774575108648,0.6694649367835166,0.6512269498002754,1
19,X,Y,J,1,0.25,0.6735542459904184,0.6554839311230315,0.6615525362449453,1
0,X,X,F,0,0.46280936609743456,0.43377131924609,0.2698024333160685,0.2946679866925603,2
1,X,X,F,0,0.45905622273909014,0.4196385427705069,0.3042940413479187,0.2807966194564193,2
2,X,X,D,0,0.4419903125850413,0.4341997354921566,0.25,0.3113918818778856,2
3,X,X,F,0,0.49121043514926016,0.4202528468286967,0.2706934051074202,0.3079605225644608,2
4,X,X,F,1,0.44749280990762713,0.4251302051905425,0.29464159777330823,0.32976411655505317,2
5,X,Y,J,0,0.4623924120861788,0.4338722977201839,0.32927850589299973,0.3623259617325492,2
6,X,X,F,0,0.44006549670761363,0.43380528003085816,0.3128172959721917,0.3367651428624636,2
7,X,X,D,0,0.39428034663229883,0.43485589897419963,0.31775317343228593,0.308833925661998,2
8,Y,Y,K,0,0.4081273707586569,0.3972010442596745,0.31476272538314054,0.33211767687568805,2
9,Y,X,F,0,0.3752647870063399,0.41320861964711864,0.295495472718389,0.3588363617831739,2
10,Y,X,F,0,0.37291960262053053,0.4415373551715017,0.278397220317657,0.3861726013307115,2
11,X,X,D,0,0.3581864136512757,0.4409691383340685,0.264125420280462,0.3941615486976256,2
12,Y,Y,J,0,0.3726280959092769,0.4008351575850648,0.25,0.399528658627146,2
13,X,X,F,0,0.33889794894011693,0.44450755398413205,0.25,0.3882346338536004,2
14,X,X,D,1,0.30402328099678705,0.40088106488814856,0.25,0.4063418589496818,2
15,Y,X,F,1,0.25,0.44980798747414286,0.25,0.4154244963192198,2
16,X,Y,J,0,0.30086112286493183,0.4544237255461726,0.25842315147184663,0.46275017789288353,2
17,Y,Y,J,0,0.27032484575075255,0.4698036822227561,0.2669581780001707,0.4657655691869794,2
18,Y,X,D,1,0.3001642045477751,0.4321980966838083,0.250774470323612,0.45111511568340795,2
19,X,X,D,0,0.2946227395706248,0.4479135396614207,0.27018293121348796,0.47687824927936706,2
0,Y,Y,K,1,0.6837961445418441,0.30362110541223725,0.36235598994323326,0.3455626423410576,3
1,Y,Y,J,0,0.6868873055872495,0.2935591967354326,0.3780992848164009,0.35746264070762773,3
2,X,X,D,0,0.6788458375492532,0.3007923191515478,0.3796086352702676,0.34465461119524393,3
3,Y,X,F,1,0.7170781804695296,0.30351214662158577,0.3961635956009916,0.35056063175811975,3
4,Y,Y,K,0,0.7379228419875681,0.34706887195591346,0.36987388011528133,0.3868383211830613,3
5,Y,Y,K,0,0.6792890952237329,0.3693468745916078,0.44155641836527054,0.3960638897971434,3
6,X,X,F,1,0.683367564864235,0.3887726034793596,0.4063987646821506,0.41394092057630194,3
7,Y,Y,K,0,0.6868026444849357,0.38775253402825965,0.42244922787771727,0.43431310564270187,3
8,X,Y,J,0,0.6170591536090716,0.39010513020308596,0.4084783402349923,0.4078628467771525,3
9,Y,X,F,0,0.597205202857646,0.34588190081484904,0.4127974979439267,0.42683371707149675,3
10,Y,Y,K,0,0.6166187884118861,0.3340035223382289,0.4296189837265659,0.3638513838890921,3
11,X,X,F,0,0.6176313929255859,0.3479160493362817,0.4800760971797746,0.3479072785942161,3
12,Y,X,D,0,0.6245804772194475,0.3595920277232446,0.47545750095026007,0.36517590590505944,3
13,Y,X,F,1,0.6457836256576063,0.35327692161409224,0.44712970964417,0.3624170639747137,3
14,X,X,D,0,0.6104816924384223,0.37673606645460933,0.41896707925102306,0.3821489773156449,3
15,Y,Y,J,0,0.6114229433715678,0.3923431590111548,0.38177230684344526,0.3529720896620162,3
16,X,X,F,0,0.6047497965677481,0.384376212926166,0.38905357885589836,0.3464465476972788,3
17,Y,Y,J,0,0.6078389889515488,0.37069072048332263,0.39032364213403486,0.3342952781757497,3
18,Y,Y,K,0,0.6355904036740352,0.3459672593820205,0.39833981037786703,0.32826825524907915,3
19,X,Y,J,1,0.6344796918829249,0.34766371617114367,0.3779099919190943,0.3323036487718767,3
0,X,X,F,1,0.45211630859808416,0.6703939421762151,0.566653311632066,0.3227723125507973,4
1,Y,Y,J,1,0.4269753863202955,0.6333367670868513,0.6153939471307126,0.32803540385797003,4
2,X,X,D,0,0.41287321793614007,0.6667767843558676,0.6337830422517086,0.32972552155573215,4
3,X,X,F,1,0.4350002750680894,0.7083636537323338,0.6321500841110494,0.3838512357176684,4
4,X,X,F,1,0.3957397110001928,0.7212347940578543,0.6053633720842375,0.39219677018795773,4
5,X,X,F,1,0.4135922121108926,0.714459541983811,0.6012552440120098,0.3825852109034176,4
6,Y,Y,K,1,0.37505368122270355,0.7294165949464122,0.6253978744788813,0.37229503682664555,4
7,X,X,D,0,0.36879856420974805,0.7460478555711584,0.6105161746771907,0.3301399004383656,4
8,X,X,F,1,0.35393587802529675,0.75,0.5752616283387355,0.3709037917494764,4
9,X,Y,K,0,0.33881593804577703,0.7171337522345345,0.5593683607516674,0.3378202721430926,4
10,X,X,F,1,0.3931813157774824,0.6911227817836189,0.6252873090701856,0.3630147004686488,4
11,X,X,D,0,0.4221883705506889,0.7070636995710571,0.6565474627317651,0.34947679170135937,4
12,X,Y,K,0,0.39145764368600944,0.6724068562286117,0.679971727349071,0.3802924962912523,4
13,X,X,F,1,0.3400756836890159,0.6907737650548553,0.6814981437172335,0.38671290566076233,4
14,X,X,D,1,0.329198423147916,0.6915357822504594,0.6556839545069594,0.395244265546517,4
15,X,X,F,0,0.2919734055615807,0.7100062346193953,0.620802362740381,0.4061444342405259,4
16,X,X,D,1,0.28823727192803433,0.7271132922290385,0.6132091473432171,0.3949603207212899,4
17,X,X,F,1,0.2825064492156266,0.75,0.6250409906135107,0.39491375537367696,4
18,X,Y,J,1,0.26721453807179574,0.75,0.6716712538669752,0.4357680663792267,4
19,Y,Y,J,1,0.30565731669647345,0.75,0.7300371520358734,0.3867411789242794,4
0,X,Y,J,1,0.3885630847914194,0.339624027532067,0.498847338955154,0.4080033154517219,5
1,X,Y,K,0,0.3835272962857234,0.33218791836087547,0.5052122579743848,0.41443292774786183,5
2,Y,Y,J,1,0.38075817482418794,0.3384745219613313,0.5003952407195377,0.3824165857671804,5
3,X,X,F,1,0.341515657412429,0.3270576695777579,0.5060230555609351,0.4067017007029915,5
4,Y,Y,J,0,0.29318987796758617,0.35087426639119584,0.5391579696410813,0.41084324194575006,5
5,Y,Y,J,0,0.28315167146799625,0.3236790033515141,0.5575852982804489,0.4295282913956413,5
6,Y,Y,J,1,0.2910734217478509,0.31576591263566184,0.6156738343462326,0.4496094998619483,5
7,Y,X,F,1,0.25,0.3260910362492991,0.5942854957020169,0.46120951782405395,5
8,X,X,D,1,0.26902488908483974,0.28610943764400454,0.6550798279948683,0.4822702523565428,5
9,X,X,F,0,0.25441926023541894,0.29394746548580536,0.6605129923616776,0.48779680978398754,5
10,Y,Y,J,1,0.2522895783057216,0.29915588778083235,0.6760047351919387,0.4672849755857288,5
11,Y,Y,J,0,0.25,0.31090694299203187,0.6601746773010934,0.45491607218757013,5
12,X,X,D,0,0.28556436356368364,0.3192844398360198,0.6731272141399676,0.5125274376335125,5
13,Y,X,F,0,0.285700435554202,0.32208865749672133,0.634002070333257,0.5084650651033593,5
14,Y,Y,J,1,0.25,0.3711105965976507,0.6462564632211558,0.526499039050351,5
15,Y,X,F,0,0.2590391600022241,0.3602233553261463,0.682072294094192,0.5662375755934357,5
16,Y,Y,J,1,0.26726573449774943,0.35385432948805895,0.6579616032076225,0.5916047530568084,5
17,X,X,D,1,0.2964183155451625,0.3277038489008807,0.6855643143502171,0.6088477023474993,5
18,X,Y,J,1,0.2912780971966456,0.33461973092298536,0.6415483825930518,0.5910581728481967,5
19,Y,Y,J,1,0.30408164393829573,0.30241924395800907,0.6749996134587753,0.5949765390056143,5
0,X,X,F,0,0.29729368066607786,0.5727990361752033,0.667738474715629,0.4806618319261303,6
1,Y,Y,J,1,0.2996420287871366,0.5377551207750434,0.6384458738988438,0.4722660172453791,6
2,X,X,D,0,0.25,0.4912190688252245,0.6552383650428909,0.47505168398836234,6
3,Y,Y,J,1,0.25,0.5212833345798223,0.64475258077289,0.45930237691665254,6
4,Y,Y,J,1,0.2685702435965831,0.5116691742542168,0.6515806431827627,0.46581659847894585,6
5,Y,Y,J,1,0.31272018201261403,0.5754418145785039,0.6744041370135099,0.46759070378854106,6
6,Y,Y,J,0,0.33107866685153287,0.551576921208508,0.7093600094451326,0.4443882380560933,6
7,X,X,F,0,0.37512745782831036,0.5544292549853154,0.7201750584267466,0.4109742817107646,6
8,Y,Y,J,1,0.3593280251591032,0.5195501478324263,0.7278485012407981,0.42582843991903735,6
9,Y,Y,K,0,0.3330356832830977,0.5199932702746775,0.7241527884020994,0.449896783214453,6
10,Y,X,D,1,0.34829784322661345,0.5358087348250405,0.75,0.41846792652128073,6
11,X,X,F,0,0.3430873980196431,0.5123887675964743,0.7172072140207565,0.40657389904923247,6
12,Y,Y,J,1,0.3717816779291754,0.5258653971358674,0.7217529668125666,0.36469637163619334,6
13,Y,Y,J,1,0.36632331327173473,0.4968585524226825,0.7228103293812732,0.35222556515885073,6
14,Y,Y,J,0,0.3491180568393425,0.5070126268072308,0.7205064576597776,0.30755782548062244,6
15,Y,X,D,0,0.29900312547474905,0.49100533751280384,0.7109481948460691,0.2667003812735439,6
16,Y,Y,J,0,0.30560142011050345,0.4893294797000152,0.6902358869656664,0.29686267848996845,6
17,Y,Y,J,1,0.27329336183635994,0.4500203184002176,0.6982119274639494,0.3090597723844996,6
18,Y,Y,J,0,0.3288625246699454,0.43437740687361764,0.694589917493502,0.2984904455446664,6
19,X,Y,J,0,0.34016285849229827,0.4675128404744483,0.676686079341572,0.30549883125205995,6
0,Y,Y,J,1,0.6275207888803879,0.4977754690134519,0.474596273808137,0.6206387410726687,7
1,X,X,F,0,0.6258709707989144,0.49994119926271413,0.5140417754740563,0.6294652734977751,7
2,Y,Y,J,0,0.6600777388159331,0.4777098349525948,0.504286734208668,0.626378431594329,7
3,Y,Y,K,0,0.6968781420899793,0.47689774663140144,0.5253989107619368,0.6082463009640157,7
4,Y,X,D,1,0.7073218525789183,0.4355218784116297,0.525749483746865,0.6188837699333634,7
5,X,X,F,0,0.6775957189806349,0.45855995425409984,0.5718973770858221,0.6441577158662077,7
6,Y,Y,J,1,0.6889327596066391,0.4622928512051717,0.5137659978414587,0.6139854584562433,7
7,X,X,D,1,0.7252281633638583,0.4451419763934057,0.5202991334185139,0.5924243723132504,7
8,X,Y,J,1,0.7224700130842112,0.42525491621952816,0.4796354027834494,0.5988423978796061,7
9,Y,Y,J,1,0.6855067914537598,0.4897104444477204,0.4963644355301748,0.5968331485048811,7
10,Y,Y,J,0,0.6646671423136807,0.4872851628328393,0.47426175724493497,0.595298998261528,7
11,Y,Y,J,1,0.6476869607507935,0.4833006907252914,0.4679871096921065,0.6429050921443019,7
12,Y,Y,J,1,0.6202257015132492,0.5048844786747217,0.4510567051003966,0.6114738335291141,7
13,X,X,D,0,0.6060053323166907,0.4510483011550853,0.4706354353974552,0.6302063197790474,7
14,Y,X,D,0,0.5783391005354306,0.45562564253885535,0.5036680436406072,0.5933769336640144,7
15,Y,Y,J,0,0.5851097553641561,0.4861047803340637,0.53309177249122,0.622740609694431,7
16,Y,Y,K,1,0.5829846735686688,0.521786441404033,0.5188847280857369,0.5879272389882779,7
17,X,X,F,0,0.5654272421028573,0.5749738537771325,0.4851634996803479,0.5631980710339568,7
18,X,X,D,1,0.5860557515163533,0.6037460743207055,0.493388874954485,0.5737472758088021,7
19,Y,Y,J,0,0.5766141391746736,0.5583863665466922,0.5114184967303462,0.5912131111022098,7
0,Y,Y,J,1,0.7069791846290768,0.325526302091829,0.27761061540092147,0.6163043926812414,8
1,X,X,F,1,0.7061033231314716,0.31521425045725826,0.2603649071521402,0.6172332357942056,8
2,Y,Y,J,0,0.7319335500786561,0.30089532250131373,0.2736137428931637,0.5955324388650888,8
3,X,X,D,1,0.7269193837388864,0.26274463959412186,0.2664576498774826,0.5954830206266921,8
4,Y,Y,K,0,0.7197282019386133,0.26435917044382395,0.25,0.607281237508732,8
5,X,X,F,0,0.7392739277206356,0.25,0.2531477127784729,0.5982301410767394,8
6,X,X,D,1,0.7322984186063476,0.2786375301577849,0.25,0.5558278586331502,8
7,Y,Y,J,0,0.75,0.26003272178533715,0.25,0.5641468995487554,8
8,X,Y,K,1,0.75,0.27340811623268896,0.25,0.5318022466817216,8
9,Y,X,F,0,0.7375378302881432,0.2872993116001339,0.25230544615137634,0.4791207834621461,8
10,X,Y,J,0,0.75,0.2891908724754661,0.2658670259371574,0.4803217136605042,8
11,Y,X,D,1,0.7291914167662509,0.2920687735714153,0.25,0.4848001230323477,8
12,X,X,D,1,0.7156287616661924,0.29300458913790844,0.25,0.4917654591574815,8
13,Y,Y,J,0,0.7306297426697513,0.2734758934813096,0.25,0.4972399670022345,8
14,Y,Y,J,0,0.7133978723033784,0.29387477938005346,0.25,0.4890945905333046,8
15,Y,X,F,1,0.7269977884038759,0.33328630280778737,0.25,0.46499870299964946,8
16,X,Y,J,1,0.7436963525992609,0.2912379978674665,0.2948596160126033,0.4651292649362251,8
17,Y,X,D,1,0.7448423291826876,0.2990887096555287,0.3237249464186484,0.4511294943439037,8
18,Y,Y,J,0,0.75,0.2937573729351524,0.3431834683760301,0.44623958984654133,8
19,X,X,D,0,0.7367003275864892,0.3255169028647172,0.2950875826047821,0.4138117842162598,8
0,X,Y,K,0,0.4951782214390959,0.7218444563339482,0.38354595736208646,0.6338594740277246,9
1,X,X,D,1,0.5081294756910545,0.7270464297419641,0.3643940547767865,0.6824797916282852,9
2,X,Y,J,1,0.529666704262023,0.75,0.3238767625293068,0.7063223805800029,9
3,Y,Y,J,0,0.5060722671454854,0.75,0.34482388694866645,0.723417458044383,9
4,X,X,D,1,0.5036995978434564,0.75,0.3454880554058651,0.7349619031179238,9
5,X,X,D,0,0.5080517033588513,0.7379958673029974,0.331714595205565,0.7264456063952031,9
6,X,X,D,0,0.5039658168141181,0.7408120746192485,0.31338088568918704,0.75,9
7,X,Y,J,1,0.4771719010936875,0.7125682504515505,0.3461993840929789,0.75,9
8,Y,X,D,0,0.5141045657221659,0.7185928586064491,0.33745081470650834,0.745149222218591,9
9,X,X,D,1,0.5448893412078748,0.6876495467478648,0.3710893447812546,0.7321841071441237,9
10,X,X,D,1,0.5158768089053904,0.6873432152343516,0.36940874095559495,0.7310234543618406,9
11,X,X,D,1,0.5075615787821615,0.627802217010957,0.3491580645348353,0.6924637249861147,9
12,X,Y,J,0,0.5308557494116698,0.6254364089928792,0.3838961754195265,0.682666140362875,9
13,Y,Y,J,1,0.524163902487603,0.6377244383167018,0.42941787452406904,0.6943291603413723,9
14,X,X,D,0,0.5802101825438264,0.6130616240830264,0.40582420193555746,0.6787012856062592,9
15,X,X,D,0,0.5713177062079501,0.613479792365541,0.4151574097069173,0.6886435642905414,9
16,X,X,D,1,0.5377794031036864,0.6206331503301382,0.42469273216065045,0.6441248495280437,9
17,X,X,D,1,0.5240673354003192,0.5928868212561578,0.3983192572066147,0.6409088297439661,9
18,X,X,D,1,0.5107312387639664,0.6401084286903611,0.39486124333333794,0.6273319838136187,9
