trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,1,0.5935499373817461,0.44022404569268175,0.26252042185622365,0.26281163366435467,0
1,X,Y,J,0,0.5807750817467351,0.4171630591215698,0.2547092191253015,0.29855437992417394,0
2,X,X,D,1,0.5560269639883608,0.4287469574452606,0.28034121523734706,0.2836190057096871,0
3,X,Y,J,0,0.5321699331048396,0.40820382730075,0.330333229835465,0.3015770552173099,0
4,X,X,D,1,0.5378848117754171,0.43411371158191925,0.3494118764133695,0.2675846507704955,0
5,X,X,D,1,0.5434132240207897,0.4024700115441693,0.3039146103823682,0.30465910194563683,0
6,X,X,D,0,0.5686017875347212,0.37344581799452425,0.32926671684576114,0.32822346978146527,0
7,X,X,D,0,0.5390853464113556,0.3860594141421538,0.3318345480030458,0.3052867373039578,0
8,X,Y,J,1,0.5737581415548697,0.4026442675563005,0.3179539188508143,0.35556916111399006,0
9,X,Y,J,0,0.5968452695808701,0.38681852796536964,0.29655253048954333,0.3776899485057259,0
10,X,X,D,1,0.5907200512467415,0.4221340538520236,0.2598961490468558,0.34824302616278474,0
11,X,X,D,0,0.5930713653669988,0.4117660237780092,0.25,0.3003827730322437,0
12,X,X,D,0,0.5984047685540238,0.43141329279964846,0.26429917702252376,0.32955184399678883,0
13,X,X,D,0,0.6212160471010413,0.4014330123833982,0.2886250599211959,0.34744054577914374,0
14,X,X,D,1,0.6142577951065725,0.40663479279548864,0.28702371464988613,0.3990741359043478,0
15,X,Y,J,1,0.6375537883061377,0.3574652912434829,0.33070027033070837,0.3667067009737225,0
16,X,X,D,1,0.6513245085796358,0.3787085336958188,0.3601757774817604,0.3878682191309777,0
17,X,X,D,1,0.6488339431743086,0.3438590715450841,0.3586650992879115,0.3085597737975224,0
18,X,X,D,1,0.6708036999145744,0.3319930595435036,0.3308519287739141,0.3190904750135541,0
19,X,X,D,1,0.6903909305258855,0.33088190463453865,0.34246633436547474,0.29540888610793165,0
0,X,Y,J,1,0.5194771766012333,0.6608975186257317,0.6415434360661492,0.5869053960995052,1
1,X,X,D,0,0.5161028199370539,0.6798884569484497,0.6322934492832392,0.5741885118394031,1
2,Y,Y,J,1,0.5107286089173252,0.6599554078035538,0.6374915974005755,0.5644605517230741,1
3,Y,X,F,1,0.493013428674379,0.6778637956208543,0.6279284040039055,0.5813607814919205,1
4,Y,Y,J,1,0.49517034576561136,0.6889598896883588,0.6121789085501317,0.5681779320039765,1
5,Y,X,F,1,0.48382231354101524,0.7270253876012123,0.6088817090248438,0.5493340363395355,1
6,Y,X,F,0,0.48317374081758024,0.7226027281797281,0.6403673191031597,0.5973544144664525,1
7,Y,X,F,1,0.4797753585177817,0.7195700302690669,0.6420443987723709,0.5624817462607736,1
8,Y,Y,J,1,0.4903567466937515,0.7094381246171979,0.6143032758541869,0.5731433831534816,1
