trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,1,0.35865898594935663,0.6565858281179803,0.287461101647055,0.38329399648036167,0
1,Y,Y,J,1,0.4409187995495974,0.6763062414855086,0.26051959332533525,0.37496035329425087,0
2,Y,Y,J,0,0.4040372313356065,0.7064648277063622,0.25,0.35811683230425734,0
3,Y,Y,J,0,0.39434810493231864,0.6662476627709518,0.25,0.3664812941247288,0
4,Y,Y,J,0,0.40236326038852205,0.7175421931046233,0.2636640303330624,0.3771934358841397,0
5,X,Y,J,1,0.432613074566893,0.7410779641163147,0.25796057171242187,0.36799022983008417,0
6,Y,Y,J,1,0.4276763944821792,0.75,0.2875065953450414,0.38059062926515347,0
7,Y,Y,J,0,0.43119693157743577,0.7198876383822239,0.3180255350426294,0.3962141913954438,0
8,Y,Y,J,0,0.376833134450027,0.7157056205800948,0.3134471653117846,0.3980483898191422,0
9,X,Y,J,0,0.4009296171177337,0.7407782836949217,0.34591804806458476,0.3776848624898555,0
10,X,X,D,1,0.3774768894784147,0.738005148603989,0.3603589798878513,0.4017419980461069,0
11,Y,Y,J,0,0.39308289538712726,0.7292745407533989,0.38290326598164487,0.42503792698965215,0
12,X,X,D,0,0.41510562652358385,0.7275687902666994,0.4126467622893445,0.4301185934595979,0
13,Y,Y,J,0,0.4042527189655767,0.6910524201263096,0.3849095146878408,0.4358932350077978,0
14,X,X,D,0,0.41253159971510744,0.7077009677733146,0.360884234783279,0.4287402326827694,0
15,Y,Y,J,1,0.40644672031473006,0.6826730549435902,0.3535486479884712,0.4233095628062682,0
16,Y,X,D,1,0.3970738160767222,0.6992295368789202,0.37657342351231843,0.40678374647733534,0
17,Y,X,D,0,0.42190468073323373,0.7003495321435051,0.38868811961110683,0.4056414073287323,0
18,Y,X,D,0,0.4689535364079517,0.6911106880416608,0.40239904578897506,0.3479607938088762,0
19,X,Y,J,1,0.4417554759270599,0.7297587610103703,0.38979942669259465,0.3500525929378075,0
0,X,X,D,1,0.7164094532533538,0.5470375471220379,0.5963193660455528,0.45591157349210876,1
1,X,X,D,1,0.6973403534670946,0.5222808547475737,0.5639896915535642,0.44746842456747904,1
2,X,X,D,1,0.6709563815380922,0.5475155976110151,0.5764874895650471,0.4302849165994453,1
3,X,X,D,0,0.6568069110316308,0.5877429998741804,0.5609337343824446,0.4432710907408811,1
4,X,X,D,0,0.6613298694487549,0.5988068399048148,0.5593891557224979,0.43038410557976675,1
5,X,X,D,1,0.6699700394166244,0.6026839520476461,0.5711009060916425,0.41461956264198285,1
6,X,X,D,1,0.683025923727625,0.5809192480119009,0.5592523980680818,0.42823574781327095,1
7,X,X,D,0,0.6805317187903599,0.5658956389530942,0.5762300770922335,0.40914887852407655,1
8,X,X,D,0,0.6993718356090535,0.5542578938884968,0.528796697278991,0.41192127005360957,1
9,X,Y,J,1,0.6963668595033294,0.5723755594866665,0.5576180454554285,0.40495562191799817,1
10,Y,Y,J,1,0.6908674890863763,0.5808200600252083,0.6062790299555505,0.3738886288918284,1
11,X,X,D,1,0.6803864110524527,0.5658421117526599,0.5663159282940131,0.3528995971242215,1
12,X,X,D,1,0.715820673471461,0.5157403778953487,0.5485293273666937,0.37641955578035413,1
13,X,X,D,0,0.7120908028873056,0.5513616637973855,0.5419720841598965,0.391524630905056,1
14,Y,Y,J,1,0.6560506919849997,0.5526846216319924,0.4871872763634084,0.39585746202893235,1
15,Y,Y,J,0,0.6789199911213265,0.49110848072782504,0.47551381978307544,0.3924073249454663,1
16,Y,X,D,1,0.6956425365907548,0.47236136830180675,0.4752215256674496,0.4104971994996579,1
17,Y,Y,J,0,0.6976399840444469,0.515086261394998,0.4651404063404166,0.411984628571509,1
18,X,X,D,1,0.7339695345885576,0.5271435590959345,0.49514751695330156,0.3933860923546497,1
19,X,X,D,1,0.7405472879269617,0.5155090600844735,0.5279495697711725,0.38105005955521765,1
0,X,Y,J,1,0.5498556317819806,0.4551489074772396,0.2877488491484803,0.27607860659339056,2
1,Y,Y,J,0,0.5846316292591796,0.43262077281718325,0.28762608710367693,0.25,2
2,Y,Y,J,0,0.6394339209286731,0.42197756666225605,0.27775601949383727,0.31194325376210397,2
3,X,X,D,1,0.6261406729581367,0.4366514636276112,0.308761918922581,0.31627037863728935,2
4,Y,X,D,0,0.571262314099589,0.43784453547490526,0.30810019273598666,0.3321469738058865,2
5,Y,Y,J,0,0.5590101208579537,0.39485794809634067,0.3357285722429816,0.34645716733566007,2
6,X,X,D,1,0.5702348201639572,0.4105475114588987,0.2936949103934399,0.336305817668875,2
7,X,X,D,0,0.5912279870942014,0.3915122975847188,0.3110617938249505,0.30737906106343954,2
8,Y,Y,J,0,0.588381119197848,0.3585485686856128,0.3269018696008739,0.30673744088815463,2
9,X,X,D,0,0.5655886560374614,0.36573073893101543,0.31205889758690003,0.2878461025241341,2
10,X,X,D,1,0.5226844314992428,0.364665009058497,0.3262408859414542,0.2649561272826725,2
11,X,X,D,1,0.5409916960042319,0.3655051083088753,0.3211364152417323,0.25,2
12,Y,Y,J,0,0.5433393078160881,0.35302333020365206,0.33543003070509386,0.3125174705672611,2
13,X,X,D,1,0.5081383324312005,0.34973406936372736,0.34510209337189385,0.32376516223539215,2
14,X,X,D,0,0.5076854283917455,0.37927506419695417,0.2910215203687712,0.34455612610631664,2
15,X,X,D,0,0.49564503650504055,0.36861277146933413,0.2913490385211439,0.3597952137313295,2
16,Y,X,D,1,0.463372037346525,0.37612542594569576,0.30284694695981146,0.38958751463024416,2
17,X,X,D,1,0.43601392022774665,0.29386628418240435,0.3282768537917084,0.375496606407502,2
18,Y,Y,J,1,0.500841510927358,0.2929983513830592,0.3458289311460782,0.3940410135229636,2
19,Y,Y,J,0,0.5249661941396307,0.29589626820318027,0.3789789788852185,0.4047551229284443,2
0,Y,X,D,0,0.7356935908466489,0.41281785202217725,0.520507076064906,0.30654075707010614,3
1,Y,Y,J,0,0.7345128645987316,0.4355449638640508,0.5125917518973332,0.3138370661492025,3
2,X,Y,J,0,0.6904201067256305,0.4527782460650716,0.5455918446672339,0.3469046212805563,3
3,X,Y,J,0,0.7004846248864646,0.4776482045206607,0.5488991387498562,0.35659516098576755,3
4,Y,Y,J,0,0.6724473657438157,0.49392462334697246,0.5664537749618941,0.3523197300574083,3
5,X,Y,J,0,0.6676167817841144,0.47958965477255766,0.5192908930892365,0.3578664146257282,3
6,X,X,D,0,0.6840393651714741,0.5194711203451916,0.5357470929724276,0.36168521020816125,3
7,Y,X,D,1,0.7122788392019679,0.5389481662232259,0.5811645892104821,0.3510899782971167,3
8,X,Y,J,0,0.75,0.5542857262416182,0.5747129776367111,0.36287160102842614,3
9,X,Y,J,0,0.75,0.5493703451509282,0.5733101526320987,0.4027079243001176,3
10,X,X,D,1,0.75,0.5496405848579593,0.5392207741527564,0.43331789980840835,3
11,X,X,D,1,0.75,0.5716738652986766,0.5144524480956818,0.4322374970003566,3
12,Y,Y,J,1,0.75,0.5692648902052782,0.5161640271042743,0.4293437401539766,3
13,Y,X,D,1,0.75,0.577144702277139,0.5161169365808728,0.41579580095062374,3
14,Y,Y,J,1,0.7090287844397674,0.6122288818321383,0.4777934941391525,0.39930451963715397,3
15,X,X,D,1,0.7324870114371809,0.641924802959244,0.45088215190769393,0.44181078143340835,3
16,Y,Y,J,1,0.7237674726397582,0.6135240831474656,0.4989529415944644,0.41269388860104694,3
17,X,Y,J,0,0.7409558831656512,0.5572918493864386,0.482116346433377,0.4221004162046566,3
18,X,X,D,1,0.75,0.5806187163182353,0.4518519501200167,0.3843779498298222,3
19,X,X,D,1,0.75,0.5635376408409069,0.5045796122328986,0.3569690879508256,3
0,Y,X,D,0,0.6868551057547898,0.26793615388923814,0.404296903194914,0.32977282157145643,4
1,Y,Y,J,0,0.6828617145675047,0.2541172938319475,0.3633690913533435,0.32009235328209035,4
2,X,Y,J,0,0.6827593752333561,0.27893768403792163,0.3739292504130374,0.25,4
3,X,Y,J,1,0.718825141184686,0.2902158925415224,0.3799924871050306,0.27697949655345433,4
4,Y,Y,J,0,0.7164852952736729,0.3106636394708475,0.4074572842720622,0.25,4
5,X,X,D,1,0.7284058891383949,0.32547978481763334,0.4621047231150399,0.266592295824465,4
6,X,X,D,1,0.7482402871702186,0.3390112687134903,0.45145052319027834,0.253239510211777,4
7,Y,Y,J,0,0.75,0.3329308080873432,0.4564025469506619,0.2583616328250192,4
8,X,Y,J,0,0.7374646477803718,0.3222570750314048,0.4422295369838354,0.25,4
9,X,X,D,1,0.7238296264505426,0.3058372880717751,0.41500698905705097,0.25,4
10,X,Y,J,0,0.7401974118167859,0.33010771903965136,0.3696524348353379,0.25,4
11,X,Y,J,1,0.7262625454513699,0.33653927171645515,0.39013918986007246,0.2917728168305721,4
12,X,X,D,0,0.7038099454959088,0.3264822053933043,0.3595715736384326,0.2628015256573776,4
13,Y,X,D,0,0.75,0.32597004254869033,0.3738652704019335,0.28304089740380267,4
14,X,X,D,1,0.7336821418899439,0.30870134628645196,0.3870925098782648,0.2925445409541833,4
15,Y,Y,J,0,0.7419779246844898,0.3354970462233793,0.39780741030867656,0.3200923493080358,4
16,X,X,D,0,0.6953230997667527,0.3806803942010953,0.4129847185423026,0.28958315581213123,4
17,X,X,D,0,0.6770157027982153,0.3706098074980113,0.42311162711873307,0.32735689644417815,4
18,Y,X,D,0,0.6554090149765617,0.36678783999624875,0.42250232935271753,0.30495002601670607,4
19,X,Y,J,1,0.6669831451937313,0.3564034400686824,0.41728775024942405,0.3300091321564191,4
0,Y,Y,J,1,0.34598007371160705,0.656305180028682,0.6128629764423414,0.5382621846681428,5
1,Y,Y,J,1,0.36795978520047384,0.6482459038687467,0.6128409199630781,0.5406828128547373,5
2,X,X,D,0,0.38534013271049705,0.5878341634715568,0.634635182801119,0.5533736763387224,5
3,X,Y,J,1,0.3893344046184488,0.6243568395229206,0.6413218958746065,0.5248038570351953,5
4,X,X,D,0,0.4146634116249133,0.5886492262441991,0.6633878306694215,0.565262685147552,5
5,X,Y,J,0,0.4077828703237598,0.5830520436172563,0.6451921508431537,0.5477539629094572,5
6,X,X,D,1,0.4201184406707306,0.6255248687027763,0.6819029335761737,0.5240009855222256,5
7,X,Y,J,0,0.42919625651517346,0.587598041478372,0.6631918949910162,0.5407538702751745,5
8,X,X,D,0,0.42505657823290666,0.5459424763156627,0.6976300643006091,0.5301782646925799,5
9,X,X,D,1,0.4355460732157533,0.5699698706648156,0.7166432686957741,0.5400438073943618,5
10,X,X,D,1,0.46172036226828284,0.5707795278028306,0.7186434725072836,0.5577517963547962,5
11,X,X,D,0,0.47860610422339855,0.5376388533349797,0.6702592451766155,0.5582051501328122,5
12,Y,X,D,1,0.46286796036185796,0.5626562862855343,0.6302918248478052,0.5392658796216414,5
13,X,Y,J,1,0.463271758155658,0.5602936957887107,0.6208396997388894,0.5183898545058995,5
14,X,X,D,0,0.41557103702422177,0.5467221400094426,0.6251281572873935,0.5224910362658697,5
15,Y,Y,J,0,0.4445682527713672,0.5035313621125079,0.6334863910709561,0.5235032552162213,5
16,Y,Y,J,1,0.4662776611923118,0.42971546952923034,0.6261672290283533,0.531071978461502,5
17,X,X,D,1,0.4528782233054108,0.41591627350369975,0.6341716016290704,0.5236880727771291,5
18,X,X,D,1,0.42611198372324227,0.394793548301324,0.6461830559706824,0.5243282049022677,5
19,X,X,D,0,0.4147124138556141,0.4213633369450565,0.6174656023203513,0.49528827155215155,5
0,X,X,D,0,0.31756056222935236,0.3342567405755136,0.5845496661665257,0.7202744449549212,6
1,X,X,D,0,0.3411918604842715,0.33463822640336616,0.5832011367303673,0.6806594810244496,6
2,Y,Y,J,0,0.3373293028455243,0.33187305894897573,0.5725336491741683,0.7078418114798002,6
3,X,X,D,1,0.3137258769183765,0.37748401240683654,0.5316673623987921,0.7071748095691386,6
4,Y,Y,J,0,0.2993273785828273,0.35711090986949623,0.503655646739514,0.6647902813666575,6
5,X,X,D,0,0.32365789277938567,0.3489499583672516,0.49629761187627053,0.6726215702807133,6
6,Y,Y,J,1,0.2831999369715945,0.3774684355456756,0.490543469924288,0.6841653833693372,6
7,Y,Y,J,1,0.3162731164711134,0.41033178786584124,0.5010285410588805,0.6733392956199018,6
8,X,Y,J,0,0.30520541237532783,0.42574030305821625,0.515308617441549,0.6673012369194146,6
9,X,X,D,0,0.2684035006894013,0.39821602167950954,0.5487027049721354,0.6487304330556954,6
10,X,X,D,0,0.25,0.3994426502875572,0.5687088720452789,0.6642725195336701,6
11,X,Y,J,0,0.25,0.47181864014181507,0.6061132810362454,0.6815563155249295,6
12,X,X,D,0,0.25,0.45180551034962435,0.5958895982638659,0.654480343916269,6
13,X,X,D,0,0.2807810600447882,0.4617026809497823,0.6331005291979261,0.5946792371133943,6
14,Y,Y,J,1,0.2849632212218051,0.5020043413185264,0.6330337572190031,0.6291924053577476,6
15,Y,Y,J,1,0.27640686090626815,0.4835891117623863,0.6559037913826755,0.6002044537677559,6
16,Y,Y,J,1,0.27004196321314455,0.5060269639643971,0.6602986912948423,0.6100238215158098,6
17,X,X,D,1,0.3053660167077308,0.4787781380912791,0.6747141735520317,0.6117279871786592,6
18,Y,X,D,0,0.3403810226648979,0.46457570400998494,0.7221033001824753,0.6080018282201515,6
19,Y,X,D,0,0.3201328106174178,0.4289411208705554,0.7194024922033115,0.6199855307167284,6
