trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.30269582351355356,0.2930844419700998,0.582982562605336,0.5531776443892138,0
1,Y,Y,J,1,0.2762753994744099,0.2623272096687807,0.6066761023128855,0.5671374599000597,0
2,Y,Y,J,1,0.27920455828228524,0.25,0.5596473710161898,0.5867345321299241,0
3,Y,Y,J,0,0.2839895421404965,0.26302101672568473,0.5872074171933807,0.5947388429574906,0
4,Y,Y,J,0,0.29093294651412027,0.25708440758388046,0.5953619124165027,0.5792009783891068,0
5,Y,Y,J,0,0.30146684922750644,0.2589694651481414,0.6241004038142473,0.5878170996424031,0
6,X,X,D,1,0.2748480408323519,0.25,0.6230707234365461,0.5819207713573221,0
7,X,X,D,1,0.2725901075695501,0.2751192227111221,0.6749067425150296,0.6085354689583508,0
8,X,X,D,0,0.3090947537777883,0.2975013873800777,0.6781193450792437,0.587405704216396,0
9,X,X,D,0,0.32806595510733944,0.30958806846119985,0.6875105182310779,0.5903185459440082,0
10,Y,Y,J,0,0.34568919686021843,0.271139595001983,0.6669777541809844,0.6091589866963499,0
11,X,Y,J,0,0.3311791233065301,0.25,0.6894009731261912,0.5918476253734853,0
12,X,X,D,1,0.3389327919651782,0.26390619761118933,0.7237226051017761,0.5816000270839143,0
13,X,X,D,1,0.2826756434076437,0.25,0.713310693863913,0.5616188049632539,0
14,X,Y,K,1,0.26746469107653376,0.25,0.6810867101599004,0.5474612908446982,0
15,X,Y,J,1,0.29402462527228274,0.25,0.6533857489570521,0.5501136257025522,0
16,X,Y,J,1,0.29865368067120757,0.25,0.6905086491375758,0.5570270393021173,0
17,Y,X,D,0,0.3243100668459273,0.2583106393711089,0.7309364473784039,0.6010424404752229,0
18,X,X,D,0,0.3526739286916867,0.2589182449548478,0.7310114477471653,0.6301168751920392,0
19,Y,Y,J,1,0.36210291089028607,0.25,0.6907451289364179,0.6468234638286295,0
0,Y,Y,K,1,0.6772870552851051,0.4007391587614385,0.3056011849325482,0.6648767418232032,0
1,Y,Y,K,1,0.6882553331689341,0.38003043264631087,0.263569515602185,0.6642106612880274,0
2,Y,X,D,0,0.6917206148698326,0.39776123450452217,0.25,0.6384007550395505,0
3,Y,Y,K,0,0.7471941167079821,0.3662496208960646,0.25,0.6329484099352594,0
4,Y,X,F,0,0.75,0.3720732202661178,0.26360386646683315,0.5875394726593778,0
5,Y,X,D,0,0.7228649504611054,0.37501852852856504,0.30968571929118344,0.6100602268842635,0
6,Y,Y,K,1,0.7028124188981343,0.3279440974699257,0.3161963564280662,0.601332556574771,0
7,Y,Y,K,1,0.7210966078782138,0.3218837103601855,0.3253831174940432,0.6087773525470047,0
8,Y,Y,K,1,0.75,0.30597462708829437,0.3085186978968764,0.5895703399420978,0
9,Y,X,D,0,0.7369230795130822,0.3504706885284995,0.3316917850227824,0.5585067192617374,0
10,Y,Y,K,1,0.75,0.316308107132763,0.27994417947735706,0.5280772657309775,0
11,Y,X,D,0,0.75,0.3314739945747472,0.25,0.5189467111572754,0
12,Y,Y,K,1,0.75,0.3139270796442924,0.2825907281705909,0.49850750019415774,0
13,Y,Y,K,0,0.7482553067511246,0.2987767591854956,0.34263952984221463,0.5073089802991859,0
14,Y,X,F,0,0.75,0.27549167751826864,0.32280708989180196,0.49913966970812024,0
15,Y,Y,K,1,0.7495121879770476,0.2944861239845674,0.30899768040077513,0.511195563528805,0
16,Y,Y,K,1,0.75,0.2958727428692726,0.3526065739574925,0.5172168554137634,0
17,Y,X,F,0,0.75,0.3318494823159966,0.3610470745742033,0.5038182867817509,0
18,Y,Y,K,1,0.7414721302593992,0.32332814405552657,0.3894622255857137,0.5030141282468159,0
19,Y,Y,K,1,0.7409318032252461,0.3495910814576481,0.3943886094238353,0.5032105255276101,0
0,Y,Y,J,1,0.2857106156858141,0.3831765286056266,0.611830302471948,0.562841962423207,1
