trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,Y,Y,K,0,0.6204654743054252,0.257581252377448,0.636997739228998,0.48589515930371785,0
1,X,X,D,0,0.6137519831913794,0.2797235450607629,0.6352789259905388,0.4949976355282968,0
2,X,X,D,1,0.6330837576169033,0.2986752248335521,0.6643449567180644,0.5190011708174744,0
3,X,X,D,1,0.6718996829505901,0.3129032006247849,0.688623674518504,0.554942578254447,0
4,X,X,D,1,0.639722590375398,0.291829648041328,0.7231000260985078,0.6062336544168173,0
5,X,Y,K,1,0.6490930617315546,0.2902727327109691,0.741014752558362,0.5401732062109815,0
6,X,Y,K,0,0.6024512508586962,0.29754633191441304,0.75,0.5191920312359015,0
7,X,X,D,1,0.5655243870331946,0.25792998725078087,0.7306787494426549,0.5391434855138701,0
8,X,X,D,0,0.5400900610310747,0.2543593521464052,0.75,0.5515765041844765,0
9,X,X,D,0,0.527243277290373,0.25,0.7362844800285391,0.5738893878190319,0
10,X,Y,K,1,0.5152619782650587,0.2538540835102237,0.75,0.5852953481068944,0
11,X,Y,K,1,0.5219908185703913,0.2614157930549201,0.6849618389094362,0.6056526561947533,0
12,X,X,D,1,0.47891197232954696,0.2602486611091204,0.7106869994779956,0.6377695332293627,0
13,X,X,D,1,0.45652202923276713,0.2627531871990089,0.6804252298165089,0.6205600933616492,0
14,X,X,D,1,0.42711045309075596,0.25148578035118696,0.6919120535345679,0.6068769270061247,0
15,X,X,D,1,0.3909052999807159,0.28124016411616254,0.6582565342008024,0.5899579988124087,0
16,X,X,D,0,0.3739891025521821,0.27163828504943854,0.6769133413119246,0.5962846148077322,0
17,X,Y,K,1,0.3615643815040585,0.268179364114077,0.6759615079164267,0.6318518908281199,0
18,X,Y,K,1,0.30067599230601727,0.25,0.6472143304684939,0.6218063714689545,0
19,X,X,D,0,0.2762096898593336,0.25,0.6386007728574093,0.5908499746025122,0
0,Y,Y,K,1,0.5359706587915722,0.29737743429521846,0.6916404159945184,0.3626975520470964,1
1,Y,Y,J,1,0.4871106941803781,0.29495076177562574,0.6690075694854106,0.3986665332633685,1
2,X,X,D,1,0.5071848534100212,0.2719179078784239,0.6723992464047662,0.39222184096677787,1
3,Y,X,F,0,0.5056586394796367,0.25,0.6568368204992954,0.3984842289362944,1
4,X,X,D,1,0.5547547805603288,0.2636119779990908,0.6297126572544545,0.34778485629527767,1
5,Y,X,D,0,0.530750314828147,0.25,0.6099430108393031,0.34127196372359436,1
6,Y,Y,K,0,0.5139241512274767,0.27150791151760467,0.5782161165633379,0.3059401483093829,1
7,Y,Y,K,1,0.4654044795513698,0.30647033525725736,0.5768297968548262,0.27515533903758455,1
8,Y,X,D,0,0.49436562442898974,0.2778506928013675,0.6062003835624352,0.2875332448786327,1
9,X,Y,K,0,0.46466352871385896,0.29448766115548985,0.6114709905096705,0.32524438915078224,1
10,Y,Y,K,0,0.4823332690177099,0.35278347994366244,0.5969357509965835,0.2910391921665102,1
11,X,X,D,0,0.4844197976854254,0.32115123453843825,0.6320561971108938,0.28227200794398477,1
12,Y,X,D,0,0.4959842837560821,0.3209271464639499,0.6440726960381213,0.25,1
13,X,X,D,1,0.45883609745349785,0.3300388820240003,0.6562115389422414,0.2510066314388375,1
14,X,X,D,0,0.41245680562562015,0.324924141590713,0.6429207807597701,0.25,1
15,X,X,D,1,0.46032128309029374,0.3402384873101356,0.6472106686509154,0.27139249875908145,1
16,X,X,D,1,0.49787876355659966,0.339045438666013,0.6533177083193802,0.27246679601678203,1
17,X,X,D,0,0.49133844806400473,0.40247092983546673,0.6944104233353502,0.25,1
18,X,Y,K,1,0.5295405531270567,0.3891423056164206,0.6885059215298923,0.25,1
19,Y,Y,K,0,0.5204024514716739,0.39171829221919774,0.6891852719203696,0.26229750971269233,1
0,Y,Y,K,0,0.7016908321329234,0.6360617726794411,0.32098865323083536,0.6801105770747358,2
1,X,Y,K,0,0.7098151931842998,0.6364612650694328,0.3317806770182185,0.6831908448060232,2
2,X,Y,K,1,0.7456140576846421,0.6297190080069284,0.32783625051651666,0.6926207928582488,2
3,X,Y,K,1,0.7168225997629393,0.6525989063028743,0.30546023061034805,0.7107063201748477,2
4,X,Y,K,1,0.75,0.6168318253837243,0.322472088124126,0.6854549582006043,2
5,X,X,D,1,0.7348445542360965,0.6007562400657485,0.30743821768763546,0.6864711962294866,2
6,Y,Y,K,1,0.7272141797322231,0.6570636813821111,0.3216818345610487,0.7198821285492922,2
7,X,X,D,0,0.7137617947418669,0.6576864930397432,0.28680773322416814,0.718563220305048,2
8,X,X,D,0,0.7361912783066468,0.6903654113788259,0.292067287066065,0.7028804992374839,2
9,X,Y,K,0,0.75,0.7218488506096443,0.29662373489415816,0.7471990232625664,2
10,X,Y,K,1,0.7402595322448836,0.75,0.2867037370620641,0.75,2
11,Y,Y,K,0,0.7251382583010142,0.75,0.25,0.7431083801750052,2
12,X,X,F,1,0.7341079238129342,0.75,0.25,0.75,2
13,X,X,D,1,0.7094181960306097,0.75,0.2635621111481997,0.7363191832729375,2
14,X,X,D,1,0.7098893567015462,0.75,0.2709867037641307,0.75,2
15,Y,Y,K,1,0.6944930507291205,0.7405467500796123,0.2546354286587964,0.75,2
16,X,Y,K,1,0.7307202471022543,0.75,0.25,0.7244253896166267,2
17,Y,Y,K,0,0.7236492230471012,0.75,0.25,0.70331710350287,2
18,X,Y,K,1,0.7310791927643696,0.75,0.25,0.6744852695908413,2
19,X,X,D,1,0.7159195345692997,0.7258811186448674,0.25,0.6984022529091068,2
0,Y,Y,K,0,0.6446218769240661,0.44890606045182857,0.29877778492488366,0.6564585797119433,3
1,X,Y,K,1,0.5953236731839318,0.45633556759907307,0.31491606936391003,0.6751507626106812,3
2,X,Y,K,1,0.5752315965521962,0.4601283932887512,0.3125289231031505,0.6400009915609463,3
3,Y,Y,K,0,0.5597442189084236,0.48877139123354363,0.3050915611371705,0.6950278954037425,3
4,Y,Y,K,0,0.5411912925462566,0.5090690334244169,0.3034099138445336,0.6923509956766475,3
5,Y,Y,J,1,0.5487676633531902,0.5019259052996424,0.28239572332830526,0.6892673719391327,3
6,X,X,D,0,0.6006857881696018,0.5081943094831856,0.2996170287432393,0.6802287152632042,3
7,X,Y,J,0,0.6297124925591119,0.5194873600765639,0.311179318773878,0.7282001887871119,3
8,X,X,F,1,0.6134840822405702,0.5336711826666283,0.3101731134447013,0.7420074353254887,3
9,Y,Y,J,0,0.6013842939705328,0.49197869824329227,0.3193710287361932,0.75,3
10,Y,X,F,0,0.642256834412245,0.5114975966885745,0.29625572292098934,0.75,3
11,X,Y,K,1,0.6696102970359953,0.46187939254512517,0.29284701345869935,0.75,3
12,X,X,F,1,0.6203960723519616,0.4549829325219444,0.2992518046688206,0.7388001618219255,3
13,X,X,F,0,0.6063069441987826,0.4488584472233305,0.3455935923643988,0.7414941427975111,3
14,X,X,F,1,0.6216685647128994,0.4235451730605838,0.29052673881228563,0.7481086843308362,3
15,X,X,F,0,0.6439415244161302,0.4193999123352539,0.2722786375320059,0.75,3
16,Y,X,F,1,0.6656209186832004,0.45656938777948786,0.25,0.75,3
17,X,X,F,0,0.665991263094375,0.4580780507752724,0.25,0.75,3
18,X,X,F,1,0.6515924399382226,0.4487554913269307,0.25,0.7229128867530892,3
19,X,Y,K,0,0.6958263922947994,0.4359842028257224,0.25,0.75,3
0,Y,Y,K,1,0.4760311831006553,0.7448822958629011,0.4222435462857945,0.6778136073082892,4
1,Y,Y,J,0,0.48824679768179713,0.7413576300404944,0.37142947602927867,0.7097823920077213,4
2,X,X,D,0,0.48690393128385734,0.7130801317168968,0.3984203819874704,0.7343798756990018,4
3,Y,Y,K,1,0.5141457475942829,0.7489209816530095,0.4037136516143359,0.715647071768191,4
4,Y,X,F,1,0.5115482717553198,0.7259081398519993,0.37588851475674284,0.7307855641876876,4
5,Y,Y,K,1,0.5129704760590836,0.7091888953159857,0.4026020624621264,0.75,4
