run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,X,X,D,0,0.399634583780903,0.4608561241876486,0.6564228286890312,0.3509217638420314
0,1,X,X,D,1,0.3688836029933621,0.44021635013561,0.6207357643019794,0.3204937290180222
0,2,X,Y,J,1,0.358953622930507,0.4111899010479813,0.6035681233878456,0.3090077802005599
0,3,X,X,D,0,0.3380580948329656,0.4282041752115298,0.5674486207301158,0.3259542036349134
0,4,X,X,D,1,0.307000237938024,0.398000537685579,0.5726054396552668,0.3658424222882115
0,5,X,Y,J,0,0.2878083527473972,0.4028697063361693,0.5506934219548622,0.3849604518009127
0,6,X,X,D,0,0.2652968261086332,0.3854384512224123,0.5691664082382126,0.3633541572914309
0,7,X,Y,J,0,0.25,0.419265829773543,0.5779869648522664,0.3253986986466648
0,8,X,X,D,0,0.25,0.3830630073294213,0.5891555203722858,0.3037527175765332
0,9,X,X,D,0,0.25,0.3877769534423525,0.5449826627463373,0.2995407013719943
0,10,X,Y,J,1,0.2720511354565554,0.3573324661816499,0.579032902770529,0.3211915189546837
0,11,X,Y,J,1,0.25,0.3790382288991009,0.5386362750809037,0.341685121197975
0,12,X,X,D,0,0.25,0.4071234962519717,0.5308616738509205,0.3420998982069965
0,13,X,X,D,1,0.2672303120764713,0.3898143997032144,0.5191302352011519,0.3129013499693236
0,14,X,Y,J,1,0.261110134955462,0.3880562392512182,0.5640868190107273,0.3329026587772105
0,15,X,X,D,0,0.2850144562131945,0.4198801043920496,0.5568225743998242,0.3352903103214287
0,16,X,X,D,0,0.2926323974952101,0.3389872861017248,0.5263759777638612,0.3407137256399692
0,17,X,Y,J,1,0.3278584980000514,0.330025044566067,0.5652215167992432,0.3612536278572531
0,18,X,X,D,0,0.3329252457054117,0.3289525168429975,0.5044746886177103,0.3591259903788462
0,19,X,X,D,0,0.3632877586821078,0.3191580777693189,0.5152994477277293,0.3344637754241245
1,0,X,X,D,1,0.6908355026939499,0.2778578930701837,0.5576112910742477,0.5785520867179166
1,1,X,Y,J,0,0.6211562061268198,0.2814342390127548,0.5372145893328072,0.5678767770752657
1,2,X,X,D,1,0.6492540707303787,0.2793059628740332,0.5319663154861836,0.5089165191376515
1,3,X,Y,J,0,0.6379497108756651,0.3238200310136042,0.5296927022351682,0.5010318228833426
1,4,X,X,D,0,0.6407519347206702,0.3218320219408292,0.5971470773051999,0.4633707894943708
1,5,X,X,D,1,0.6709067654996721,0.2927975998636001,0.5739457035459578,0.468716652956429
1,6,X,X,D,0,0.6814019446038116,0.2842744093469273,0.554914915380675,0.5004001515836058
1,7,X,X,D,1,0.6714424138832266,0.3076594757372494,0.5309029060266478,0.4844614629572532
