run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,X,X,D,1,0.4430044714499828,0.5227990160753945,0.3226058005010164,0.4961195987089264
0,1,X,X,D,0,0.457243411825704,0.5337871064978651,0.3330941305989831,0.4683629011622647
0,2,X,X,D,0,0.4475972608641517,0.5135852343234393,0.3538718193757042,0.5228167148513753
0,3,X,X,D,1,0.4622580673341315,0.4991707001155118,0.3521286849908838,0.510591928425869
0,4,X,X,D,1,0.4730931709074242,0.4979974943950233,0.3523538850895309,0.50100570503405
0,5,X,X,D,0,0.4861427653342093,0.5065885296773833,0.4037032697301525,0.5131498890120134
0,6,X,X,D,0,0.4785827372693089,0.4830494122930999,0.3884608495357207,0.5004351104275531
0,7,X,X,D,0,0.5038745147057485,0.4694061192082013,0.4187874964421216,0.5000552138683183
0,8,X,X,D,1,0.4645411963642369,0.4707445842221267,0.4429601385046204,0.4859382996883043
0,9,X,Y,J,0,0.4548293659247767,0.5003892088421469,0.4292407767437546,0.5188701450977398
0,10,X,Y,J,0,0.4875669554026773,0.5362078130381114,0.4140344378495726,0.4915872085262974
0,11,X,X,D,1,0.4651302943631864,0.4971281505740317,0.3814816268175004,0.5016522257482434
0,12,X,X,D,1,0.4824039158014472,0.5043005361926369,0.3504174049378697,0.4964877581507098
0,13,X,Y,J,0,0.5025526042829123,0.5145195287920088,0.3638264799435548,0.4931024756102005
0,14,X,X,D,0,0.4876878430379892,0.5142654193161509,0.3655304105646053,0.5190688507894157
0,15,X,X,D,0,0.4981311311778459,0.5005814218038511,0.3848250462372157,0.5186849435639518
0,16,X,Y,J,0,0.5315481271070083,0.5495690079598484,0.3717365565649712,0.5185537834831362
0,17,X,X,D,1,0.4966494232332674,0.4828374037127256,0.4114063143150042,0.5400440297083642
0,18,X,X,D,0,0.5133586645395439,0.445320865767506,0.4007045536628195,0.5399916574014395
0,19,X,X,D,0,0.4366185311134412,0.4583224926768066,0.4210809527699396,0.5549035128159465
1,0,X,X,D,1,0.4480458992317542,0.4513059815905072,0.4220240527481502,0.4060357315944358
1,1,X,X,D,1,0.4774135210605115,0.4682578402641288,0.4037796075400087,0.3847373028719121
1,2,X,Y,J,0,0.4981526234448611,0.4913504121986051,0.3983772812685613,0.4192611677940536
1,3,X,Y,J,0,0.5006975465319047,0.4887955574817835,0.4003428905804028,0.3878647900097197
1,4,X,X,D,0,0.5043617509477818,0.4888397835210945,0.3713066961907064,0.4261266924805569
1,5,X,Y,J,0,0.4895832473173971,0.4859834068456243,0.3696313300869329,0.4695021581757101
1,6,X,X,D,1,0.4381575479285011,0.4485978974652417,0.3527580408103439,0.5096970085644175
1,7,X,X,D,0,0.4545697225856352,0.4701421328084676,0.3935121497703711,0.5140192495221155
1,8,X,X,D,1,0.4408531012594804,0.4919609124685152,0.4306788086035014,0.5505128841975968
1,9,X,X,D,1,0.4469661569635605,0.5181983329801875,0.3898282133431079,0.5405789664016362
1,10,X,X,D,1,0.4455710820642911,0.500793151511463,0.4063962672361725,0.5850994865033251
1,11,X,Y,J,1,0.4600501616394231,0.4985774528426184,0.3846440799664285,0.6228000204952144
1,12,X,X,D,0,0.4495740569940498,0.498683187393923,0.3627150775399574,0.6434144637522823
1,13,X,X,D,1,0.4194676292348057,0.461559085281179,0.4025642275927913,0.7035059464198975
1,14,X,Y,J,1,0.4084716704544462,0.4309166210156632,0.4326419446391764,0.6991855469724553
1,15,X,X,D,0,0.3681405187830998,0.4230668665649448,0.4538968714641276,0.75
1,16,X,Y,J,1,0.3418107498286077,0.4666146069959536,0.417827435167016,0.75
1,17,X,X,D,0,0.3425308596191545,0.4721032859428505,0.4439926932790469,0.75
1,18,X,X,D,1,0.3800539614001251,0.4432870833829656,0.425417450380922,0.7481227908590798
1,19,X,Y,J,0,0.3822510449010406,0.4469481323428143,0.4053689610244241,0.721990912243642
2,0,X,Y,J,1,0.4661808661412853,0.4446041172190854,0.5710011891032911,0.6451866708748297
2,1,X,X,D,1,0.4175553092227206,0.4560695910913706,0.5747921089185758,0.6352493951482305
2,2,X,Y,J,0,0.4165995469775426,0.4374249655658865,0.5733106462663,0.6235621153369071
2,3,X,X,D,1,0.4197656131369518,0.430531078348941,0.555804724266482,0.6770805638778359
2,4,X,X,D,0,0.4627515906550181,0.4474521776832326,0.5799377487212766,0.6376868578491128
2,5,X,X,D,0,0.4616181163691701,0.453920290451258,0.5752872442776241,0.6223935291224757
2,6,X,X,D,0,0.4510264933303637,0.418865742384617,0.5934315277669058,0.662570298092713
2,7,X,X,D,0,0.4673142783215079,0.396346185701998,0.5893512027124053,0.6234577614501365
2,8,X,Y,J,1,0.4833172479979902,0.3839414582482202,0.5890769727852457,0.6191662585503656
2,9,X,X,D,0,0.460246199359846,0.3941161751663983,0.5764187030633761,0.6214161815751844
2,10,X,X,D,1,0.4769014256164551,0.3876410549643084,0.5552822838865948,0.6287658615674792
2,11,X,X,D,0,0.5064820926809182,0.3934104240809885,0.5874838669765525,0.6291133047951702
2,12,X,X,D,1,0.48200439118814,0.4676497354543895,0.5882299506475617,0.6514603393251354
2,13,X,X,D,0,0.5178130634300023,0.4743520365841643,0.5534584803847805,0.6067292413964698
2,14,X,X,D,1,0.5183107638586141,0.4204352798166939,0.5237319792694586,0.6129546331824494
2,15,X,X,D,1,0.4794405006340034,0.4681341085168574,0.569074690364743,0.5956057968494576
2,16,X,X,D,1,0.492973711309153,0.5063948993689991,0.5655140778645212,0.5998419458773698
2,17,X,Y,J,1,0.4721963382666814,0.510822348601414,0.5853039091936763,0.6064519654689576
2,18,X,X,D,1,0.4604474155764093,0.4987194555796793,0.6039638584645063,0.6089352196535582
2,19,X,Y,J,1,0.4541874954098251,0.5052008650644223,0.6089339458646692,0.6316263294872982
3,0,X,Y,J,1,0.7382452362625533,0.3543609280748757,0.6837008692328584,0.4225162710032512
3,1,X,Y,J,1,0.75,0.3433841466012766,0.6876712374504714,0.4208148900140991
3,2,X,X,D,1,0.7414823806346387,0.3610234234791795,0.662408027734533,0.4324690409098494
3,3,X,X,D,1,0.7400021276162638,0.3529155796087642,0.6703969342915871,0.4081518280263166
3,4,X,X,D,0,0.7159814620022492,0.379669312173209,0.6546052643329533,0.3885787452365155
3,5,X,Y,J,1,0.6780025788846241,0.3893963588565225,0.6454837310764273,0.3847342123290066
3,6,X,X,D,0,0.6773201573902511,0.3999988240939819,0.6051529517694929,0.3834212826013801
3,7,X,X,D,1,0.6410462906120729,0.4169728515061396,0.5960850256621524,0.393578092407058
3,8,X,X,D,1,0.6777632814802325,0.431756640388666,0.5789017636964408,0.3893269003331702
3,9,X,X,D,1,0.7095426907410262,0.4541021491637237,0.5730762547262164,0.3996467980988202
3,10,X,X,D,1,0.7114954267901635,0.434914379382475,0.5415732807090843,0.3889560745562591
3,11,X,X,D,1,0.7131669458556813,0.379720207136921,0.5235702311937778,0.3632221378877453
3,12,X,X,D,1,0.7483054938801457,0.3824431643696132,0.5132619925424939,0.3359343644590882
3,13,X,X,D,1,0.75,0.3809564804096223,0.5556073502049882,0.3283220810585723
3,14,X,X,D,1,0.75,0.3620531232009405,0.5609384424396405,0.3232158176459849
3,15,X,X,D,1,0.75,0.3854118201970756,0.5609090243862839,0.3002670892863758
3,16,X,X,D,1,0.7339620014711148,0.4064036741971623,0.5980084132552986,0.2889228164645498
3,17,X,X,D,1,0.75,0.43596501608458,0.6071255427811743,0.2678442757712022
3,18,X,X,D,1,0.75,0.4168181762179817,0.5970882767734881,0.25
3,19,X,X,D,0,0.7336060930169036,0.4169557147263224,0.6363555648094614,0.269589389121629
4,0,X,X,D,0,0.34298657874997,0.4342104545330995,0.2938564273364783,0.4589110063673559
4,1,X,Y,J,1,0.3256619986473696,0.425390548185156,0.3078298209099615,0.4817089759209466
4,2,Y,Y,J,0,0.3182707805485565,0.4244851005720097,0.3495859662440616,0.5025703249375729
4,3,Y,X,D,1,0.3379488213635176,0.4438959574198599,0.3233929384793217,0.5534331638169281
4,4,X,X,D,0,0.3435761327155682,0.4178570288050134,0.3233592096204928,0.5253428203341687
4,5,Y,X,D,0,0.3524892944912396,0.4067928108458781,0.3172771728312907,0.5071182986847554
