trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,Y,X,F,0,0.6837226508076757,0.7159994740538883,0.4488387563401169,0.7447607681019922,0
1,Y,Y,K,1,0.6491547129915892,0.6870017849808318,0.42558946856895563,0.7478085665341907,0
2,Y,Y,K,1,0.6108385914648168,0.6525678208534713,0.4362429114594381,0.7268615311558986,0
3,Y,X,D,1,0.6140083522131479,0.6329044927212981,0.43786042394004226,0.7091899221077557,0
4,Y,Y,K,0,0.5963321761267569,0.6281098671204595,0.44097705803411996,0.6841258854491172,0
5,Y,Y,K,1,0.6206765683066015,0.612921567301914,0.4181214844806449,0.6545863750513982,0
6,Y,Y,K,0,0.6121087908825247,0.5829939583844341,0.45070411465531185,0.6415788595484779,0
7,Y,Y,K,1,0.5843399012826704,0.5991484102582656,0.5048635243103533,0.6076098914864184,0
8,Y,X,F,1,0.5720994291101198,0.5867700464135716,0.49800404561678724,0.5815033762008188,0
9,Y,X,F,0,0.5379344882618886,0.5894365850466613,0.47212913525579436,0.5923948615214688,0
10,Y,X,D,1,0.5485809931012845,0.5854345248618598,0.4562797791294919,0.5546547460004678,0
11,Y,Y,K,1,0.5231862262546209,0.5744106557370706,0.4843893300812952,0.5766718059433531,0
12,Y,Y,K,1,0.5351640841092651,0.5451298482256245,0.4801390268299672,0.5523231088218908,0
13,Y,Y,K,1,0.5353768646863498,0.5232236533761927,0.4815766858458761,0.5504669151524934,0
14,Y,Y,K,1,0.5478154052729624,0.521800020940373,0.4549590654906917,0.5349463128513451,0
15,Y,Y,K,1,0.5813015627892181,0.5049218722127422,0.4652006220510284,0.5479565986892144,0
16,Y,Y,K,0,0.5819116660438072,0.4744036769522617,0.48551481432044974,0.5802434605685619,0
17,Y,Y,K,1,0.553210331655964,0.47416983724151296,0.4683621279012198,0.5826342048191175,0
18,Y,Y,K,1,0.5315275412252292,0.458566924761204,0.4330833473338438,0.5875512108526286,0
19,Y,Y,K,1,0.5270918238855266,0.4381881940155325,0.4381854612440286,0.598218355260226,0
0,Y,X,F,1,0.6535298987926337,0.3012169285027395,0.6172449046901038,0.5578990776736319,1
1,Y,Y,K,1,0.6240359491769606,0.284141094226677,0.6084397673109261,0.5416748481438397,1
2,X,X,D,1,0.6465460514719871,0.2803096100471723,0.5958026830537871,0.5745501134313559,1
3,X,Y,K,0,0.6337146668979217,0.29297938351757424,0.6035966422537598,0.5603924653891774,1
4,Y,Y,K,1,0.6861489821592962,0.25,0.6168325695102489,0.5177077683007273,1
5,Y,Y,K,0,0.6852887519834442,0.25,0.6280683995893396,0.5152372584685693,1
6,Y,Y,K,0,0.6713451856803676,0.278547826417992,0.6438061163200577,0.45842331463373953,1
7,Y,Y,K,0,0.61898311377351,0.2987508172687226,0.6240842217794957,0.47987506825370035,1
8,Y,X,F,1,0.6072234497134857,0.2871845091999664,0.649011513535542,0.4294351670724239,1
9,Y,X,F,0,0.6117172045559529,0.3202546898289312,0.6543762947425606,0.40755933217746787,1
10,Y,Y,K,0,0.5822655600217113,0.33810857025210966,0.6468990229586074,0.4675042265026123,1
11,Y,X,F,0,0.6036578460300503,0.3428218047632644,0.6523120221982801,0.5137316877737879,1
12,Y,Y,K,0,0.5999274030287925,0.3366065731581601,0.6549170568594729,0.49208809737271303,1
13,Y,Y,K,1,0.6302874103216329,0.3703637795216465,0.7024797376714376,0.5325666835677554,1
14,Y,X,F,0,0.657380392043986,0.3480548632757274,0.6907091768341451,0.5228295449138521,1
15,Y,Y,K,1,0.667815577455902,0.3419482855784034,0.6945836418694907,0.49536335000761816,1
16,Y,X,F,0,0.673570726524486,0.38018972085287484,0.67656008765264,0.4801513207543186,1
17,X,X,F,1,0.6912016714756773,0.36046836148663475,0.7053025316277034,0.4997271410302442,1
18,X,X,F,1,0.6783423303068556,0.37734233935582545,0.7044819675765451,0.45174134424155127,1
19,X,X,F,1,0.6872686401839135,0.390633685113899,0.7146772633707583,0.43348517720235086,1
0,Y,Y,J,0,0.3398595000904261,0.25238829967466,0.28004394608487165,0.456855935231762,2
1,X,Y,K,0,0.3729406084780816,0.26455557463552176,0.2661876974727045,0.453458498019312,2
2,X,Y,J,0,0.38700601579510496,0.2557890599710557,0.27025798116409444,0.4436955210171994,2
3,Y,Y,J,1,0.3799260422475229,0.25,0.28291110846629025,0.4131988723083202,2
4,Y,Y,J,0,0.35667206814134966,0.25,0.3250471771691069,0.4132090037333202,2
5,Y,X,D,1,0.3632748204811583,0.25,0.37191697432454146,0.39640499728552137,2
6,Y,Y,J,1,0.35434407545482566,0.25,0.3976626158630979,0.36728710074310494,2
7,Y,X,D,0,0.2893851775812363,0.25,0.43500750045456904,0.34135763494004967,2
8,Y,Y,J,0,0.2902503907493784,0.25930444175797374,0.407244947089834,0.3444151552486047,2
9,Y,Y,J,0,0.28516372843040977,0.25,0.40327539821993363,0.34483534698475143,2
10,Y,X,D,0,0.30534915955011044,0.26943399942406493,0.4338351747308045,0.36950382163798906,2
11,Y,X,D,0,0.28611958401873483,0.29966583451725815,0.42759772009026153,0.3426739062019156,2
12,Y,Y,J,1,0.2779527628797759,0.29294105124613445,0.4472521405343222,0.3525087762300147,2
13,Y,Y,J,0,0.27098715045191984,0.28903339877521583,0.4791414482717206,0.35069038831489213,2
14,Y,Y,J,1,0.27039877467563456,0.3067490672336242,0.5081671416722734,0.35342706969564835,2
15,Y,Y,J,1,0.2580516724685821,0.28566506962455457,0.5008889429626137,0.39828073619755666,2
16,Y,X,D,1,0.25252483698897366,0.2761514925128818,0.5235930879718544,0.4016646770780866,2
17,Y,Y,J,0,0.2692343618093278,0.27011393374478415,0.5195699961599272,0.3830404959943489,2
18,Y,Y,J,1,0.265810184235422,0.3036858101678149,0.5817368860509116,0.3544367041932709,2
19,Y,Y,J,1,0.2526182120258412,0.29812192129110365,0.5669853590414167,0.36170782109777555,2
0,Y,Y,J,1,0.47116571076426295,0.6053469693177067,0.5761133100863363,0.26352842003958804,3
1,X,Y,J,1,0.5071033478034358,0.5774121579223453,0.6037042164143327,0.25,3
2,Y,Y,J,0,0.48588078071094454,0.6218953639452618,0.6520105058102746,0.2525779094876457,3
3,Y,Y,J,0,0.5364685864729755,0.6385220178525783,0.6500525854509134,0.25980850121306986,3
4,Y,Y,J,0,0.5274608708852715,0.6694641713240035,0.6563221789902892,0.2573319595433137,3
5,Y,Y,J,0,0.551696065406652,0.6226212396788517,0.6558107113461774,0.25,3
6,Y,Y,J,0,0.564351851156503,0.6381719453296327,0.6351149288222231,0.25,3
7,Y,Y,J,0,0.5620604861281109,0.6085424515263623,0.6220110694066312,0.2569322050627029,3
8,Y,Y,J,0,0.5551052793390162,0.6719355488596637,0.6310238129085591,0.28375756152220605,3
9,Y,Y,J,0,0.5658130421564083,0.7110550550278802,0.6293594723170896,0.2554031089617354,3
10,Y,Y,J,1,0.5822356450540825,0.7122713189216406,0.6477427678099522,0.25,3
11,Y,Y,J,0,0.5969229659013984,0.7345615244919985,0.6634483902149059,0.25,3
12,Y,Y,J,1,0.6366284635658348,0.7345956247206329,0.6614969985516869,0.25,3
13,Y,Y,J,0,0.6221147892880898,0.75,0.6924871395335124,0.3067893919716308,3
14,Y,Y,J,1,0.6122102059645063,0.75,0.6924040036835157,0.2847428488755626,3
15,Y,Y,J,1,0.6259454647747607,0.699361416577691,0.6733603444610667,0.29166015272152407,3
16,Y,Y,J,1,0.6379232170486386,0.738279250702001,0.6864807552645424,0.25,3
17,Y,X,F,0,0.6075924596573512,0.75,0.6742916531407934,0.25,3
18,Y,X,D,1,0.5873987420677103,0.7367690192816595,0.6745449914694926,0.2671299646692001,3
19,Y,X,D,1,0.5486724855194318,0.75,0.6829283756885425,0.2581782692542474,3
0,Y,Y,J,0,0.2564700120068745,0.7229561237190912,0.2718142256285964,0.5084871547351457,4
1,X,X,D,0,0.25,0.75,0.26380764806262447,0.5079918273122431,4
2,Y,Y,K,0,0.29358644498502207,0.75,0.2563938665823883,0.5237385704259576,4
3,Y,Y,K,1,0.33257196564665475,0.7214382916425028,0.27642734262003144,0.5588103451746712,4
4,Y,X,D,0,0.33497294698497676,0.7491566147830927,0.2773176191115605,0.538046952988755,4
5,Y,X,D,0,0.3120863696061372,0.7433854613893739,0.2742784690959608,0.5824189107087452,4
6,Y,X,D,0,0.30979364189893566,0.7269939400504654,0.26894620054131124,0.5829790665723968,4
7,Y,X,D,0,0.30039474791034326,0.75,0.25809692792977895,0.5480133841773551,4
8,Y,X,D,0,0.27549287043136605,0.7275014695540325,0.2616389403751106,0.5699526087313858,4
9,Y,Y,K,1,0.27132901644936214,0.6929221272007471,0.25,0.5936661205955472,4
10,Y,X,D,0,0.25,0.685526295450829,0.25,0.5949651513826332,4
11,Y,X,D,1,0.2827188181946268,0.703766643128639,0.25,0.5822470363878659,4
12,Y,X,D,0,0.29839820986204457,0.7034552709792955,0.25,0.6008010772745611,4
13,Y,Y,K,1,0.2652783194388604,0.7007151886744185,0.2618231942187533,0.6117768452801828,4
14,Y,Y,K,1,0.3130495650710352,0.6954593191124139,0.25,0.6086003484385512,4
15,Y,Y,K,1,0.33952928693918516,0.650868955385716,0.2706903502344517,0.6636636311053776,4
16,Y,X,D,0,0.3439875724080758,0.6613297755593384,0.26541451415316575,0.6725730574856665,4
17,Y,Y,K,1,0.35474428686765624,0.641330892144105,0.29366319965902216,0.6433431251841724,4
18,Y,Y,K,1,0.35548833589510226,0.6439608652523325,0.3138889380212616,0.6887316781766607,4
19,Y,Y,K,1,0.3380001664640055,0.6344038899948349,0.3486083280949228,0.6738104953563709,4
0,Y,Y,J,0,0.7282230638138454,0.6702542965565221,0.5144942303429629,0.462568916518485,5
1,X,X,D,0,0.6922630203082852,0.7260033360182391,0.5486804935695395,0.4398162803587561,5
2,Y,Y,K,1,0.7325815398444352,0.7301351660643712,0.5447123302052157,0.44116580831889135,5
3,Y,X,D,1,0.75,0.75,0.5740077944912124,0.44171310355460436,5
4,Y,X,D,1,0.7336797264394782,0.7121490169264099,0.5900286618899064,0.4646972288428597,5
5,Y,Y,K,0,0.728238809982195,0.7110408399177952,0.5800917595972828,0.5006988679966214,5
6,Y,Y,K,1,0.7198167744843648,0.7401560572592238,0.6349534368964412,0.5252416574298963,5
7,Y,Y,K,1,0.6880420216595172,0.7487768875936527,0.6051696934589146,0.4973626998216696,5
8,Y,Y,K,1,0.670944475818424,0.75,0.5661671318828635,0.5153639036757405,5
9,Y,X,D,0,0.7002089029531904,0.75,0.5581956324579389,0.5035937185867186,5
10,Y,Y,K,0,0.7220649243177268,0.7280295378827042,0.581976357285189,0.5269419552095739,5
11,Y,Y,K,1,0.7151563079042975,0.75,0.5621752757633488,0.5152130480258764,5
12,Y,Y,K,1,0.6871672241647796,0.7079304025601252,0.5717217595127625,0.49886341974774706,5
13,Y,X,D,0,0.6972049633193108,0.6687528504063492,0.5525955734337937,0.480430224038578,5
14,Y,X,D,0,0.6893029190463349,0.7119823816523861,0.5612070651329998,0.5249881451770347,5
15,Y,Y,K,0,0.6783624503658289,0.6713218365782202,0.5937361146976954,0.5507093600257172,5
16,Y,X,D,0,0.68404572837903,0.6446135231188382,0.6132022983849945,0.5930537987124066,5
17,Y,Y,K,1,0.6391748267511903,0.6462249670990131,0.5952309976900777,0.6328154746190141,5
18,Y,X,D,1,0.6421000540173808,0.6140577644681258,0.5874433554649323,0.6363695886626194,5
19,Y,Y,K,1,0.649390652449381,0.651216303085135,0.604416213749255,0.6180577320658918,5
0,Y,Y,J,1,0.6884491397058806,0.5267270707013612,0.6519691622219002,0.4411418996301245,6
1,X,Y,J,1,0.72920659609511,0.5409385295329036,0.6667963264559615,0.4791450441907465,6
2,Y,Y,J,1,0.75,0.5493146033189915,0.6470305322879278,0.4854925147005449,6
3,Y,Y,J,1,0.7283036248524287,0.5175144459877884,0.6204539471539084,0.5151668330681182,6
4,Y,Y,J,0,0.680464769436427,0.5103063366396676,0.6415565180381824,0.5668263655890985,6
5,Y,Y,J,0,0.6914616344382626,0.5050534915864611,0.6487610517630554,0.52885269933248,6
6,Y,X,D,1,0.6990783930840199,0.5029635789080337,0.6652883738198186,0.5167628681171188,6
7,X,X,D,0,0.7204019280631937,0.4898193482650316,0.6712883489183826,0.5029768006812649,6
8,Y,X,D,1,0.7195269408363333,0.4987519983970774,0.6657743156526488,0.509151577091665,6
9,Y,Y,J,0,0.7107641834048221,0.508466668073702,0.6645526396676542,0.5155808400178862,6
10,Y,Y,J,1,0.7410734759317222,0.4917422616437354,0.6866017147217798,0.5145649683711347,6
11,Y,Y,J,0,0.7276262529065851,0.45915227526459157,0.6932404093328414,0.533502955820919,6
12,Y,Y,J,1,0.7085875745946929,0.4794916566014975,0.7016174551994141,0.5295918067948094,6
13,Y,Y,J,1,0.7104802179992078,0.4743120633931468,0.6988277311951536,0.5124375573944804,6
14,Y,Y,J,1,0.7383592286735724,0.4853396037747113,0.6923724302997537,0.49578382104110275,6
15,Y,Y,J,1,0.7447533342480626,0.4809368811233891,0.6967947735669097,0.4854004077412413,6
16,Y,Y,J,1,0.7250512287892162,0.4942570648803462,0.6870280825991423,0.4855935955705027,6
