trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.5907884037663996,0.4146319152157992,0.5621437786307801,0.31870962409310205,0
1,X,Y,J,1,0.5620452167020074,0.43884902567176665,0.581622663115745,0.3016929309731525,0
2,X,X,D,1,0.557665846623851,0.44061043864485744,0.5850173242146405,0.33530332412001795,0
3,X,X,D,0,0.5923557115600134,0.4360972071144177,0.616122402259665,0.2975333284741991,0
4,X,X,D,1,0.6242618747321661,0.44689638694209366,0.5881553502192473,0.2568058769545608,0
5,X,X,D,1,0.5887631780419648,0.43976713000040424,0.5728509990386194,0.25040000977678983,0
6,X,X,D,1,0.5902862690943633,0.4489381692840456,0.5763081874217759,0.27909848823831634,0
7,X,X,D,0,0.5695952706430852,0.4913947110290624,0.541107824049154,0.28458675306367043,0
8,X,Y,J,1,0.5506423042817066,0.5057027477997655,0.5409767920797911,0.26886792327336706,0
9,X,X,D,1,0.5725008916887004,0.4856032301171646,0.4964266045599166,0.25,0
10,X,Y,J,0,0.5521070009960947,0.4698909659654446,0.47052819451619227,0.25,0
11,X,X,D,1,0.530323212949584,0.4668868611082772,0.4749930192829108,0.25,0
12,X,X,D,1,0.5185304318869813,0.4406045827367738,0.44139834030528907,0.25,0
13,X,X,D,1,0.5235039133438482,0.42823100072830694,0.4373025096633447,0.25,0
14,X,X,D,0,0.5047736888263815,0.3963500848974072,0.3990667941499674,0.2508071719025746,0
15,X,X,D,1,0.4774085226885922,0.42812433375922543,0.37785759819986015,0.2771906367925989,0
16,X,Y,J,1,0.44481469325975787,0.4146641274000806,0.38268255542722107,0.27572032808925356,0
17,X,Y,J,1,0.44371941339119175,0.3889203009306473,0.360997376998027,0.32054469825513476,0
18,X,X,D,0,0.4528685594147392,0.383076502497051,0.3452317709280731,0.29379789415604407,0
19,Y,Y,J,0,0.43227276185474117,0.3898152310027424,0.3339538843859811,0.31458547370863793,0
0,X,Y,J,0,0.3139725423267949,0.5079878624726484,0.5021289516892098,0.587552393794748,1
1,X,X,D,0,0.30935131843205965,0.48422520380635176,0.48795225539812215,0.5516783144878943,1
2,X,X,D,1,0.33453535959219116,0.4850343826225762,0.4876232580868081,0.5042483712860669,1
3,X,X,D,0,0.3322443615590825,0.48420376730924336,0.4774892044029093,0.5398306944164973,1
4,X,X,D,1,0.3725072184332954,0.4503515999314636,0.4595243493421356,0.5245256204865402,1
5,X,X,D,1,0.3562640070457727,0.4548751225127349,0.45522779145369136,0.5308620220975964,1
6,X,X,D,0,0.38205591651565923,0.445856622177504,0.40888027699744156,0.5208383439927677,1
7,X,X,D,1,0.4061741808230252,0.4023371012979281,0.3930034834113024,0.5412392038212755,1
8,X,X,D,0,0.3746992246527248,0.4303609842496839,0.4213096805994923,0.548477230228002,1
9,X,X,D,1,0.3495814986676513,0.4285006441954159,0.46243636664669446,0.5646663245438264,1
10,X,X,D,0,0.33321020044258065,0.45249642554897374,0.4687838807827043,0.5777795076489893,1
11,X,X,D,0,0.3285638626589563,0.47038709065842205,0.48146368892678554,0.5730074695234277,1
12,X,X,D,0,0.35570391887449987,0.4834506842499068,0.5009587303179283,0.6126928461968361,1
13,X,X,D,1,0.3796628422297667,0.4589615218801163,0.507446400084798,0.6714711955751258,1
14,X,X,D,0,0.3685850546872552,0.525893456176316,0.49183294809643496,0.6782618270181131,1
15,X,X,D,1,0.3721904006116821,0.5140979187965864,0.49796693051923036,0.6687582449377686,1
16,X,Y,J,1,0.35754750793743106,0.55694364055659,0.5005557894070767,0.5955530550267102,1
17,X,X,D,1,0.4163423907573097,0.5441780092613518,0.5222597880986619,0.6447568713930233,1
18,X,X,D,0,0.41793525869774856,0.5263189832360416,0.5320330200773762,0.6564273453143528,1
19,X,Y,J,0,0.45491375330875417,0.4974632051849214,0.5045172548271797,0.6447517427677121,1
0,X,Y,J,1,0.41998525639927864,0.42252230008538677,0.7164235597127262,0.6381136044383366,2
1,X,X,D,1,0.40296252513232955,0.39675163131654956,0.6927425551609723,0.5824429447292245,2
2,X,Y,J,1,0.3938314085405002,0.38424855398248164,0.7132871512963027,0.6190522309314146,2
3,X,X,D,1,0.4325828167079513,0.3650372238968551,0.7003392905944359,0.5919273439537757,2
4,X,X,D,0,0.41755568507486973,0.3258211920027107,0.6917156300688572,0.6112458476502902,2
5,X,Y,J,1,0.4528738664970366,0.30121994394380147,0.7082337821805468,0.6390453947843919,2
6,X,Y,J,1,0.4849768458995961,0.30356555462749923,0.75,0.6380201811782847,2
7,X,X,D,0,0.45912470315427,0.34826627901439533,0.75,0.6196316899989213,2
8,X,X,D,0,0.46360880706977775,0.3817312747700427,0.75,0.6399944579949886,2
9,X,Y,J,1,0.4287061011455502,0.37296704515482276,0.75,0.6462514570722291,2
10,X,X,D,0,0.4071583172057842,0.3202231392050631,0.7294595120598429,0.6673222678060473,2
11,X,X,D,0,0.4255767578556915,0.30426371565218246,0.7473223015099171,0.6373105327480896,2
12,X,X,D,1,0.38714661752077967,0.2544159406642847,0.7452369223385158,0.6128447685061764,2
13,X,X,D,1,0.39223071285442596,0.26744919429347713,0.75,0.6218450584313459,2
14,X,X,D,0,0.36640900420623407,0.2888294697557125,0.7173333102632988,0.6134400676846494,2
15,X,Y,J,1,0.3422447000500375,0.25909519970847583,0.75,0.614828354117195,2
16,X,X,D,0,0.3293702095502432,0.2678222727858235,0.7383787960096172,0.6449739481312309,2
17,X,X,D,0,0.32033924171529543,0.29947721576974634,0.7333356762328245,0.6893123564499988,2
18,X,X,D,0,0.2740951528664872,0.31140855939440065,0.7324841774748261,0.7384133233018594,2
19,X,X,D,0,0.288154517891951,0.2751929642178406,0.7025392167184625,0.75,2
0,X,X,D,0,0.34972551647581684,0.3894657468559597,0.4233052383405375,0.5724127106642176,3
1,X,X,D,0,0.3186682410819241,0.403419610045714,0.419017317797205,0.5457528696720555,3
2,X,X,D,0,0.3246379783991465,0.4127781562231092,0.4278057729297183,0.5481380645434786,3
3,X,X,D,0,0.34282552381577974,0.36503581226012777,0.4201265428622052,0.5478437414965778,3
4,X,X,D,0,0.3430021911742854,0.3532345452780258,0.42475876202289964,0.5464194637345162,3
5,X,X,D,1,0.3730456685305099,0.3144723035037271,0.36515448447552157,0.5360448425029413,3
6,X,Y,J,1,0.3723753432467516,0.25646906017875354,0.35404491735666416,0.5243435535870655,3
7,X,X,D,0,0.3969375522042719,0.25,0.3686923594465685,0.5164681449872788,3
8,X,X,D,0,0.4374342124764823,0.25,0.38440539778650207,0.5226177271674124,3
9,X,X,D,1,0.47552083958149016,0.26418817185767696,0.41181139400295735,0.5297223309981594,3
10,X,X,D,1,0.48354254823234927,0.25,0.4252685036766837,0.5257066400131425,3
11,X,X,D,1,0.478670927804492,0.25,0.4411708401503669,0.4807337114740885,3
12,X,Y,J,0,0.49912994301112135,0.25,0.4820712201893381,0.4605389621923297,3
13,X,X,D,1,0.4577592876822138,0.26819719674340226,0.45738947234302646,0.4670998464610034,3
14,X,X,D,0,0.48302672850562123,0.2782869407694301,0.5019162328142254,0.4763917218398729,3
15,X,Y,J,1,0.48128760197450154,0.28298511945413496,0.5015620954802444,0.4977709861632066,3
16,X,Y,J,0,0.4625385931321547,0.303983060561991,0.5254654107234588,0.4980116892326806,3
17,X,Y,J,1,0.43983705656543787,0.2958162552007024,0.5364751871163692,0.4954458596088397,3
18,X,Y,J,0,0.46638181350751934,0.31431162406065827,0.5158130061468005,0.4605677957094338,3
19,X,X,D,0,0.4122578421864161,0.30992318452060597,0.5192985148325077,0.4725769149140951,3
0,X,X,D,1,0.525178810779655,0.40641778100649656,0.4944125784761782,0.4248479482985072,4
1,X,X,D,1,0.5228579037899682,0.40918276290315875,0.468993593536932,0.4251767508104677,4
