run,trial,action1,state,action2,reward,probsA,probsB,probsC,probsD
0,0,X,X,D,1,0.6308243326699362,0.5602617796015843,0.2753654036399898,0.5692489299337256
0,1,X,X,D,0,0.6343051294610204,0.5638920097292969,0.25,0.58007857124731
0,2,X,X,D,0,0.6216684504284506,0.5600584578294256,0.25,0.6041927302114781
0,3,X,X,D,1,0.649994981445262,0.5458816414215087,0.3195246768744429,0.5778818201851186
0,4,X,X,D,1,0.6704295493995865,0.5419174407613899,0.342205905324111,0.5502761210973562
0,5,X,X,D,1,0.6848430156305726,0.5402690530739102,0.3358518031471818,0.513664742456573
0,6,X,Y,J,0,0.7126431049744294,0.5491211739633891,0.3469956648495704,0.5184307225522042
0,7,X,X,D,1,0.7419591521711763,0.5498199621254106,0.3302588741799406,0.5554738423398305
0,8,X,Y,J,1,0.7368385197256582,0.5537964757479535,0.3288391556395362,0.5502862867285884
0,9,X,X,D,0,0.7214131710291777,0.5381644728917153,0.3322525306203871,0.6045031913527883
0,10,X,X,D,1,0.706125839563059,0.5299737949669575,0.3758036729528177,0.576377726742389
0,11,X,X,D,1,0.6560647367969696,0.523561651805928,0.3551536167507764,0.604293929912097
0,12,X,Y,J,1,0.6670207670913014,0.4931154453073266,0.3599399276550873,0.599909975055267
0,13,X,Y,J,1,0.6464153330850806,0.5289144437543868,0.3608206397179467,0.6069897714338328
0,14,X,X,D,1,0.6292119936870634,0.5313657726560557,0.3827534035579647,0.5806059504325725
0,15,X,X,D,1,0.6323896310707848,0.5287879396277746,0.3624801460701526,0.581095027816459
0,16,X,Y,J,0,0.6360203222907269,0.5251289195959207,0.3416212403839592,0.5872002862516692
0,17,X,X,D,1,0.65784003838825,0.5378369277738843,0.3840878412181243,0.5732529597760643
0,18,X,X,D,1,0.6850540344177863,0.5152371988282204,0.3578219074331999,0.5661617496267715
0,19,X,Y,J,0,0.6832442536530172,0.4787797055839815,0.3968921053258584,0.5733822681470817
1,0,X,Y,J,1,0.7389356752139458,0.6732359303620113,0.5672686702647332,0.2767765485668852
1,1,X,Y,J,1,0.7342003226886148,0.7183957101074838,0.5494832975974248,0.2615006550881377
1,2,X,Y,J,0,0.738802577410866,0.7444771620927626,0.5768842071701222,0.257005735938086
1,3,X,X,D,1,0.7129090175252455,0.7279695501414459,0.5845467550271471,0.25
1,4,X,Y,J,0,0.7493155339799352,0.75,0.5926964777116405,0.25
1,5,X,Y,J,1,0.75,0.75,0.6325751516424549,0.2995136040942839
1,6,X,Y,J,0,0.75,0.75,0.6454014321209456,0.2770831613497777
1,7,X,X,D,1,0.75,0.7213695285527322,0.6636769550266396,0.2537860117018711
1,8,X,X,D,0,0.6942784071210348,0.7331144960397517,0.6845018865352962,0.257787172160566
1,9,X,Y,J,1,0.6655878645898968,0.713121878315657,0.707562018766939,0.2522819480945003
1,10,X,X,D,1,0.64517635577586,0.7039134067984882,0.7084711389477003,0.2752320240919372
1,11,X,X,D,1,0.6703065562194374,0.7403881601330532,0.7189657146405709,0.25
1,12,X,X,D,1,0.66186263417295,0.75,0.7317674589381675,0.2685649261612751
1,13,X,Y,J,1,0.6227597427920403,0.75,0.7286703131982154,0.2614168804067078
1,14,X,X,D,1,0.6655142305146108,0.75,0.7120692962819136,0.25
1,15,X,Y,J,1,0.6637475228103409,0.75,0.7102699530842485,0.2720182900920558
1,16,X,X,D,0,0.7061371869339976,0.7495145925393127,0.7222624379193153,0.25
