trial,mean0,mean1,reward0,reward1,choice,reward,run
0,48.0,40.0,52.0,29.0,1,29.0,0
1,48.0,40.0,47.0,45.0,0,47.0,0
2,48.0,40.0,48.0,49.0,0,48.0,0
3,48.0,40.0,59.0,43.0,0,59.0,0
4,48.0,40.0,52.0,39.0,0,52.0,0
5,48.0,40.0,47.0,48.0,0,47.0,0
6,48.0,40.0,62.0,38.0,0,62.0,0
7,48.0,40.0,51.0,50.0,0,51.0,0
8,48.0,40.0,45.0,61.0,0,45.0,0
9,48.0,40.0,62.0,41.0,0,62.0,0
0,60.0,52.0,71.0,57.0,1,57.0,1
1,60.0,52.0,56.0,57.0,1,57.0,1
2,60.0,52.0,61.0,69.0,1,69.0,1
3,60.0,52.0,50.0,50.0,0,50.0,1
4,60.0,52.0,38.0,48.0,1,48.0,1
0,64.0,60.0,51.0,68.0,1,68.0,2
1,64.0,60.0,64.0,45.0,0,64.0,2
2,64.0,60.0,61.0,58.0,0,61.0,2
3,64.0,60.0,57.0,59.0,0,57.0,2
4,64.0,60.0,68.0,56.0,1,56.0,2
0,48.0,60.0,45.0,59.0,1,59.0,3
1,48.0,60.0,51.0,66.0,1,66.0,3
2,48.0,60.0,44.0,65.0,1,65.0,3
3,48.0,60.0,54.0,54.0,0,54.0,3
4,48.0,60.0,44.0,49.0,1,49.0,3
5,48.0,60.0,57.0,64.0,1,64.0,3
6,48.0,60.0,49.0,44.0,1,44.0,3
7,48.0,60.0,49.0,68.0,1,68.0,3
8,48.0,60.0,62.0,67.0,1,67.0,3
9,48.0,60.0,40.0,58.0,1,58.0,3
0,32.0,40.0,35.0,50.0,0,35.0,4
1,32.0,40.0,28.0,51.0,1,51.0,4
2,32.0,40.0,37.0,37.0,1,37.0,4
3,32.0,40.0,32.0,41.0,0,32.0,4
4,32.0,40.0,20.0,46.0,1,46.0,4
5,32.0,40.0,38.0,38.0,1,38.0,4
6,32.0,40.0,52.0,25.0,1,25.0,4
7,32.0,40.0,22.0,52.0,1,52.0,4
8,32.0,40.0,32.0,49.0,1,49.0,4
9,32.0,40.0,35.0,45.0,1,45.0,4
0,28.0,40.0,30.0,52.0,1,52.0,5
1,28.0,40.0,30.0,43.0,1,43.0,5
2,28.0,40.0,34.0,39.0,0,34.0,5
3,28.0,40.0,25.0,40.0,0,25.0,5
4,28.0,40.0,18.0,49.0,1,49.0,5
5,28.0,40.0,36.0,27.0,1,27.0,5
6,28.0,40.0,30.0,23.0,1,23.0,5
7,28.0,40.0,25.0,32.0,1,32.0,5
8,28.0,40.0,21.0,48.0,1,48.0,5
9,28.0,40.0,29.0,34.0,1,34.0,5
0,40.0,28.0,51.0,16.0,1,16.0,6
1,40.0,28.0,34.0,34.0,1,34.0,6
2,40.0,28.0,31.0,29.0,0,31.0,6
3,40.0,28.0,37.0,38.0,0,37.0,6
4,40.0,28.0,45.0,26.0,0,45.0,6
5,40.0,28.0,56.0,45.0,0,56.0,6
6,40.0,28.0,30.0,26.0,0,30.0,6
7,40.0,28.0,41.0,21.0,0,41.0,6
8,40.0,28.0,43.0,18.0,0,43.0,6
9,40.0,28.0,39.0,30.0,0,39.0,6
0,60.0,64.0,69.0,56.0,0,69.0,7
1,60.0,64.0,65.0,41.0,0,65.0,7
2,60.0,64.0,73.0,69.0,1,69.0,7
3,60.0,64.0,62.0,79.0,1,79.0,7
4,60.0,64.0,50.0,73.0,1,73.0,7
5,60.0,64.0,56.0,70.0,1,70.0,7
6,60.0,64.0,55.0,55.0,1,55.0,7
7,60.0,64.0,59.0,71.0,1,71.0,7
8,60.0,64.0,66.0,71.0,1,71.0,7
9,60.0,64.0,78.0,84.0,1,84.0,7
0,68.0,60.0,65.0,56.0,0,65.0,8
1,68.0,60.0,53.0,59.0,0,53.0,8
2,68.0,60.0,91.0,51.0,1,51.0,8
3,68.0,60.0,71.0,57.0,1,57.0,8
4,68.0,60.0,93.0,57.0,0,93.0,8
5,68.0,60.0,62.0,68.0,0,62.0,8
6,68.0,60.0,73.0,61.0,0,73.0,8
7,68.0,60.0,74.0,57.0,0,74.0,8
8,68.0,60.0,73.0,42.0,0,73.0,8
9,68.0,60.0,69.0,41.0,0,69.0,8
0,60.0,40.0,61.0,39.0,1,39.0,9
1,60.0,40.0,65.0,28.0,0,65.0,9
2,60.0,40.0,61.0,30.0,0,61.0,9
3,60.0,40.0,70.0,32.0,0,70.0,9
4,60.0,40.0,68.0,41.0,0,68.0,9
0,36.0,40.0,38.0,29.0,0,38.0,10
1,36.0,40.0,22.0,42.0,1,42.0,10
2,36.0,40.0,42.0,30.0,1,30.0,10
3,36.0,40.0,49.0,32.0,1,32.0,10
4,36.0,40.0,11.0,38.0,1,38.0,10
0,40.0,36.0,37.0,41.0,1,41.0,11
1,40.0,36.0,39.0,27.0,0,39.0,11
2,40.0,36.0,38.0,31.0,1,31.0,11
3,40.0,36.0,44.0,38.0,1,38.0,11
4,40.0,36.0,46.0,33.0,1,33.0,11
5,40.0,36.0,45.0,37.0,1,37.0,11
6,40.0,36.0,33.0,36.0,1,36.0,11
7,40.0,36.0,31.0,30.0,1,30.0,11
8,40.0,36.0,42.0,51.0,1,51.0,11
9,40.0,36.0,39.0,45.0,1,45.0,11
0,60.0,80.0,62.0,90.0,0,62.0,12
1,60.0,80.0,60.0,76.0,0,60.0,12
2,60.0,80.0,67.0,70.0,1,70.0,12
3,60.0,80.0,61.0,91.0,1,91.0,12
4,60.0,80.0,53.0,65.0,1,65.0,12
5,60.0,80.0,51.0,83.0,1,83.0,12
6,60.0,80.0,66.0,79.0,1,79.0,12
7,60.0,80.0,63.0,74.0,1,74.0,12
8,60.0,80.0,56.0,73.0,1,73.0,12
9,60.0,80.0,58.0,75.0,1,75.0,12
0,40.0,48.0,31.0,57.0,1,57.0,13
1,40.0,48.0,59.0,48.0,0,59.0,13
2,40.0,48.0,51.0,35.0,1,35.0,13
3,40.0,48.0,23.0,43.0,0,23.0,13
4,40.0,48.0,48.0,51.0,1,51.0,13
0,60.0,48.0,49.0,40.0,1,40.0,14
1,60.0,48.0,54.0,57.0,0,54.0,14
2,60.0,48.0,58.0,62.0,0,58.0,14
3,60.0,48.0,62.0,48.0,1,48.0,14
4,60.0,48.0,67.0,59.0,0,67.0,14
0,40.0,52.0,42.0,64.0,0,42.0,15
1,40.0,52.0,50.0,54.0,0,50.0,15
2,40.0,52.0,42.0,51.0,1,51.0,15
3,40.0,52.0,37.0,52.0,1,52.0,15
4,40.0,52.0,25.0,47.0,1,47.0,15
5,40.0,52.0,40.0,41.0,1,41.0,15
6,40.0,52.0,25.0,52.0,1,52.0,15
7,40.0,52.0,42.0,57.0,1,57.0,15
8,40.0,52.0,47.0,49.0,1,49.0,15
9,40.0,52.0,35.0,54.0,1,54.0,15
0,20.0,40.0,7.0,49.0,1,49.0,16
1,20.0,40.0,22.0,39.0,1,39.0,16
2,20.0,40.0,15.0,46.0,0,15.0,16
3,20.0,40.0,30.0,32.0,0,30.0,16
4,20.0,40.0,7.0,40.0,1,40.0,16
5,20.0,40.0,24.0,33.0,1,33.0,16
6,20.0,40.0,25.0,44.0,1,44.0,16
7,20.0,40.0,29.0,25.0,1,25.0,16
8,20.0,40.0,20.0,30.0,1,30.0,16
9,20.0,40.0,14.0,31.0,1,31.0,16
0,40.0,48.0,41.0,42.0,0,41.0,17
1,40.0,48.0,39.0,46.0,0,39.0,17
2,40.0,48.0,40.0,39.0,1,39.0,17
3,40.0,48.0,34.0,34.0,1,34.0,17
4,40.0,48.0,37.0,51.0,0,37.0,17
5,40.0,48.0,43.0,49.0,0,43.0,17
6,40.0,48.0,47.0,51.0,0,47.0,17
7,40.0,48.0,30.0,46.0,0,30.0,17
8,40.0,48.0,46.0,42.0,0,46.0,17
9,40.0,48.0,44.0,43.0,0,44.0,17
0,20.0,40.0,31.0,38.0,1,38.0,18
1,20.0,40.0,15.0,31.0,1,31.0,18
2,20.0,40.0,27.0,31.0,1,31.0,18
3,20.0,40.0,23.0,42.0,0,23.0,18
