trial,mean0,mean1,reward0,reward1,choice,reward,run
0,20.0,40.0,10.0,47.0,0,10.0,0
1,20.0,40.0,20.0,25.0,1,25.0,0
2,20.0,40.0,17.0,37.0,0,17.0,0
3,20.0,40.0,19.0,43.0,0,19.0,0
4,20.0,40.0,33.0,52.0,1,52.0,0
5,20.0,40.0,34.0,48.0,1,48.0,0
6,20.0,40.0,16.0,35.0,0,16.0,0
7,20.0,40.0,17.0,42.0,1,42.0,0
8,20.0,40.0,13.0,40.0,1,40.0,0
9,20.0,40.0,18.0,32.0,1,32.0,0
0,80.0,60.0,70.0,58.0,0,70.0,1
1,80.0,60.0,90.0,56.0,0,90.0,1
2,80.0,60.0,77.0,48.0,1,48.0,1
3,80.0,60.0,64.0,58.0,1,58.0,1
4,80.0,60.0,67.0,57.0,0,67.0,1
5,80.0,60.0,78.0,57.0,1,57.0,1
6,80.0,60.0,77.0,54.0,0,77.0,1
7,80.0,60.0,80.0,58.0,0,80.0,1
8,80.0,60.0,77.0,55.0,0,77.0,1
9,80.0,60.0,81.0,48.0,0,81.0,1
0,44.0,40.0,53.0,44.0,0,53.0,2
1,44.0,40.0,52.0,48.0,1,48.0,2
2,44.0,40.0,39.0,25.0,0,39.0,2
3,44.0,40.0,30.0,45.0,1,45.0,2
4,44.0,40.0,40.0,44.0,1,44.0,2
5,44.0,40.0,44.0,44.0,0,44.0,2
6,44.0,40.0,36.0,47.0,0,36.0,2
7,44.0,40.0,50.0,37.0,0,50.0,2
8,44.0,40.0,46.0,54.0,0,46.0,2
9,44.0,40.0,48.0,39.0,0,48.0,2
0,64.0,60.0,66.0,72.0,1,72.0,3
1,64.0,60.0,54.0,51.0,1,51.0,3
2,64.0,60.0,46.0,57.0,1,57.0,3
3,64.0,60.0,74.0,61.0,0,74.0,3
4,64.0,60.0,66.0,57.0,1,57.0,3
5,64.0,60.0,55.0,54.0,0,55.0,3
6,64.0,60.0,69.0,61.0,1,61.0,3
7,64.0,60.0,65.0,62.0,1,62.0,3
8,64.0,60.0,52.0,54.0,1,54.0,3
9,64.0,60.0,60.0,56.0,1,56.0,3
0,60.0,40.0,58.0,53.0,1,53.0,4
1,60.0,40.0,67.0,36.0,0,67.0,4
2,60.0,40.0,54.0,42.0,0,54.0,4
3,60.0,40.0,55.0,34.0,1,34.0,4
4,60.0,40.0,67.0,42.0,0,67.0,4
0,48.0,60.0,47.0,70.0,1,70.0,5
1,48.0,60.0,57.0,58.0,1,58.0,5
2,48.0,60.0,58.0,48.0,0,58.0,5
3,48.0,60.0,42.0,70.0,1,70.0,5
4,48.0,60.0,43.0,58.0,1,58.0,5
5,48.0,60.0,49.0,54.0,0,49.0,5
6,48.0,60.0,39.0,70.0,1,70.0,5
7,48.0,60.0,53.0,60.0,1,60.0,5
8,48.0,60.0,52.0,59.0,1,59.0,5
9,48.0,60.0,55.0,54.0,1,54.0,5
0,40.0,48.0,37.0,62.0,0,37.0,6
1,40.0,48.0,32.0,53.0,0,32.0,6
2,40.0,48.0,42.0,66.0,1,66.0,6
3,40.0,48.0,36.0,48.0,0,36.0,6
4,40.0,48.0,28.0,45.0,1,45.0,6
5,40.0,48.0,41.0,47.0,1,47.0,6
6,40.0,48.0,43.0,52.0,1,52.0,6
7,40.0,48.0,37.0,57.0,1,57.0,6
8,40.0,48.0,43.0,51.0,1,51.0,6
9,40.0,48.0,38.0,47.0,1,47.0,6
0,40.0,44.0,31.0,46.0,0,31.0,7
1,40.0,44.0,34.0,37.0,0,34.0,7
2,40.0,44.0,35.0,49.0,1,49.0,7
3,40.0,44.0,44.0,36.0,0,44.0,7
4,40.0,44.0,64.0,44.0,1,44.0,7
5,40.0,44.0,35.0,41.0,1,41.0,7
6,40.0,44.0,41.0,49.0,1,49.0,7
7,40.0,44.0,40.0,47.0,1,47.0,7
8,40.0,44.0,44.0,40.0,1,40.0,7
9,40.0,44.0,36.0,58.0,1,58.0,7
0,60.0,64.0,55.0,71.0,0,55.0,8
1,60.0,64.0,71.0,55.0,1,55.0,8
2,60.0,64.0,83.0,69.0,1,69.0,8
3,60.0,64.0,55.0,71.0,0,55.0,8
4,60.0,64.0,82.0,65.0,1,65.0,8
0,90.0,60.0,98.0,63.0,1,63.0,9
1,90.0,60.0,91.0,68.0,1,68.0,9
2,90.0,60.0,88.0,59.0,0,88.0,9
3,90.0,60.0,90.0,58.0,1,58.0,9
4,90.0,60.0,86.0,63.0,0,86.0,9
0,60.0,64.0,58.0,76.0,0,58.0,10
1,60.0,64.0,69.0,60.0,1,60.0,10
2,60.0,64.0,72.0,75.0,0,72.0,10
3,60.0,64.0,57.0,55.0,0,57.0,10
4,60.0,64.0,57.0,68.0,1,68.0,10
5,60.0,64.0,60.0,77.0,0,60.0,10
6,60.0,64.0,67.0,55.0,0,67.0,10
7,60.0,64.0,61.0,70.0,0,61.0,10
8,60.0,64.0,71.0,68.0,1,68.0,10
9,60.0,64.0,48.0,68.0,0,48.0,10
0,52.0,40.0,38.0,42.0,1,42.0,11
1,52.0,40.0,46.0,45.0,1,45.0,11
2,52.0,40.0,49.0,51.0,1,51.0,11
3,52.0,40.0,54.0,40.0,0,54.0,11
4,52.0,40.0,48.0,17.0,1,17.0,11
5,52.0,40.0,53.0,40.0,0,53.0,11
6,52.0,40.0,48.0,42.0,0,48.0,11
7,52.0,40.0,45.0,39.0,1,39.0,11
8,52.0,40.0,42.0,53.0,0,42.0,11
9,52.0,40.0,55.0,48.0,0,55.0,11
0,48.0,40.0,46.0,41.0,1,41.0,12
1,48.0,40.0,55.0,35.0,1,35.0,12
2,48.0,40.0,49.0,50.0,1,50.0,12
3,48.0,40.0,47.0,35.0,0,47.0,12
4,48.0,40.0,49.0,39.0,1,39.0,12
0,40.0,20.0,55.0,6.0,1,6.0,13
1,40.0,20.0,44.0,16.0,1,16.0,13
2,40.0,20.0,49.0,27.0,0,49.0,13
3,40.0,20.0,46.0,6.0,1,6.0,13
4,40.0,20.0,38.0,27.0,0,38.0,13
0,60.0,64.0,74.0,54.0,1,54.0,14
1,60.0,64.0,68.0,60.0,1,60.0,14
2,60.0,64.0,65.0,51.0,0,65.0,14
3,60.0,64.0,59.0,82.0,0,59.0,14
4,60.0,64.0,54.0,58.0,0,54.0,14
0,64.0,60.0,73.0,64.0,0,73.0,15
1,64.0,60.0,64.0,58.0,1,58.0,15
2,64.0,60.0,72.0,51.0,0,72.0,15
3,64.0,60.0,79.0,54.0,1,54.0,15
4,64.0,60.0,64.0,60.0,0,64.0,15
5,64.0,60.0,67.0,62.0,0,67.0,15
6,64.0,60.0,57.0,63.0,0,57.0,15
7,64.0,60.0,67.0,65.0,0,67.0,15
8,64.0,60.0,62.0,57.0,0,62.0,15
9,64.0,60.0,58.0,51.0,0,58.0,15
0,40.0,60.0,48.0,69.0,0,48.0,16
1,40.0,60.0,43.0,80.0,0,43.0,16
2,40.0,60.0,42.0,58.0,1,58.0,16
3,40.0,60.0,44.0,55.0,1,55.0,16
4,40.0,60.0,45.0,67.0,1,67.0,16
5,40.0,60.0,43.0,53.0,1,53.0,16
6,40.0,60.0,42.0,51.0,1,51.0,16
7,40.0,60.0,40.0,59.0,1,59.0,16
8,40.0,60.0,59.0,57.0,1,57.0,16
9,40.0,60.0,38.0,49.0,1,49.0,16
0,40.0,70.0,41.0,68.0,1,68.0,17
1,40.0,70.0,31.0,71.0,1,71.0,17
2,40.0,70.0,38.0,79.0,0,38.0,17
3,40.0,70.0,42.0,54.0,1,54.0,17
4,40.0,70.0,43.0,69.0,1,69.0,17
5,40.0,70.0,41.0,58.0,1,58.0,17
6,40.0,70.0,49.0,62.0,1,62.0,17
7,40.0,70.0,47.0,69.0,1,69.0,17
