run,trial,mean0,mean1,reward0,reward1,choice,reward
0,0,60.0,64.0,61.0,72.0,0,61.0
0,1,60.0,64.0,61.0,64.0,1,64.0
0,2,60.0,64.0,57.0,64.0,0,57.0
0,3,60.0,64.0,61.0,48.0,1,48.0
0,4,60.0,64.0,56.0,59.0,0,56.0
1,0,60.0,30.0,59.0,42.0,0,59.0
1,1,60.0,30.0,67.0,24.0,0,67.0
1,2,60.0,30.0,53.0,27.0,0,53.0
1,3,60.0,30.0,76.0,20.0,1,20.0
1,4,60.0,30.0,52.0,41.0,0,52.0
1,5,60.0,30.0,57.0,37.0,0,57.0
1,6,60.0,30.0,56.0,27.0,0,56.0
1,7,60.0,30.0,59.0,42.0,0,59.0
1,8,60.0,30.0,72.0,43.0,0,72.0
1,9,60.0,30.0,66.0,28.0,0,66.0
2,0,80.0,60.0,77.0,60.0,0,77.0
2,1,80.0,60.0,68.0,58.0,1,58.0
2,2,80.0,60.0,86.0,59.0,1,59.0
2,3,80.0,60.0,77.0,69.0,0,77.0
2,4,80.0,60.0,79.0,50.0,0,79.0
2,5,80.0,60.0,84.0,59.0,0,84.0
2,6,80.0,60.0,97.0,60.0,0,97.0
2,7,80.0,60.0,90.0,58.0,0,90.0
2,8,80.0,60.0,87.0,51.0,0,87.0
2,9,80.0,60.0,70.0,55.0,0,70.0
3,0,52.0,40.0,48.0,37.0,0,48.0
3,1,52.0,40.0,52.0,32.0,0,52.0
3,2,52.0,40.0,66.0,18.0,0,66.0
3,3,52.0,40.0,53.0,34.0,1,34.0
3,4,52.0,40.0,59.0,39.0,0,59.0
4,0,52.0,60.0,43.0,62.0,1,62.0
4,1,52.0,60.0,67.0,61.0,0,67.0
4,2,52.0,60.0,44.0,72.0,0,44.0
4,3,52.0,60.0,48.0,52.0,1,52.0
4,4,52.0,60.0,54.0,64.0,1,64.0
4,5,52.0,60.0,58.0,57.0,1,57.0
4,6,52.0,60.0,51.0,75.0,1,75.0
4,7,52.0,60.0,60.0,56.0,1,56.0
4,8,52.0,60.0,53.0,77.0,1,77.0
4,9,52.0,60.0,49.0,56.0,1,56.0
5,0,80.0,60.0,81.0,64.0,0,81.0
5,1,80.0,60.0,69.0,50.0,0,69.0
5,2,80.0,60.0,72.0,63.0,0,72.0
5,3,80.0,60.0,93.0,64.0,1,64.0
5,4,80.0,60.0,80.0,66.0,0,80.0
5,5,80.0,60.0,89.0,66.0,0,89.0
5,6,80.0,60.0,80.0,69.0,0,80.0
5,7,80.0,60.0,66.0,54.0,0,66.0
5,8,80.0,60.0,67.0,60.0,0,67.0
5,9,80.0,60.0,67.0,68.0,0,67.0
6,0,60.0,48.0,48.0,62.0,0,48.0
6,1,60.0,48.0,53.0,46.0,1,46.0
6,2,60.0,48.0,77.0,47.0,1,47.0
6,3,60.0,48.0,64.0,46.0,0,64.0
6,4,60.0,48.0,65.0,60.0,0,65.0
7,0,60.0,72.0,66.0,82.0,0,66.0
7,1,60.0,72.0,57.0,67.0,0,57.0
7,2,60.0,72.0,76.0,69.0,0,76.0
7,3,60.0,72.0,50.0,74.0,1,74.0
7,4,60.0,72.0,69.0,84.0,0,69.0
7,5,60.0,72.0,73.0,79.0,0,73.0
7,6,60.0,72.0,56.0,63.0,0,56.0
7,7,60.0,72.0,69.0,59.0,0,69.0
7,8,60.0,72.0,61.0,72.0,0,61.0
7,9,60.0,72.0,62.0,61.0,0,62.0
8,0,60.0,52.0,61.0,58.0,1,58.0
8,1,60.0,52.0,52.0,63.0,0,52.0
8,2,60.0,52.0,52.0,57.0,0,52.0
8,3,60.0,52.0,62.0,75.0,1,75.0
8,4,60.0,52.0,58.0,59.0,1,59.0
8,5,60.0,52.0,48.0,57.0,1,57.0
8,6,60.0,52.0,57.0,75.0,1,75.0
8,7,60.0,52.0,65.0,65.0,1,65.0
8,8,60.0,52.0,71.0,53.0,1,53.0
8,9,60.0,52.0,59.0,47.0,1,47.0
9,0,60.0,40.0,53.0,50.0,0,53.0
9,1,60.0,40.0,67.0,36.0,0,67.0
9,2,60.0,40.0,52.0,29.0,1,29.0
9,3,60.0,40.0,47.0,47.0,0,47.0
9,4,60.0,40.0,59.0,41.0,0,59.0
10,0,60.0,48.0,62.0,58.0,0,62.0
10,1,60.0,48.0,70.0,55.0,1,55.0
10,2,60.0,48.0,62.0,52.0,0,62.0
10,3,60.0,48.0,51.0,57.0,0,51.0
10,4,60.0,48.0,45.0,45.0,0,45.0
11,0,60.0,80.0,71.0,86.0,1,86.0
11,1,60.0,80.0,68.0,87.0,0,68.0
11,2,60.0,80.0,50.0,76.0,0,50.0
11,3,60.0,80.0,61.0,86.0,1,86.0
11,4,60.0,80.0,67.0,76.0,1,76.0
12,0,60.0,56.0,54.0,59.0,0,54.0
12,1,60.0,56.0,54.0,63.0,0,54.0
12,2,60.0,56.0,71.0,53.0,0,71.0
12,3,60.0,56.0,60.0,65.0,1,65.0
12,4,60.0,56.0,58.0,66.0,0,58.0
13,0,60.0,40.0,71.0,24.0,1,24.0
13,1,60.0,40.0,55.0,34.0,0,55.0
13,2,60.0,40.0,57.0,41.0,1,41.0
13,3,60.0,40.0,54.0,42.0,0,54.0
13,4,60.0,40.0,65.0,29.0,1,29.0
13,5,60.0,40.0,62.0,45.0,1,45.0
13,6,60.0,40.0,53.0,54.0,1,54.0
13,7,60.0,40.0,60.0,48.0,1,48.0
13,8,60.0,40.0,62.0,44.0,1,44.0
13,9,60.0,40.0,43.0,30.0,1,30.0
14,0,30.0,60.0,38.0,65.0,0,38.0
14,1,30.0,60.0,31.0,54.0,1,54.0
14,2,30.0,60.0,32.0,56.0,0,32.0
14,3,30.0,60.0,23.0,71.0,0,23.0
14,4,30.0,60.0,25.0,49.0,0,25.0
15,0,20.0,40.0,32.0,38.0,1,38.0
15,1,20.0,40.0,31.0,42.0,1,42.0
15,2,20.0,40.0,27.0,41.0,1,41.0
15,3,20.0,40.0,12.0,45.0,0,12.0
15,4,20.0,40.0,18.0,31.0,1,31.0
15,5,20.0,40.0,11.0,40.0,1,40.0
