trial,mean0,mean1,reward0,reward1,choice,reward,run
0,90.0,60.0,92.0,66.0,0,92.0,0
1,90.0,60.0,80.0,58.0,1,58.0,0
2,90.0,60.0,86.0,59.0,1,59.0,0
3,90.0,60.0,90.0,49.0,0,90.0,0
4,90.0,60.0,89.0,47.0,0,89.0,0
0,68.0,60.0,59.0,59.0,0,59.0,1
1,68.0,60.0,82.0,61.0,0,82.0,1
2,68.0,60.0,71.0,47.0,1,47.0,1
3,68.0,60.0,63.0,49.0,1,49.0,1
4,68.0,60.0,68.0,56.0,0,68.0,1
0,60.0,48.0,60.0,53.0,1,53.0,2
1,60.0,48.0,77.0,40.0,0,77.0,2
2,60.0,48.0,50.0,67.0,1,67.0,2
3,60.0,48.0,62.0,56.0,1,56.0,2
4,60.0,48.0,58.0,32.0,1,32.0,2
5,60.0,48.0,51.0,38.0,1,38.0,2
6,60.0,48.0,62.0,45.0,1,45.0,2
7,60.0,48.0,59.0,66.0,1,66.0,2
8,60.0,48.0,53.0,42.0,1,42.0,2
9,60.0,48.0,57.0,51.0,1,51.0,2
0,60.0,52.0,59.0,52.0,0,59.0,3
1,60.0,52.0,64.0,52.0,1,52.0,3
2,60.0,52.0,58.0,41.0,1,41.0,3
3,60.0,52.0,70.0,60.0,0,70.0,3
4,60.0,52.0,62.0,55.0,0,62.0,3
0,10.0,40.0,15.0,35.0,1,35.0,4
1,10.0,40.0,6.0,43.0,0,6.0,4
2,10.0,40.0,-4.0,38.0,0,-4.0,4
3,10.0,40.0,16.0,41.0,1,41.0,4
4,10.0,40.0,15.0,42.0,1,42.0,4
0,68.0,60.0,69.0,50.0,0,69.0,5
1,68.0,60.0,78.0,57.0,0,78.0,5
2,68.0,60.0,64.0,64.0,1,64.0,5
3,68.0,60.0,68.0,68.0,1,68.0,5
4,68.0,60.0,59.0,67.0,0,59.0,5
5,68.0,60.0,69.0,59.0,0,69.0,5
6,68.0,60.0,78.0,51.0,0,78.0,5
7,68.0,60.0,66.0,63.0,0,66.0,5
8,68.0,60.0,65.0,69.0,0,65.0,5
9,68.0,60.0,72.0,54.0,0,72.0,5
0,64.0,60.0,70.0,58.0,0,70.0,6
1,64.0,60.0,64.0,72.0,0,64.0,6
2,64.0,60.0,54.0,66.0,0,54.0,6
3,64.0,60.0,55.0,55.0,1,55.0,6
4,64.0,60.0,71.0,49.0,0,71.0,6
0,40.0,36.0,48.0,40.0,1,40.0,7
1,40.0,36.0,44.0,43.0,1,43.0,7
2,40.0,36.0,43.0,47.0,0,43.0,7
3,40.0,36.0,51.0,38.0,1,38.0,7
