trial,mean0,mean1,reward0,reward1,choice,reward,run
0,20.0,40.0,14.0,44.0,1,44.0,0
1,20.0,40.0,15.0,43.0,1,43.0,0
2,20.0,40.0,18.0,54.0,1,54.0,0
3,20.0,40.0,22.0,45.0,0,22.0,0
4,20.0,40.0,19.0,33.0,1,33.0,0
0,60.0,64.0,68.0,58.0,0,68.0,1
1,60.0,64.0,67.0,67.0,1,67.0,1
2,60.0,64.0,47.0,56.0,1,56.0,1
3,60.0,64.0,51.0,58.0,0,51.0,1
4,60.0,64.0,57.0,57.0,1,57.0,1
5,60.0,64.0,77.0,65.0,1,65.0,1
6,60.0,64.0,58.0,51.0,1,51.0,1
7,60.0,64.0,63.0,57.0,0,63.0,1
8,60.0,64.0,80.0,59.0,0,80.0,1
9,60.0,64.0,50.0,45.0,0,50.0,1
0,36.0,40.0,37.0,42.0,1,42.0,2
1,36.0,40.0,29.0,50.0,1,50.0,2
2,36.0,40.0,25.0,24.0,1,24.0,2
3,36.0,40.0,42.0,35.0,0,42.0,2
4,36.0,40.0,39.0,48.0,0,39.0,2
0,40.0,36.0,35.0,20.0,0,35.0,3
1,40.0,36.0,36.0,36.0,0,36.0,3
2,40.0,36.0,32.0,39.0,1,39.0,3
3,40.0,36.0,41.0,36.0,1,36.0,3
4,40.0,36.0,41.0,47.0,1,47.0,3
0,80.0,60.0,86.0,58.0,0,86.0,4
1,80.0,60.0,72.0,60.0,1,60.0,4
2,80.0,60.0,80.0,59.0,1,59.0,4
3,80.0,60.0,85.0,70.0,1,70.0,4
4,80.0,60.0,84.0,54.0,1,54.0,4
5,80.0,60.0,78.0,60.0,1,60.0,4
6,80.0,60.0,88.0,63.0,1,63.0,4
7,80.0,60.0,84.0,55.0,0,84.0,4
8,80.0,60.0,71.0,51.0,1,51.0,4
9,80.0,60.0,86.0,54.0,0,86.0,4
0,60.0,80.0,67.0,79.0,1,79.0,5
1,60.0,80.0,50.0,89.0,1,89.0,5
2,60.0,80.0,42.0,59.0,0,42.0,5
3,60.0,80.0,57.0,71.0,1,71.0,5
4,60.0,80.0,70.0,88.0,1,88.0,5
0,60.0,40.0,58.0,26.0,1,26.0,6
1,60.0,40.0,62.0,47.0,0,62.0,6
2,60.0,40.0,60.0,48.0,1,48.0,6
3,60.0,40.0,68.0,38.0,0,68.0,6
4,60.0,40.0,60.0,33.0,0,60.0,6
0,40.0,10.0,35.0,10.0,1,10.0,7
1,40.0,10.0,40.0,-2.0,0,40.0,7
2,40.0,10.0,43.0,19.0,1,19.0,7
3,40.0,10.0,23.0,24.0,0,23.0,7
4,40.0,10.0,43.0,4.0,0,43.0,7
0,40.0,60.0,45.0,67.0,1,67.0,8
1,40.0,60.0,32.0,61.0,0,32.0,8
2,40.0,60.0,38.0,55.0,0,38.0,8
3,40.0,60.0,30.0,52.0,1,52.0,8
4,40.0,60.0,64.0,40.0,0,64.0,8
5,40.0,60.0,61.0,55.0,1,55.0,8
6,40.0,60.0,39.0,61.0,1,61.0,8
7,40.0,60.0,39.0,70.0,1,70.0,8
8,40.0,60.0,55.0,61.0,1,61.0,8
9,40.0,60.0,40.0,59.0,0,40.0,8
0,48.0,60.0,41.0,60.0,0,41.0,9
1,48.0,60.0,52.0,58.0,0,52.0,9
2,48.0,60.0,55.0,50.0,1,50.0,9
3,48.0,60.0,33.0,55.0,0,33.0,9
4,48.0,60.0,44.0,50.0,1,50.0,9
0,60.0,72.0,62.0,71.0,0,62.0,10
1,60.0,72.0,65.0,64.0,0,65.0,10
2,60.0,72.0,57.0,67.0,0,57.0,10
3,60.0,72.0,58.0,69.0,1,69.0,10
4,60.0,72.0,70.0,55.0,0,70.0,10
5,60.0,72.0,47.0,61.0,0,47.0,10
6,60.0,72.0,53.0,76.0,1,76.0,10
7,60.0,72.0,52.0,72.0,0,52.0,10
8,60.0,72.0,66.0,63.0,1,63.0,10
9,60.0,72.0,54.0,64.0,0,54.0,10
0,60.0,72.0,73.0,79.0,1,79.0,11
1,60.0,72.0,48.0,71.0,1,71.0,11
2,60.0,72.0,65.0,67.0,1,67.0,11
3,60.0,72.0,49.0,85.0,0,49.0,11
4,60.0,72.0,63.0,78.0,1,78.0,11
0,70.0,40.0,62.0,43.0,1,43.0,12
1,70.0,40.0,80.0,39.0,1,39.0,12
2,70.0,40.0,63.0,28.0,0,63.0,12
3,70.0,40.0,78.0,43.0,1,43.0,12
4,70.0,40.0,70.0,32.0,0,70.0,12
5,70.0,40.0,77.0,52.0,0,77.0,12
6,70.0,40.0,57.0,42.0,0,57.0,12
7,70.0,40.0,74.0,44.0,0,74.0,12
8,70.0,40.0,77.0,44.0,1,44.0,12
9,70.0,40.0,66.0,41.0,1,41.0,12
0,40.0,70.0,34.0,76.0,1,76.0,13
1,40.0,70.0,33.0,60.0,1,60.0,13
2,40.0,70.0,48.0,89.0,0,48.0,13
3,40.0,70.0,32.0,62.0,0,32.0,13
4,40.0,70.0,25.0,65.0,0,25.0,13
0,60.0,40.0,52.0,39.0,1,39.0,14
1,60.0,40.0,87.0,51.0,0,87.0,14
