run,trial,mean0,mean1,reward0,reward1,choice,reward
0,0,40.0,36.0,45.0,39.0,1,39.0
0,1,40.0,36.0,51.0,39.0,0,51.0
0,2,40.0,36.0,41.0,32.0,0,41.0
0,3,40.0,36.0,38.0,35.0,0,38.0
0,4,40.0,36.0,59.0,43.0,0,59.0
0,5,40.0,36.0,31.0,32.0,0,31.0
0,6,40.0,36.0,35.0,46.0,0,35.0
0,7,40.0,36.0,40.0,29.0,0,40.0
0,8,40.0,36.0,50.0,42.0,0,50.0
0,9,40.0,36.0,40.0,43.0,0,40.0
1,0,44.0,40.0,61.0,43.0,0,61.0
1,1,44.0,40.0,51.0,51.0,1,51.0
1,2,44.0,40.0,48.0,40.0,1,40.0
1,3,44.0,40.0,36.0,43.0,1,43.0
1,4,44.0,40.0,48.0,34.0,0,48.0
2,0,40.0,28.0,40.0,18.0,1,18.0
2,1,40.0,28.0,56.0,34.0,1,34.0
2,2,40.0,28.0,56.0,31.0,0,56.0
2,3,40.0,28.0,29.0,38.0,0,29.0
2,4,40.0,28.0,37.0,31.0,0,37.0
2,5,40.0,28.0,40.0,14.0,0,40.0
2,6,40.0,28.0,40.0,16.0,0,40.0
2,7,40.0,28.0,29.0,31.0,0,29.0
2,8,40.0,28.0,36.0,37.0,0,36.0
2,9,40.0,28.0,40.0,26.0,0,40.0
3,0,40.0,28.0,34.0,23.0,0,34.0
3,1,40.0,28.0,45.0,33.0,1,33.0
3,2,40.0,28.0,47.0,24.0,1,24.0
3,3,40.0,28.0,41.0,27.0,0,41.0
3,4,40.0,28.0,43.0,27.0,0,43.0
4,0,60.0,52.0,49.0,51.0,1,51.0
4,1,60.0,52.0,38.0,35.0,0,38.0
4,2,60.0,52.0,63.0,63.0,1,63.0
4,3,60.0,52.0,61.0,40.0,0,61.0
4,4,60.0,52.0,63.0,67.0,1,67.0
5,0,60.0,68.0,60.0,77.0,0,60.0
5,1,60.0,68.0,78.0,65.0,1,65.0
5,2,60.0,68.0,62.0,65.0,1,65.0
5,3,60.0,68.0,60.0,73.0,1,73.0
5,4,60.0,68.0,60.0,72.0,1,72.0
6,0,90.0,60.0,99.0,68.0,0,99.0
6,1,90.0,60.0,93.0,67.0,1,67.0
6,2,90.0,60.0,80.0,60.0,0,80.0
6,3,90.0,60.0,96.0,53.0,0,96.0
6,4,90.0,60.0,89.0,55.0,0,89.0
6,5,90.0,60.0,91.0,69.0,0,91.0
6,6,90.0,60.0,81.0,51.0,0,81.0
6,7,90.0,60.0,80.0,52.0,0,80.0
6,8,90.0,60.0,83.0,62.0,0,83.0
6,9,90.0,60.0,99.0,50.0,0,99.0
7,0,10.0,40.0,10.0,57.0,1,57.0
7,1,10.0,40.0,8.0,37.0,1,37.0
7,2,10.0,40.0,19.0,54.0,0,19.0
7,3,10.0,40.0,12.0,35.0,0,12.0
7,4,10.0,40.0,8.0,40.0,1,40.0
7,5,10.0,40.0,11.0,49.0,1,49.0
7,6,10.0,40.0,14.0,27.0,1,27.0
7,7,10.0,40.0,14.0,38.0,1,38.0
7,8,10.0,40.0,19.0,44.0,1,44.0
7,9,10.0,40.0,21.0,45.0,1,45.0
8,0,48.0,40.0,58.0,45.0,0,58.0
8,1,48.0,40.0,58.0,37.0,1,37.0
8,2,48.0,40.0,36.0,26.0,0,36.0
8,3,48.0,40.0,50.0,46.0,1,46.0
8,4,48.0,40.0,50.0,38.0,0,50.0
9,0,64.0,60.0,65.0,51.0,0,65.0
9,1,64.0,60.0,55.0,60.0,0,55.0
9,2,64.0,60.0,73.0,70.0,0,73.0
9,3,64.0,60.0,54.0,62.0,1,62.0
9,4,64.0,60.0,81.0,64.0,0,81.0
10,0,40.0,10.0,48.0,6.0,1,6.0
10,1,40.0,10.0,43.0,12.0,1,12.0
10,2,40.0,10.0,52.0,4.0,0,52.0
10,3,40.0,10.0,28.0,1.0,0,28.0
10,4,40.0,10.0,48.0,4.0,0,48.0
10,5,40.0,10.0,49.0,0.0,0,49.0
10,6,40.0,10.0,52.0,12.0,0,52.0
10,7,40.0,10.0,42.0,11.0,0,42.0
10,8,40.0,10.0,41.0,15.0,0,41.0
10,9,40.0,10.0,39.0,26.0,0,39.0
11,0,40.0,28.0,30.0,37.0,0,30.0
11,1,40.0,28.0,47.0,31.0,1,31.0
11,2,40.0,28.0,35.0,28.0,0,35.0
11,3,40.0,28.0,43.0,23.0,0,43.0
11,4,40.0,28.0,30.0,34.0,0,30.0
12,0,60.0,64.0,68.0,64.0,0,68.0
12,1,60.0,64.0,67.0,60.0,0,67.0
12,2,60.0,64.0,59.0,76.0,0,59.0
12,3,60.0,64.0,66.0,80.0,1,80.0
12,4,60.0,64.0,53.0,55.0,1,55.0
13,0,60.0,68.0,64.0,65.0,0,64.0
13,1,60.0,68.0,64.0,77.0,1,77.0
13,2,60.0,68.0,63.0,77.0,1,77.0
13,3,60.0,68.0,54.0,72.0,1,72.0
13,4,60.0,68.0,68.0,69.0,1,69.0
14,0,56.0,60.0,52.0,61.0,0,52.0
14,1,56.0,60.0,46.0,59.0,0,46.0
14,2,56.0,60.0,59.0,65.0,0,59.0
14,3,56.0,60.0,36.0,67.0,1,67.0
14,4,56.0,60.0,49.0,64.0,1,64.0
15,0,56.0,60.0,60.0,61.0,1,61.0
15,1,56.0,60.0,69.0,75.0,0,69.0
15,2,56.0,60.0,52.0,50.0,1,50.0
15,3,56.0,60.0,60.0,58.0,0,60.0
15,4,56.0,60.0,56.0,55.0,0,56.0
15,5,56.0,60.0,58.0,62.0,0,58.0
15,6,56.0,60.0,47.0,62.0,0,47.0
15,7,56.0,60.0,62.0,64.0,0,62.0
15,8,56.0,60.0,51.0,55.0,0,51.0
15,9,56.0,60.0,57.0,59.0,0,57.0
16,0,44.0,40.0,34.0,44.0,0,34.0
16,1,44.0,40.0,43.0,43.0,1,43.0
16,2,44.0,40.0,36.0,42.0,1,42.0
16,3,44.0,40.0,44.0,40.0,1,40.0
16,4,44.0,40.0,43.0,47.0,1,47.0
16,5,44.0,40.0,56.0,41.0,1,41.0
16,6,44.0,40.0,40.0,45.0,1,45.0
16,7,44.0,40.0,52.0,52.0,1,52.0
