trial,mean0,mean1,reward0,reward1,choice,reward,run
0,60.0,90.0,56.0,93.0,0,56.0,0
1,60.0,90.0,58.0,96.0,0,58.0,0
2,60.0,90.0,58.0,95.0,1,95.0,0
3,60.0,90.0,58.0,98.0,0,58.0,0
4,60.0,90.0,52.0,85.0,0,52.0,0
0,20.0,40.0,14.0,36.0,0,14.0,1
1,20.0,40.0,13.0,41.0,0,13.0,1
2,20.0,40.0,18.0,34.0,1,34.0,1
3,20.0,40.0,18.0,37.0,1,37.0,1
4,20.0,40.0,22.0,41.0,1,41.0,1
5,20.0,40.0,4.0,36.0,1,36.0,1
6,20.0,40.0,21.0,35.0,1,35.0,1
7,20.0,40.0,12.0,38.0,1,38.0,1
8,20.0,40.0,14.0,41.0,1,41.0,1
9,20.0,40.0,31.0,56.0,1,56.0,1
0,30.0,60.0,16.0,54.0,1,54.0,2
1,30.0,60.0,28.0,71.0,1,71.0,2
2,30.0,60.0,27.0,74.0,0,27.0,2
3,30.0,60.0,32.0,50.0,0,32.0,2
4,30.0,60.0,35.0,55.0,1,55.0,2
5,30.0,60.0,39.0,65.0,1,65.0,2
6,30.0,60.0,18.0,68.0,1,68.0,2
7,30.0,60.0,13.0,67.0,1,67.0,2
8,30.0,60.0,19.0,55.0,1,55.0,2
9,30.0,60.0,51.0,57.0,1,57.0,2
0,60.0,72.0,74.0,78.0,0,74.0,3
1,60.0,72.0,64.0,75.0,0,64.0,3
2,60.0,72.0,86.0,82.0,1,82.0,3
3,60.0,72.0,49.0,79.0,1,79.0,3
4,60.0,72.0,58.0,76.0,1,76.0,3
0,20.0,40.0,32.0,51.0,0,32.0,4
1,20.0,40.0,14.0,38.0,0,14.0,4
2,20.0,40.0,6.0,36.0,1,36.0,4
3,20.0,40.0,21.0,47.0,1,47.0,4
4,20.0,40.0,10.0,45.0,1,45.0,4
0,40.0,70.0,42.0,59.0,1,59.0,5
1,40.0,70.0,50.0,63.0,0,50.0,5
2,40.0,70.0,43.0,48.0,1,48.0,5
3,40.0,70.0,43.0,67.0,0,43.0,5
4,40.0,70.0,34.0,79.0,1,79.0,5
5,40.0,70.0,32.0,75.0,1,75.0,5
6,40.0,70.0,39.0,63.0,1,63.0,5
7,40.0,70.0,41.0,60.0,1,60.0,5
8,40.0,70.0,44.0,69.0,1,69.0,5
9,40.0,70.0,27.0,79.0,1,79.0,5
0,40.0,52.0,49.0,73.0,0,49.0,6
1,40.0,52.0,54.0,58.0,0,54.0,6
2,40.0,52.0,28.0,39.0,0,28.0,6
3,40.0,52.0,39.0,55.0,1,55.0,6
4,40.0,52.0,61.0,68.0,1,68.0,6
5,40.0,52.0,47.0,52.0,1,52.0,6
6,40.0,52.0,22.0,37.0,1,37.0,6
7,40.0,52.0,33.0,48.0,1,48.0,6
8,40.0,52.0,49.0,54.0,1,54.0,6
9,40.0,52.0,17.0,45.0,1,45.0,6
0,60.0,56.0,55.0,54.0,1,54.0,7
1,60.0,56.0,61.0,57.0,1,57.0,7
2,60.0,56.0,66.0,50.0,1,50.0,7
3,60.0,56.0,74.0,60.0,0,74.0,7
4,60.0,56.0,53.0,57.0,0,53.0,7
5,60.0,56.0,55.0,53.0,0,55.0,7
6,60.0,56.0,57.0,54.0,0,57.0,7
7,60.0,56.0,63.0,47.0,0,63.0,7
8,60.0,56.0,64.0,51.0,0,64.0,7
9,60.0,56.0,69.0,68.0,0,69.0,7
0,60.0,40.0,65.0,49.0,0,65.0,8
1,60.0,40.0,57.0,28.0,1,28.0,8
2,60.0,40.0,45.0,58.0,1,58.0,8
3,60.0,40.0,54.0,22.0,1,22.0,8
4,60.0,40.0,48.0,36.0,0,48.0,8
0,52.0,40.0,52.0,49.0,0,52.0,9
1,52.0,40.0,66.0,24.0,0,66.0,9
2,52.0,40.0,59.0,45.0,1,45.0,9
3,52.0,40.0,52.0,50.0,1,50.0,9
4,52.0,40.0,40.0,32.0,0,40.0,9
5,52.0,40.0,50.0,34.0,0,50.0,9
6,52.0,40.0,55.0,39.0,0,55.0,9
7,52.0,40.0,54.0,51.0,0,54.0,9
8,52.0,40.0,53.0,35.0,0,53.0,9
9,52.0,40.0,52.0,29.0,0,52.0,9
0,60.0,48.0,85.0,50.0,1,50.0,10
1,60.0,48.0,76.0,38.0,0,76.0,10
2,60.0,48.0,54.0,52.0,0,54.0,10
3,60.0,48.0,63.0,45.0,1,45.0,10
4,60.0,48.0,70.0,53.0,0,70.0,10
5,60.0,48.0,63.0,47.0,0,63.0,10
6,60.0,48.0,49.0,45.0,0,49.0,10
7,60.0,48.0,71.0,51.0,0,71.0,10
8,60.0,48.0,51.0,41.0,0,51.0,10
9,60.0,48.0,48.0,48.0,0,48.0,10
0,40.0,20.0,43.0,27.0,0,43.0,11
1,40.0,20.0,41.0,26.0,0,41.0,11
2,40.0,20.0,45.0,18.0,0,45.0,11
3,40.0,20.0,38.0,28.0,1,28.0,11
4,40.0,20.0,37.0,22.0,0,37.0,11
5,40.0,20.0,46.0,21.0,0,46.0,11
6,40.0,20.0,43.0,7.0,0,43.0,11
7,40.0,20.0,33.0,27.0,0,33.0,11
8,40.0,20.0,50.0,31.0,0,50.0,11
9,40.0,20.0,40.0,31.0,0,40.0,11
0,80.0,60.0,91.0,59.0,1,59.0,12
1,80.0,60.0,91.0,51.0,0,91.0,12
2,80.0,60.0,91.0,46.0,1,46.0,12
3,80.0,60.0,80.0,59.0,1,59.0,12
4,80.0,60.0,71.0,57.0,1,57.0,12
0,60.0,90.0,64.0,90.0,1,90.0,13
1,60.0,90.0,62.0,90.0,0,62.0,13
2,60.0,90.0,63.0,83.0,1,83.0,13
3,60.0,90.0,47.0,77.0,0,47.0,13
4,60.0,90.0,68.0,89.0,1,89.0,13
0,60.0,90.0,60.0,76.0,1,76.0,14
1,60.0,90.0,60.0,86.0,1,86.0,14
2,60.0,90.0,52.0,95.0,1,95.0,14
3,60.0,90.0,69.0,80.0,0,69.0,14
4,60.0,90.0,63.0,87.0,1,87.0,14
0,60.0,90.0,60.0,86.0,0,60.0,15
1,60.0,90.0,66.0,81.0,1,81.0,15
2,60.0,90.0,62.0,87.0,0,62.0,15
3,60.0,90.0,52.0,87.0,1,87.0,15
4,60.0,90.0,44.0,95.0,1,95.0,15
5,60.0,90.0,50.0,102.0,1,102.0,15
6,60.0,90.0,60.0,97.0,1,97.0,15
7,60.0,90.0,55.0,88.0,1,88.0,15
8,60.0,90.0,50.0,97.0,1,97.0,15
9,60.0,90.0,57.0,92.0,1,92.0,15
0,32.0,40.0,28.0,40.0,0,28.0,16
1,32.0,40.0,43.0,29.0,1,29.0,16
2,32.0,40.0,20.0,42.0,1,42.0,16
3,32.0,40.0,38.0,59.0,0,38.0,16
4,32.0,40.0,36.0,32.0,1,32.0,16
0,40.0,32.0,35.0,26.0,0,35.0,17
1,40.0,32.0,37.0,34.0,1,34.0,17
2,40.0,32.0,27.0,21.0,1,21.0,17
3,40.0,32.0,26.0,41.0,0,26.0,17
4,40.0,32.0,38.0,38.0,0,38.0,17
0,28.0,40.0,20.0,53.0,1,53.0,18
1,28.0,40.0,35.0,52.0,1,52.0,18
2,28.0,40.0,28.0,30.0,1,30.0,18
3,28.0,40.0,22.0,37.0,0,22.0,18
4,28.0,40.0,39.0,50.0,1,50.0,18
5,28.0,40.0,25.0,45.0,1,45.0,18
6,28.0,40.0,33.0,42.0,1,42.0,18
7,28.0,40.0,26.0,27.0,1,27.0,18
8,28.0,40.0,42.0,52.0,1,52.0,18
9,28.0,40.0,16.0,35.0,1,35.0,18
0,48.0,60.0,52.0,78.0,1,78.0,19
1,48.0,60.0,42.0,63.0,1,63.0,19
2,48.0,60.0,33.0,57.0,1,57.0,19
3,48.0,60.0,48.0,64.0,0,48.0,19
4,48.0,60.0,55.0,55.0,1,55.0,19
0,60.0,90.0,50.0,104.0,0,50.0,20
1,60.0,90.0,81.0,98.0,0,81.0,20
2,60.0,90.0,64.0,84.0,0,64.0,20
3,60.0,90.0,56.0,98.0,1,98.0,20
4,60.0,90.0,61.0,102.0,0,61.0,20
0,28.0,40.0,17.0,45.0,1,45.0,21
1,28.0,40.0,19.0,40.0,1,40.0,21
2,28.0,40.0,21.0,52.0,0,21.0,21
3,28.0,40.0,23.0,46.0,1,46.0,21
4,28.0,40.0,31.0,45.0,1,45.0,21
5,28.0,40.0,40.0,56.0,1,56.0,21
6,28.0,40.0,32.0,39.0,1,39.0,21
7,28.0,40.0,21.0,29.0,1,29.0,21
8,28.0,40.0,32.0,34.0,1,34.0,21
9,28.0,40.0,21.0,48.0,1,48.0,21
0,60.0,80.0,59.0,67.0,0,59.0,22
1,60.0,80.0,55.0,77.0,1,77.0,22
2,60.0,80.0,51.0,77.0,1,77.0,22
3,60.0,80.0,66.0,87.0,1,87.0,22
4,60.0,80.0,57.0,93.0,1,93.0,22
5,60.0,80.0,57.0,72.0,1,72.0,22
6,60.0,80.0,75.0,80.0,1,80.0,22
7,60.0,80.0,53.0,78.0,1,78.0,22
8,60.0,80.0,47.0,93.0,1,93.0,22
9,60.0,80.0,48.0,84.0,1,84.0,22
0,48.0,40.0,43.0,51.0,0,43.0,23
1,48.0,40.0,47.0,48.0,1,48.0,23
2,48.0,40.0,58.0,53.0,0,58.0,23
3,48.0,40.0,54.0,36.0,1,36.0,23
4,48.0,40.0,40.0,41.0,0,40.0,23
5,48.0,40.0,48.0,36.0,0,48.0,23
6,48.0,40.0,32.0,35.0,0,32.0,23
7,48.0,40.0,44.0,45.0,0,44.0,23
8,48.0,40.0,53.0,45.0,0,53.0,23
9,48.0,40.0,42.0,35.0,0,42.0,23
0,60.0,68.0,67.0,72.0,1,72.0,24
1,60.0,68.0,55.0,57.0,1,57.0,24
2,60.0,68.0,74.0,78.0,0,74.0,24
3,60.0,68.0,41.0,54.0,0,41.0,24
4,60.0,68.0,67.0,60.0,1,60.0,24
0,40.0,20.0,35.0,17.0,1,17.0,25
1,40.0,20.0,50.0,20.0,0,50.0,25
2,40.0,20.0,37.0,13.0,1,13.0,25
3,40.0,20.0,33.0,13.0,0,33.0,25
4,40.0,20.0,36.0,15.0,0,36.0,25
5,40.0,20.0,39.0,20.0,0,39.0,25
6,40.0,20.0,32.0,22.0,0,32.0,25
7,40.0,20.0,28.0,8.0,0,28.0,25
8,40.0,20.0,43.0,17.0,0,43.0,25
9,40.0,20.0,48.0,29.0,0,48.0,25
0,48.0,40.0,48.0,41.0,0,48.0,26
1,48.0,40.0,55.0,49.0,0,55.0,26
2,48.0,40.0,45.0,42.0,1,42.0,26
3,48.0,40.0,52.0,54.0,1,54.0,26
4,48.0,40.0,59.0,43.0,0,59.0,26
5,48.0,40.0,37.0,42.0,0,37.0,26
6,48.0,40.0,43.0,35.0,0,43.0,26
7,48.0,40.0,44.0,42.0,0,44.0,26
8,48.0,40.0,54.0,34.0,0,54.0,26
9,48.0,40.0,29.0,44.0,0,29.0,26
0,60.0,48.0,57.0,56.0,1,56.0,27
1,60.0,48.0,39.0,34.0,0,39.0,27
2,60.0,48.0,60.0,38.0,1,38.0,27
3,60.0,48.0,71.0,56.0,0,71.0,27
4,60.0,48.0,72.0,42.0,0,72.0,27
0,48.0,60.0,41.0,61.0,0,41.0,28
1,48.0,60.0,51.0,62.0,1,62.0,28
2,48.0,60.0,48.0,52.0,1,52.0,28
3,48.0,60.0,44.0,58.0,0,44.0,28
4,48.0,60.0,40.0,58.0,1,58.0,28
0,68.0,60.0,55.0,68.0,1,68.0,29
1,68.0,60.0,67.0,68.0,0,67.0,29
2,68.0,60.0,63.0,78.0,1,78.0,29
3,68.0,60.0,80.0,78.0,0,80.0,29
4,68.0,60.0,58.0,66.0,1,66.0,29
5,68.0,60.0,65.0,65.0,0,65.0,29
6,68.0,60.0,69.0,55.0,1,55.0,29
7,68.0,60.0,70.0,64.0,0,70.0,29
8,68.0,60.0,77.0,36.0,0,77.0,29
9,68.0,60.0,80.0,70.0,0,80.0,29
0,70.0,40.0,66.0,37.0,0,66.0,30
1,70.0,40.0,69.0,47.0,1,47.0,30
2,70.0,40.0,72.0,29.0,1,29.0,30
3,70.0,40.0,64.0,32.0,0,64.0,30
4,70.0,40.0,74.0,50.0,0,74.0,30
5,70.0,40.0,75.0,32.0,0,75.0,30
6,70.0,40.0,73.0,43.0,0,73.0,30
7,70.0,40.0,73.0,32.0,0,73.0,30
8,70.0,40.0,70.0,28.0,0,70.0,30
9,70.0,40.0,73.0,42.0,0,73.0,30
0,40.0,60.0,47.0,54.0,1,54.0,31
1,40.0,60.0,44.0,62.0,0,44.0,31
2,40.0,60.0,41.0,57.0,1,57.0,31
3,40.0,60.0,39.0,56.0,1,56.0,31
4,40.0,60.0,30.0,60.0,1,60.0,31
5,40.0,60.0,55.0,65.0,1,65.0,31
6,40.0,60.0,42.0,45.0,1,45.0,31
7,40.0,60.0,42.0,60.0,1,60.0,31
8,40.0,60.0,42.0,53.0,1,53.0,31
9,40.0,60.0,47.0,68.0,1,68.0,31
0,44.0,40.0,48.0,37.0,1,37.0,32
1,44.0,40.0,48.0,30.0,1,30.0,32
2,44.0,40.0,47.0,47.0,1,47.0,32
3,44.0,40.0,45.0,46.0,0,45.0,32
4,44.0,40.0,38.0,47.0,1,47.0,32
5,44.0,40.0,40.0,40.0,1,40.0,32
6,44.0,40.0,45.0,33.0,1,33.0,32
7,44.0,40.0,49.0,45.0,1,45.0,32
8,44.0,40.0,46.0,43.0,0,46.0,32
9,44.0,40.0,43.0,38.0,0,43.0,32
0,44.0,40.0,31.0,33.0,1,33.0,33
1,44.0,40.0,43.0,49.0,1,49.0,33
2,44.0,40.0,39.0,45.0,0,39.0,33
3,44.0,40.0,43.0,40.0,0,43.0,33
4,44.0,40.0,43.0,50.0,1,50.0,33
0,60.0,90.0,57.0,81.0,0,57.0,34
1,60.0,90.0,54.0,79.0,0,54.0,34
2,60.0,90.0,68.0,100.0,1,100.0,34
3,60.0,90.0,58.0,97.0,0,58.0,34
4,60.0,90.0,63.0,99.0,0,63.0,34
5,60.0,90.0,50.0,93.0,0,50.0,34
6,60.0,90.0,53.0,104.0,0,53.0,34
7,60.0,90.0,57.0,97.0,0,57.0,34
8,60.0,90.0,57.0,86.0,0,57.0,34
9,60.0,90.0,56.0,83.0,1,83.0,34
0,36.0,40.0,37.0,31.0,0,37.0,35
1,36.0,40.0,50.0,53.0,1,53.0,35
2,36.0,40.0,23.0,31.0,0,23.0,35
3,36.0,40.0,21.0,48.0,0,21.0,35
4,36.0,40.0,28.0,41.0,1,41.0,35
5,36.0,40.0,34.0,44.0,1,44.0,35
6,36.0,40.0,41.0,41.0,1,41.0,35
7,36.0,40.0,54.0,36.0,1,36.0,35
8,36.0,40.0,33.0,38.0,1,38.0,35
9,36.0,40.0,38.0,44.0,1,44.0,35
0,68.0,60.0,81.0,58.0,0,81.0,36
1,68.0,60.0,72.0,56.0,1,56.0,36
2,68.0,60.0,73.0,61.0,0,73.0,36
3,68.0,60.0,76.0,54.0,0,76.0,36
4,68.0,60.0,65.0,74.0,0,65.0,36
0,48.0,40.0,57.0,34.0,0,57.0,37
1,48.0,40.0,40.0,45.0,0,40.0,37
2,48.0,40.0,45.0,35.0,1,35.0,37
3,48.0,40.0,64.0,47.0,1,47.0,37
4,48.0,40.0,52.0,45.0,0,52.0,37
5,48.0,40.0,46.0,52.0,0,46.0,37
6,48.0,40.0,48.0,34.0,0,48.0,37
7,48.0,40.0,49.0,46.0,0,49.0,37
8,48.0,40.0,48.0,34.0,0,48.0,37
9,48.0,40.0,55.0,32.0,0,55.0,37
0,60.0,52.0,65.0,51.0,0,65.0,38
1,60.0,52.0,55.0,59.0,1,59.0,38
2,60.0,52.0,49.0,55.0,0,49.0,38
