trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,3,0.75,0.25,1.0,0.0,0,1.0,0
0,2,0.75,0.25,1.0,0.0,0,1.0,0
1,2,0.25,0.75,1.0,1.0,0,1.0,0
1,2,0.25,0.75,1.0,1.0,0,1.0,0
2,2,0.25,0.75,0.0,0.0,0,0.0,0
2,1,0.25,0.75,0.0,0.0,0,0.0,0
3,1,0.25,0.25,1.0,0.0,0,1.0,0
3,3,0.25,0.25,1.0,0.0,0,1.0,0
4,3,0.75,0.25,1.0,0.0,0,1.0,0
4,4,0.75,0.25,1.0,0.0,0,1.0,0
5,4,0.75,0.75,1.0,1.0,1,1.0,0
5,1,0.75,0.75,1.0,1.0,1,1.0,0
6,1,0.25,0.25,1.0,0.0,1,0.0,0
6,4,0.25,0.25,1.0,0.0,1,0.0,0
7,4,0.75,0.75,1.0,1.0,1,1.0,0
7,3,0.75,0.75,1.0,1.0,1,1.0,0
8,3,0.75,0.25,1.0,1.0,0,1.0,0
8,1,0.75,0.25,1.0,1.0,0,1.0,0
9,1,0.25,0.25,1.0,0.0,0,1.0,0
9,4,0.25,0.25,1.0,0.0,0,1.0,0
10,4,0.75,0.75,1.0,1.0,1,1.0,0
10,1,0.75,0.75,1.0,1.0,1,1.0,0
11,1,0.25,0.25,0.0,0.0,1,0.0,0
11,1,0.25,0.25,0.0,0.0,1,0.0,0
12,1,0.25,0.25,0.0,0.0,0,0.0,0
12,1,0.25,0.25,0.0,0.0,0,0.0,0
13,1,0.25,0.25,1.0,0.0,1,0.0,0
13,2,0.25,0.25,1.0,0.0,1,0.0,0
14,2,0.25,0.75,0.0,1.0,0,0.0,0
14,1,0.25,0.75,0.0,1.0,0,0.0,0
15,1,0.25,0.25,0.0,0.0,0,0.0,0
15,4,0.25,0.25,0.0,0.0,0,0.0,0
16,4,0.75,0.75,0.0,1.0,1,1.0,0
16,1,0.75,0.75,0.0,1.0,1,1.0,0
17,1,0.25,0.25,0.0,1.0,0,0.0,0
17,3,0.25,0.25,0.0,1.0,0,0.0,0
18,3,0.75,0.25,1.0,0.0,0,1.0,0
18,4,0.75,0.25,1.0,0.0,0,1.0,0
19,4,0.75,0.75,1.0,1.0,1,1.0,0
19,2,0.75,0.75,1.0,1.0,1,1.0,0
20,2,0.25,0.75,1.0,1.0,0,1.0,0
20,3,0.25,0.75,1.0,1.0,0,1.0,0
21,3,0.75,0.25,0.0,0.0,0,0.0,0
21,3,0.75,0.25,0.0,0.0,0,0.0,0
22,3,0.75,0.25,1.0,0.0,0,1.0,0
22,2,0.75,0.25,1.0,0.0,0,1.0,0
23,2,0.25,0.75,0.0,1.0,0,0.0,0
23,2,0.25,0.75,0.0,1.0,0,0.0,0
24,2,0.25,0.75,0.0,0.0,0,0.0,0
24,1,0.25,0.75,0.0,0.0,0,0.0,0
25,1,0.25,0.25,0.0,0.0,1,0.0,0
25,4,0.25,0.25,0.0,0.0,1,0.0,0
26,4,0.75,0.75,1.0,1.0,1,1.0,0
26,2,0.75,0.75,1.0,1.0,1,1.0,0
27,2,0.25,0.75,0.0,0.0,1,0.0,0
27,1,0.25,0.75,0.0,0.0,1,0.0,0
28,1,0.25,0.25,0.0,0.0,0,0.0,0
28,4,0.25,0.25,0.0,0.0,0,0.0,0
29,4,0.75,0.75,0.0,1.0,1,1.0,0
29,1,0.75,0.75,0.0,1.0,1,1.0,0
30,1,0.25,0.25,0.0,0.0,0,0.0,0
30,3,0.25,0.25,0.0,0.0,0,0.0,0
31,3,0.75,0.25,1.0,0.0,0,1.0,0
31,4,0.75,0.25,1.0,0.0,0,1.0,0
32,4,0.75,0.75,1.0,1.0,0,1.0,0
32,4,0.75,0.75,1.0,1.0,0,1.0,0
33,4,0.75,0.75,1.0,1.0,1,1.0,0
33,2,0.75,0.75,1.0,1.0,1,1.0,0
34,2,0.25,0.75,0.0,0.0,0,0.0,0
34,1,0.25,0.75,0.0,0.0,0,0.0,0
35,1,0.25,0.25,0.0,0.0,1,0.0,0
35,3,0.25,0.25,0.0,0.0,1,0.0,0
36,3,0.75,0.25,1.0,0.0,0,1.0,0
36,1,0.75,0.25,1.0,0.0,0,1.0,0
37,1,0.25,0.25,0.0,0.0,0,0.0,0
37,4,0.25,0.25,0.0,0.0,0,0.0,0
38,4,0.75,0.75,1.0,1.0,1,1.0,0
38,2,0.75,0.75,1.0,1.0,1,1.0,0
39,2,0.25,0.75,0.0,1.0,0,0.0,0
39,2,0.25,0.75,0.0,1.0,0,0.0,0
40,2,0.25,0.75,0.0,0.0,0,0.0,0
40,3,0.25,0.75,0.0,0.0,0,0.0,0
41,3,0.75,0.25,1.0,1.0,0,1.0,0
41,4,0.75,0.25,1.0,1.0,0,1.0,0
42,4,0.75,0.75,0.0,1.0,1,1.0,0
42,2,0.75,0.75,0.0,1.0,1,1.0,0
43,2,0.25,0.75,0.0,1.0,0,0.0,0
43,2,0.25,0.75,0.0,1.0,0,0.0,0
44,2,0.25,0.75,0.0,1.0,0,0.0,0
44,1,0.25,0.75,0.0,1.0,0,0.0,0
45,1,0.25,0.25,1.0,0.0,0,1.0,0
45,2,0.25,0.25,1.0,0.0,0,1.0,0
46,2,0.25,0.75,0.0,1.0,0,0.0,0
46,2,0.25,0.75,0.0,1.0,0,0.0,0
47,2,0.25,0.75,1.0,0.0,0,1.0,0
47,3,0.25,0.75,1.0,0.0,0,1.0,0
48,3,0.75,0.25,0.0,0.0,1,0.0,0
48,3,0.75,0.25,0.0,0.0,1,0.0,0
49,3,0.75,0.25,1.0,0.0,0,1.0,0
49,3,0.75,0.25,1.0,0.0,0,1.0,0
50,3,0.75,0.25,1.0,0.0,0,1.0,0
50,2,0.75,0.25,1.0,0.0,0,1.0,0
51,2,0.25,0.75,0.0,1.0,1,1.0,0
51,2,0.25,0.75,0.0,1.0,1,1.0,0
52,2,0.25,0.75,0.0,1.0,0,0.0,0
52,2,0.25,0.75,0.0,1.0,0,0.0,0
53,2,0.25,0.75,0.0,1.0,0,0.0,0
53,2,0.25,0.75,0.0,1.0,0,0.0,0
54,2,0.25,0.75,0.0,0.0,0,0.0,0
54,4,0.25,0.75,0.0,0.0,0,0.0,0
55,4,0.75,0.75,1.0,0.0,1,0.0,0
55,3,0.75,0.75,1.0,0.0,1,0.0,0
56,3,0.75,0.25,1.0,1.0,0,1.0,0
56,2,0.75,0.25,1.0,1.0,0,1.0,0
57,2,0.25,0.75,0.0,1.0,1,1.0,0
