trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,2,0.25,0.75,0.0,1.0,1,1.0,0
0,3,0.25,0.75,0.0,1.0,1,1.0,0
1,3,0.75,0.25,1.0,0.0,0,1.0,0
1,1,0.75,0.25,1.0,0.0,0,1.0,0
2,1,0.25,0.25,0.0,1.0,0,0.0,0
2,1,0.25,0.25,0.0,1.0,0,0.0,0
3,1,0.25,0.25,1.0,0.0,0,1.0,0
3,4,0.25,0.25,1.0,0.0,0,1.0,0
4,4,0.75,0.75,0.0,1.0,0,0.0,0
4,3,0.75,0.75,0.0,1.0,0,0.0,0
5,3,0.75,0.25,1.0,0.0,1,0.0,0
5,2,0.75,0.25,1.0,0.0,1,0.0,0
6,2,0.25,0.75,1.0,0.0,0,1.0,0
6,3,0.25,0.75,1.0,0.0,0,1.0,0
7,3,0.75,0.25,1.0,0.0,0,1.0,0
7,4,0.75,0.25,1.0,0.0,0,1.0,0
8,4,0.75,0.75,1.0,1.0,1,1.0,0
8,2,0.75,0.75,1.0,1.0,1,1.0,0
9,2,0.25,0.75,1.0,0.0,1,0.0,0
9,1,0.25,0.75,1.0,0.0,1,0.0,0
10,1,0.25,0.25,0.0,0.0,0,0.0,0
10,3,0.25,0.25,0.0,0.0,0,0.0,0
11,3,0.75,0.25,1.0,1.0,0,1.0,0
11,4,0.75,0.25,1.0,1.0,0,1.0,0
12,4,0.75,0.75,0.0,1.0,1,1.0,0
12,1,0.75,0.75,0.0,1.0,1,1.0,0
13,1,0.25,0.25,1.0,0.0,1,0.0,0
13,3,0.25,0.25,1.0,0.0,1,0.0,0
14,3,0.75,0.25,1.0,1.0,0,1.0,0
14,1,0.75,0.25,1.0,1.0,0,1.0,0
15,1,0.25,0.25,1.0,1.0,0,1.0,0
15,2,0.25,0.25,1.0,1.0,0,1.0,0
16,2,0.25,0.75,0.0,0.0,1,0.0,0
16,4,0.25,0.75,0.0,0.0,1,0.0,0
17,4,0.75,0.75,0.0,1.0,0,0.0,0
17,1,0.75,0.75,0.0,1.0,0,0.0,0
18,1,0.25,0.25,1.0,0.0,0,1.0,0
18,1,0.25,0.25,1.0,0.0,0,1.0,0
19,1,0.25,0.25,0.0,0.0,1,0.0,0
19,4,0.25,0.25,0.0,0.0,1,0.0,0
20,4,0.75,0.75,1.0,1.0,0,1.0,0
20,1,0.75,0.75,1.0,1.0,0,1.0,0
21,1,0.25,0.25,0.0,0.0,0,0.0,0
21,4,0.25,0.25,0.0,0.0,0,0.0,0
22,4,0.75,0.75,1.0,1.0,0,1.0,0
22,3,0.75,0.75,1.0,1.0,0,1.0,0
23,3,0.75,0.25,0.0,0.0,1,0.0,0
23,2,0.75,0.25,0.0,0.0,1,0.0,0
24,2,0.25,0.75,0.0,1.0,0,0.0,0
24,3,0.25,0.75,0.0,1.0,0,0.0,0
25,3,0.75,0.25,1.0,0.0,0,1.0,0
25,3,0.75,0.25,1.0,0.0,0,1.0,0
26,3,0.75,0.25,1.0,0.0,0,1.0,0
26,3,0.75,0.25,1.0,0.0,0,1.0,0
27,3,0.75,0.25,0.0,1.0,1,1.0,0
27,4,0.75,0.25,0.0,1.0,1,1.0,0
28,4,0.75,0.75,1.0,0.0,0,1.0,0
28,2,0.75,0.75,1.0,0.0,0,1.0,0
29,2,0.25,0.75,0.0,1.0,0,0.0,0
29,1,0.25,0.75,0.0,1.0,0,0.0,0
30,1,0.25,0.25,1.0,1.0,0,1.0,0
30,4,0.25,0.25,1.0,1.0,0,1.0,0
31,4,0.75,0.75,1.0,1.0,1,1.0,0
31,4,0.75,0.75,1.0,1.0,1,1.0,0
32,4,0.75,0.75,1.0,1.0,0,1.0,0
32,3,0.75,0.75,1.0,1.0,0,1.0,0
33,3,0.75,0.25,1.0,0.0,0,1.0,0
33,1,0.75,0.25,1.0,0.0,0,1.0,0
34,1,0.25,0.25,1.0,0.0,1,0.0,0
34,2,0.25,0.25,1.0,0.0,1,0.0,0
35,2,0.25,0.75,0.0,1.0,0,0.0,0
35,1,0.25,0.75,0.0,1.0,0,0.0,0
36,1,0.25,0.25,0.0,0.0,1,0.0,0
36,3,0.25,0.25,0.0,0.0,1,0.0,0
37,3,0.75,0.25,1.0,0.0,0,1.0,0
37,2,0.75,0.25,1.0,0.0,0,1.0,0
38,2,0.25,0.75,0.0,1.0,1,1.0,0
38,4,0.25,0.75,0.0,1.0,1,1.0,0
39,4,0.75,0.75,1.0,1.0,0,1.0,0
39,3,0.75,0.75,1.0,1.0,0,1.0,0
40,3,0.75,0.25,0.0,0.0,0,0.0,0
40,1,0.75,0.25,0.0,0.0,0,0.0,0
41,1,0.25,0.25,0.0,0.0,1,0.0,0
41,4,0.25,0.25,0.0,0.0,1,0.0,0
42,4,0.75,0.75,1.0,1.0,0,1.0,0
42,1,0.75,0.75,1.0,1.0,0,1.0,0
43,1,0.25,0.25,0.0,0.0,1,0.0,0
43,3,0.25,0.25,0.0,0.0,1,0.0,0
44,3,0.75,0.25,1.0,0.0,0,1.0,0
44,2,0.75,0.25,1.0,0.0,0,1.0,0
45,2,0.25,0.75,1.0,1.0,0,1.0,0
45,2,0.25,0.75,1.0,1.0,0,1.0,0
46,2,0.25,0.75,1.0,1.0,1,1.0,0
46,1,0.25,0.75,1.0,1.0,1,1.0,0
47,1,0.25,0.25,0.0,0.0,1,0.0,0
47,4,0.25,0.25,0.0,0.0,1,0.0,0
48,4,0.75,0.75,1.0,1.0,1,1.0,0
48,1,0.75,0.75,1.0,1.0,1,1.0,0
49,1,0.25,0.25,0.0,0.0,1,0.0,0
49,4,0.25,0.25,0.0,0.0,1,0.0,0
50,4,0.75,0.75,1.0,0.0,0,1.0,0
50,2,0.75,0.75,1.0,0.0,0,1.0,0
51,2,0.25,0.75,0.0,1.0,1,1.0,0
51,4,0.25,0.75,0.0,1.0,1,1.0,0
52,4,0.75,0.75,1.0,0.0,0,1.0,0
52,2,0.75,0.75,1.0,0.0,0,1.0,0
53,2,0.25,0.75,0.0,0.0,0,0.0,0
53,3,0.25,0.75,0.0,0.0,0,0.0,0
54,3,0.75,0.25,1.0,0.0,0,1.0,0
54,1,0.75,0.25,1.0,0.0,0,1.0,0
55,1,0.25,0.25,1.0,0.0,0,1.0,0
55,3,0.25,0.25,1.0,0.0,0,1.0,0
56,3,0.75,0.25,1.0,0.0,0,1.0,0
56,2,0.75,0.25,1.0,0.0,0,1.0,0
57,2,0.25,0.75,0.0,1.0,0,0.0,0
57,3,0.25,0.75,0.0,1.0,0,0.0,0
58,3,0.75,0.25,1.0,0.0,0,1.0,0
58,1,0.75,0.25,1.0,0.0,0,1.0,0
59,1,0.25,0.25,0.0,0.0,0,0.0,0
59,1,0.25,0.25,0.0,0.0,0,0.0,0
60,1,0.25,0.25,0.0,0.0,1,0.0,0
60,4,0.25,0.25,0.0,0.0,1,0.0,0
61,4,0.75,0.75,1.0,1.0,1,1.0,0
61,1,0.75,0.75,1.0,1.0,1,1.0,0
62,1,0.25,0.25,0.0,0.0,0,0.0,0
62,2,0.25,0.25,0.0,0.0,0,0.0,0
63,2,0.25,0.75,1.0,1.0,1,1.0,0
63,2,0.25,0.75,1.0,1.0,1,1.0,0
64,2,0.25,0.75,1.0,1.0,0,1.0,0
64,4,0.25,0.75,1.0,1.0,0,1.0,0
65,4,0.75,0.75,0.0,0.0,1,0.0,0
65,2,0.75,0.75,0.0,0.0,1,0.0,0
66,2,0.25,0.75,0.0,1.0,1,1.0,0
66,4,0.25,0.75,0.0,1.0,1,1.0,0
67,4,0.75,0.75,1.0,1.0,0,1.0,0
67,3,0.75,0.75,1.0,1.0,0,1.0,0
68,3,0.75,0.25,1.0,0.0,1,0.0,0
68,2,0.75,0.25,1.0,0.0,1,0.0,0
69,2,0.25,0.75,1.0,0.0,0,1.0,0
69,1,0.25,0.75,1.0,0.0,0,1.0,0
70,1,0.25,0.25,1.0,0.0,0,1.0,0
70,2,0.25,0.25,1.0,0.0,0,1.0,0
71,2,0.25,0.75,0.0,1.0,0,0.0,0
71,3,0.25,0.75,0.0,1.0,0,0.0,0
72,3,0.75,0.25,1.0,0.0,1,0.0,0
72,2,0.75,0.25,1.0,0.0,1,0.0,0
73,2,0.25,0.75,0.0,1.0,0,0.0,0
73,4,0.25,0.75,0.0,1.0,0,0.0,0
74,4,0.75,0.75,0.0,1.0,1,1.0,0
74,4,0.75,0.75,0.0,1.0,1,1.0,0
75,4,0.75,0.75,1.0,1.0,1,1.0,0
75,2,0.75,0.75,1.0,1.0,1,1.0,0
76,2,0.25,0.75,0.0,0.0,1,0.0,0
76,3,0.25,0.75,0.0,0.0,1,0.0,0
77,3,0.75,0.25,0.0,1.0,1,1.0,0
77,1,0.75,0.25,0.0,1.0,1,1.0,0
78,1,0.25,0.25,1.0,0.0,1,0.0,0
78,1,0.25,0.25,1.0,0.0,1,0.0,0
79,1,0.25,0.25,0.0,1.0,0,0.0,0
79,1,0.25,0.25,0.0,1.0,0,0.0,0
80,1,0.25,0.25,0.0,1.0,1,1.0,0
80,3,0.25,0.25,0.0,1.0,1,1.0,0
81,3,0.75,0.25,0.0,0.0,1,0.0,0
81,2,0.75,0.25,0.0,0.0,1,0.0,0
82,2,0.25,0.75,1.0,1.0,1,1.0,0
82,1,0.25,0.75,1.0,1.0,1,1.0,0
83,1,0.25,0.25,0.0,0.0,0,0.0,0
83,4,0.25,0.25,0.0,0.0,0,0.0,0
84,4,0.75,0.75,1.0,1.0,1,1.0,0
84,2,0.75,0.75,1.0,1.0,1,1.0,0
