run,trial,task,mean0,mean1,reward0,reward1,choice,reward
0,0,1,0.25,0.25,0.0,0.0,0,0.0
0,1,3,0.75,0.25,0.0,0.0,1,0.0
0,2,1,0.25,0.25,0.0,0.0,1,0.0
0,3,1,0.25,0.25,1.0,0.0,1,0.0
0,4,2,0.25,0.75,0.0,1.0,0,0.0
0,5,3,0.75,0.25,1.0,0.0,0,1.0
0,6,1,0.25,0.25,0.0,0.0,0,0.0
0,7,3,0.75,0.25,1.0,1.0,1,1.0
0,8,2,0.25,0.75,1.0,1.0,1,1.0
0,9,1,0.25,0.25,0.0,0.0,0,0.0
0,10,3,0.75,0.25,1.0,0.0,1,0.0
0,11,2,0.25,0.75,0.0,1.0,0,0.0
0,12,3,0.75,0.25,1.0,0.0,0,1.0
0,13,3,0.75,0.25,1.0,0.0,0,1.0
0,14,3,0.75,0.25,0.0,0.0,0,0.0
0,15,1,0.25,0.25,1.0,0.0,0,1.0
0,16,2,0.25,0.75,0.0,1.0,1,1.0
0,17,4,0.75,0.75,1.0,0.0,1,0.0
0,18,1,0.25,0.25,1.0,0.0,0,1.0
0,19,3,0.75,0.25,0.0,0.0,0,0.0
0,20,1,0.25,0.25,0.0,1.0,1,1.0
0,21,2,0.25,0.75,1.0,1.0,1,1.0
0,22,3,0.75,0.25,1.0,0.0,1,0.0
0,23,2,0.25,0.75,0.0,1.0,0,0.0
0,24,3,0.75,0.25,1.0,0.0,0,1.0
0,25,2,0.25,0.75,0.0,1.0,0,0.0
0,26,4,0.75,0.75,1.0,1.0,0,1.0
0,27,3,0.75,0.25,1.0,0.0,0,1.0
0,28,4,0.75,0.75,1.0,1.0,0,1.0
0,29,4,0.75,0.75,1.0,1.0,0,1.0
0,30,4,0.75,0.75,1.0,1.0,0,1.0
0,31,3,0.75,0.25,0.0,1.0,1,1.0
0,32,3,0.75,0.25,0.0,1.0,1,1.0
0,33,4,0.75,0.75,1.0,1.0,0,1.0
0,34,1,0.25,0.25,0.0,1.0,0,0.0
0,35,3,0.75,0.25,1.0,1.0,1,1.0
0,36,3,0.75,0.25,0.0,0.0,0,0.0
0,37,4,0.75,0.75,1.0,0.0,0,1.0
0,38,1,0.25,0.25,1.0,0.0,1,0.0
0,39,1,0.25,0.25,0.0,0.0,0,0.0
0,40,4,0.75,0.75,1.0,1.0,0,1.0
0,41,2,0.25,0.75,0.0,1.0,0,0.0
0,42,4,0.75,0.75,1.0,1.0,0,1.0
0,43,1,0.25,0.25,0.0,0.0,1,0.0
0,44,3,0.75,0.25,0.0,0.0,0,0.0
0,45,4,0.75,0.75,1.0,0.0,0,1.0
0,46,4,0.75,0.75,0.0,1.0,0,0.0
0,47,4,0.75,0.75,1.0,1.0,0,1.0
0,48,2,0.25,0.75,1.0,1.0,0,1.0
0,49,4,0.75,0.75,0.0,1.0,0,0.0
0,50,3,0.75,0.25,1.0,0.0,1,0.0
0,51,4,0.75,0.75,1.0,1.0,0,1.0
0,52,1,0.25,0.25,0.0,0.0,1,0.0
0,53,2,0.25,0.75,0.0,0.0,0,0.0
0,54,3,0.75,0.25,1.0,0.0,0,1.0
0,55,4,0.75,0.75,1.0,1.0,0,1.0
0,56,1,0.25,0.25,0.0,0.0,0,0.0
0,57,4,0.75,0.75,1.0,1.0,0,1.0
0,58,1,0.25,0.25,0.0,0.0,1,0.0
0,59,3,0.75,0.25,1.0,1.0,0,1.0
0,60,1,0.25,0.25,0.0,0.0,0,0.0
0,61,4,0.75,0.75,1.0,0.0,0,1.0
