trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,4,0.75,0.75,1.0,1.0,0,1.0,0
0,1,0.75,0.75,1.0,1.0,0,1.0,0
1,1,0.25,0.25,0.0,0.0,0,0.0,0
1,4,0.25,0.25,0.0,0.0,0,0.0,0
2,4,0.75,0.75,1.0,1.0,1,1.0,0
2,2,0.75,0.75,1.0,1.0,1,1.0,0
3,2,0.25,0.75,0.0,1.0,1,1.0,0
3,2,0.25,0.75,0.0,1.0,1,1.0,0
4,2,0.25,0.75,1.0,1.0,1,1.0,0
4,3,0.25,0.75,1.0,1.0,1,1.0,0
5,3,0.75,0.25,1.0,0.0,0,1.0,0
5,2,0.75,0.25,1.0,0.0,0,1.0,0
6,2,0.25,0.75,1.0,1.0,1,1.0,0
6,4,0.25,0.75,1.0,1.0,1,1.0,0
7,4,0.75,0.75,1.0,0.0,0,1.0,0
7,2,0.75,0.75,1.0,0.0,0,1.0,0
8,2,0.25,0.75,0.0,1.0,0,0.0,0
8,2,0.25,0.75,0.0,1.0,0,0.0,0
9,2,0.25,0.75,0.0,0.0,0,0.0,0
9,4,0.25,0.75,0.0,0.0,0,0.0,0
10,4,0.75,0.75,1.0,1.0,0,1.0,0
10,2,0.75,0.75,1.0,1.0,0,1.0,0
11,2,0.25,0.75,1.0,1.0,1,1.0,0
11,4,0.25,0.75,1.0,1.0,1,1.0,0
12,4,0.75,0.75,0.0,0.0,1,0.0,0
12,2,0.75,0.75,0.0,0.0,1,0.0,0
13,2,0.25,0.75,1.0,1.0,1,1.0,0
13,3,0.25,0.75,1.0,1.0,1,1.0,0
14,3,0.75,0.25,1.0,0.0,0,1.0,0
14,2,0.75,0.25,1.0,0.0,0,1.0,0
15,2,0.25,0.75,0.0,1.0,1,1.0,0
15,3,0.25,0.75,0.0,1.0,1,1.0,0
16,3,0.75,0.25,0.0,0.0,1,0.0,0
16,2,0.75,0.25,0.0,0.0,1,0.0,0
17,2,0.25,0.75,0.0,0.0,0,0.0,0
17,2,0.25,0.75,0.0,0.0,0,0.0,0
18,2,0.25,0.75,0.0,1.0,1,1.0,0
18,2,0.25,0.75,0.0,1.0,1,1.0,0
19,2,0.25,0.75,1.0,1.0,1,1.0,0
19,1,0.25,0.75,1.0,1.0,1,1.0,0
20,1,0.25,0.25,0.0,1.0,0,0.0,0
20,2,0.25,0.25,0.0,1.0,0,0.0,0
21,2,0.25,0.75,0.0,1.0,1,1.0,0
21,2,0.25,0.75,0.0,1.0,1,1.0,0
22,2,0.25,0.75,0.0,1.0,0,0.0,0
22,4,0.25,0.75,0.0,1.0,0,0.0,0
23,4,0.75,0.75,0.0,1.0,0,0.0,0
23,4,0.75,0.75,0.0,1.0,0,0.0,0
24,4,0.75,0.75,1.0,1.0,1,1.0,0
24,4,0.75,0.75,1.0,1.0,1,1.0,0
25,4,0.75,0.75,1.0,1.0,0,1.0,0
25,1,0.75,0.75,1.0,1.0,0,1.0,0
26,1,0.25,0.25,1.0,0.0,1,0.0,0
26,3,0.25,0.25,1.0,0.0,1,0.0,0
27,3,0.75,0.25,1.0,1.0,1,1.0,0
27,1,0.75,0.25,1.0,1.0,1,1.0,0
28,1,0.25,0.25,0.0,0.0,1,0.0,0
28,3,0.25,0.25,0.0,0.0,1,0.0,0
29,3,0.75,0.25,1.0,0.0,0,1.0,0
29,3,0.75,0.25,1.0,0.0,0,1.0,0
30,3,0.75,0.25,1.0,0.0,1,0.0,0
30,1,0.75,0.25,1.0,0.0,1,0.0,0
31,1,0.25,0.25,0.0,0.0,1,0.0,0
31,3,0.25,0.25,0.0,0.0,1,0.0,0
32,3,0.75,0.25,1.0,0.0,1,0.0,0
32,4,0.75,0.25,1.0,0.0,1,0.0,0
33,4,0.75,0.75,1.0,1.0,0,1.0,0
33,1,0.75,0.75,1.0,1.0,0,1.0,0
34,1,0.25,0.25,0.0,1.0,0,0.0,0
34,3,0.25,0.25,0.0,1.0,0,0.0,0
35,3,0.75,0.25,1.0,0.0,0,1.0,0
35,1,0.75,0.25,1.0,0.0,0,1.0,0
36,1,0.25,0.25,0.0,0.0,1,0.0,0
36,4,0.25,0.25,0.0,0.0,1,0.0,0
37,4,0.75,0.75,1.0,1.0,1,1.0,0
37,1,0.75,0.75,1.0,1.0,1,1.0,0
38,1,0.25,0.25,1.0,0.0,0,1.0,0
38,1,0.25,0.25,1.0,0.0,0,1.0,0
39,1,0.25,0.25,0.0,1.0,1,1.0,0
39,3,0.25,0.25,0.0,1.0,1,1.0,0
40,3,0.75,0.25,1.0,0.0,0,1.0,0
40,4,0.75,0.25,1.0,0.0,0,1.0,0
41,4,0.75,0.75,1.0,1.0,0,1.0,0
41,2,0.75,0.75,1.0,1.0,0,1.0,0
42,2,0.25,0.75,0.0,1.0,1,1.0,0
42,3,0.25,0.75,0.0,1.0,1,1.0,0
43,3,0.75,0.25,1.0,0.0,1,0.0,0
43,4,0.75,0.25,1.0,0.0,1,0.0,0
44,4,0.75,0.75,1.0,1.0,1,1.0,0
44,2,0.75,0.75,1.0,1.0,1,1.0,0
45,2,0.25,0.75,1.0,1.0,0,1.0,0
45,1,0.25,0.75,1.0,1.0,0,1.0,0
46,1,0.25,0.25,0.0,0.0,1,0.0,0
46,4,0.25,0.25,0.0,0.0,1,0.0,0
47,4,0.75,0.75,0.0,0.0,0,0.0,0
47,2,0.75,0.75,0.0,0.0,0,0.0,0
48,2,0.25,0.75,0.0,1.0,0,0.0,0
48,1,0.25,0.75,0.0,1.0,0,0.0,0
49,1,0.25,0.25,0.0,0.0,0,0.0,0
49,2,0.25,0.25,0.0,0.0,0,0.0,0
50,2,0.25,0.75,1.0,1.0,0,1.0,0
50,3,0.25,0.75,1.0,1.0,0,1.0,0
51,3,0.75,0.25,1.0,0.0,0,1.0,0
51,4,0.75,0.25,1.0,0.0,0,1.0,0
