trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,2,0.25,0.75,1.0,0.0,0,1.0,0
0,2,0.25,0.75,1.0,0.0,0,1.0,0
1,2,0.25,0.75,0.0,0.0,1,0.0,0
1,1,0.25,0.75,0.0,0.0,1,0.0,0
2,1,0.25,0.25,0.0,1.0,1,1.0,0
2,1,0.25,0.25,0.0,1.0,1,1.0,0
3,1,0.25,0.25,0.0,0.0,1,0.0,0
3,1,0.25,0.25,0.0,0.0,1,0.0,0
4,1,0.25,0.25,0.0,0.0,1,0.0,0
4,4,0.25,0.25,0.0,0.0,1,0.0,0
5,4,0.75,0.75,1.0,1.0,0,1.0,0
5,1,0.75,0.75,1.0,1.0,0,1.0,0
6,1,0.25,0.25,0.0,1.0,1,1.0,0
6,3,0.25,0.25,0.0,1.0,1,1.0,0
7,3,0.75,0.25,1.0,0.0,0,1.0,0
7,1,0.75,0.25,1.0,0.0,0,1.0,0
8,1,0.25,0.25,0.0,0.0,1,0.0,0
8,2,0.25,0.25,0.0,0.0,1,0.0,0
9,2,0.25,0.75,0.0,0.0,1,0.0,0
9,2,0.25,0.75,0.0,0.0,1,0.0,0
10,2,0.25,0.75,0.0,1.0,0,0.0,0
10,3,0.25,0.75,0.0,1.0,0,0.0,0
11,3,0.75,0.25,1.0,0.0,0,1.0,0
11,3,0.75,0.25,1.0,0.0,0,1.0,0
12,3,0.75,0.25,1.0,0.0,1,0.0,0
12,4,0.75,0.25,1.0,0.0,1,0.0,0
13,4,0.75,0.75,1.0,0.0,0,1.0,0
13,1,0.75,0.75,1.0,0.0,0,1.0,0
14,1,0.25,0.25,0.0,0.0,1,0.0,0
14,2,0.25,0.25,0.0,0.0,1,0.0,0
15,2,0.25,0.75,0.0,1.0,0,0.0,0
15,3,0.25,0.75,0.0,1.0,0,0.0,0
16,3,0.75,0.25,1.0,0.0,1,0.0,0
16,1,0.75,0.25,1.0,0.0,1,0.0,0
17,1,0.25,0.25,0.0,1.0,1,1.0,0
17,4,0.25,0.25,0.0,1.0,1,1.0,0
18,4,0.75,0.75,1.0,0.0,0,1.0,0
18,1,0.75,0.75,1.0,0.0,0,1.0,0
19,1,0.25,0.25,0.0,0.0,1,0.0,0
19,3,0.25,0.25,0.0,0.0,1,0.0,0
20,3,0.75,0.25,1.0,0.0,0,1.0,0
20,4,0.75,0.25,1.0,0.0,0,1.0,0
21,4,0.75,0.75,1.0,0.0,1,0.0,0
21,2,0.75,0.75,1.0,0.0,1,0.0,0
22,2,0.25,0.75,0.0,1.0,0,0.0,0
22,1,0.25,0.75,0.0,1.0,0,0.0,0
23,1,0.25,0.25,1.0,1.0,1,1.0,0
23,4,0.25,0.25,1.0,1.0,1,1.0,0
24,4,0.75,0.75,1.0,1.0,0,1.0,0
24,3,0.75,0.75,1.0,1.0,0,1.0,0
25,3,0.75,0.25,1.0,0.0,0,1.0,0
25,4,0.75,0.25,1.0,0.0,0,1.0,0
26,4,0.75,0.75,1.0,1.0,0,1.0,0
26,2,0.75,0.75,1.0,1.0,0,1.0,0
27,2,0.25,0.75,0.0,0.0,1,0.0,0
27,2,0.25,0.75,0.0,0.0,1,0.0,0
28,2,0.25,0.75,0.0,1.0,1,1.0,0
28,1,0.25,0.75,0.0,1.0,1,1.0,0
29,1,0.25,0.25,0.0,0.0,0,0.0,0
29,2,0.25,0.25,0.0,0.0,0,0.0,0
30,2,0.25,0.75,1.0,1.0,0,1.0,0
30,2,0.25,0.75,1.0,1.0,0,1.0,0
31,2,0.25,0.75,0.0,1.0,0,0.0,0
31,1,0.25,0.75,0.0,1.0,0,0.0,0
32,1,0.25,0.25,0.0,1.0,1,1.0,0
32,2,0.25,0.25,0.0,1.0,1,1.0,0
33,2,0.25,0.75,1.0,1.0,0,1.0,0
33,1,0.25,0.75,1.0,1.0,0,1.0,0
34,1,0.25,0.25,0.0,1.0,0,0.0,0
34,2,0.25,0.25,0.0,1.0,0,0.0,0
35,2,0.25,0.75,0.0,0.0,0,0.0,0
35,4,0.25,0.75,0.0,0.0,0,0.0,0
36,4,0.75,0.75,0.0,1.0,0,0.0,0
36,3,0.75,0.75,0.0,1.0,0,0.0,0
37,3,0.75,0.25,1.0,0.0,0,1.0,0
37,4,0.75,0.25,1.0,0.0,0,1.0,0
38,4,0.75,0.75,1.0,0.0,0,1.0,0
38,2,0.75,0.75,1.0,0.0,0,1.0,0
39,2,0.25,0.75,0.0,0.0,0,0.0,0
39,4,0.25,0.75,0.0,0.0,0,0.0,0
40,4,0.75,0.75,1.0,0.0,1,0.0,0
40,4,0.75,0.75,1.0,0.0,1,0.0,0
41,4,0.75,0.75,1.0,1.0,1,1.0,0
41,2,0.75,0.75,1.0,1.0,1,1.0,0
42,2,0.25,0.75,0.0,0.0,1,0.0,0
42,1,0.25,0.75,0.0,0.0,1,0.0,0
43,1,0.25,0.25,0.0,1.0,1,1.0,0
43,1,0.25,0.25,0.0,1.0,1,1.0,0
44,1,0.25,0.25,0.0,0.0,1,0.0,0
44,2,0.25,0.25,0.0,0.0,1,0.0,0
45,2,0.25,0.75,0.0,1.0,0,0.0,0
45,4,0.25,0.75,0.0,1.0,0,0.0,0
46,4,0.75,0.75,1.0,1.0,0,1.0,0
46,4,0.75,0.75,1.0,1.0,0,1.0,0
47,4,0.75,0.75,1.0,1.0,1,1.0,0
47,2,0.75,0.75,1.0,1.0,1,1.0,0
48,2,0.25,0.75,0.0,0.0,0,0.0,0
48,4,0.25,0.75,0.0,0.0,0,0.0,0
49,4,0.75,0.75,0.0,1.0,1,1.0,0
49,3,0.75,0.75,0.0,1.0,1,1.0,0
50,3,0.75,0.25,0.0,0.0,1,0.0,0
50,3,0.75,0.25,0.0,0.0,1,0.0,0
51,3,0.75,0.25,1.0,0.0,1,0.0,0
51,2,0.75,0.25,1.0,0.0,1,0.0,0
52,2,0.25,0.75,0.0,1.0,0,0.0,0
52,2,0.25,0.75,0.0,1.0,0,0.0,0
53,2,0.25,0.75,0.0,0.0,1,0.0,0
53,3,0.25,0.75,0.0,0.0,1,0.0,0
54,3,0.75,0.25,1.0,0.0,1,0.0,0
