trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,2,0.25,0.75,0.0,1.0,1,1.0,0
0,1,0.25,0.75,0.0,1.0,1,1.0,0
1,1,0.25,0.25,0.0,0.0,1,0.0,0
1,3,0.25,0.25,0.0,0.0,1,0.0,0
2,3,0.75,0.25,1.0,1.0,0,1.0,0
2,4,0.75,0.25,1.0,1.0,0,1.0,0
3,4,0.75,0.75,0.0,1.0,1,1.0,0
3,4,0.75,0.75,0.0,1.0,1,1.0,0
4,4,0.75,0.75,1.0,0.0,1,0.0,0
4,1,0.75,0.75,1.0,0.0,1,0.0,0
5,1,0.25,0.25,1.0,0.0,1,0.0,0
5,4,0.25,0.25,1.0,0.0,1,0.0,0
6,4,0.75,0.75,1.0,1.0,1,1.0,0
6,2,0.75,0.75,1.0,1.0,1,1.0,0
7,2,0.25,0.75,0.0,0.0,0,0.0,0
7,2,0.25,0.75,0.0,0.0,0,0.0,0
8,2,0.25,0.75,0.0,1.0,1,1.0,0
8,4,0.25,0.75,0.0,1.0,1,1.0,0
9,4,0.75,0.75,1.0,1.0,0,1.0,0
9,1,0.75,0.75,1.0,1.0,0,1.0,0
10,1,0.25,0.25,1.0,0.0,1,0.0,0
10,2,0.25,0.25,1.0,0.0,1,0.0,0
11,2,0.25,0.75,0.0,1.0,0,0.0,0
11,1,0.25,0.75,0.0,1.0,0,0.0,0
12,1,0.25,0.25,0.0,1.0,1,1.0,0
12,1,0.25,0.25,0.0,1.0,1,1.0,0
13,1,0.25,0.25,0.0,0.0,0,0.0,0
13,3,0.25,0.25,0.0,0.0,0,0.0,0
14,3,0.75,0.25,1.0,1.0,0,1.0,0
14,1,0.75,0.25,1.0,1.0,0,1.0,0
15,1,0.25,0.25,0.0,1.0,0,0.0,0
15,2,0.25,0.25,0.0,1.0,0,0.0,0
16,2,0.25,0.75,0.0,0.0,0,0.0,0
16,2,0.25,0.75,0.0,0.0,0,0.0,0
17,2,0.25,0.75,0.0,1.0,0,0.0,0
17,4,0.25,0.75,0.0,1.0,0,0.0,0
18,4,0.75,0.75,0.0,1.0,0,0.0,0
18,1,0.75,0.75,0.0,1.0,0,0.0,0
19,1,0.25,0.25,0.0,0.0,0,0.0,0
19,1,0.25,0.25,0.0,0.0,0,0.0,0
20,1,0.25,0.25,0.0,0.0,1,0.0,0
20,3,0.25,0.25,0.0,0.0,1,0.0,0
21,3,0.75,0.25,1.0,0.0,1,0.0,0
21,3,0.75,0.25,1.0,0.0,1,0.0,0
22,3,0.75,0.25,1.0,0.0,0,1.0,0
22,1,0.75,0.25,1.0,0.0,0,1.0,0
23,1,0.25,0.25,0.0,1.0,1,1.0,0
23,1,0.25,0.25,0.0,1.0,1,1.0,0
24,1,0.25,0.25,1.0,0.0,1,0.0,0
24,1,0.25,0.25,1.0,0.0,1,0.0,0
25,1,0.25,0.25,0.0,1.0,1,1.0,0
25,2,0.25,0.25,0.0,1.0,1,1.0,0
26,2,0.25,0.75,0.0,1.0,1,1.0,0
26,4,0.25,0.75,0.0,1.0,1,1.0,0
27,4,0.75,0.75,1.0,1.0,1,1.0,0
27,1,0.75,0.75,1.0,1.0,1,1.0,0
28,1,0.25,0.25,1.0,0.0,1,0.0,0
28,1,0.25,0.25,1.0,0.0,1,0.0,0
29,1,0.25,0.25,0.0,0.0,1,0.0,0
29,3,0.25,0.25,0.0,0.0,1,0.0,0
30,3,0.75,0.25,1.0,0.0,1,0.0,0
30,4,0.75,0.25,1.0,0.0,1,0.0,0
31,4,0.75,0.75,1.0,0.0,1,0.0,0
31,3,0.75,0.75,1.0,0.0,1,0.0,0
32,3,0.75,0.25,1.0,0.0,1,0.0,0
32,4,0.75,0.25,1.0,0.0,1,0.0,0
33,4,0.75,0.75,1.0,1.0,1,1.0,0
33,4,0.75,0.75,1.0,1.0,1,1.0,0
34,4,0.75,0.75,1.0,1.0,0,1.0,0
34,4,0.75,0.75,1.0,1.0,0,1.0,0
35,4,0.75,0.75,1.0,1.0,1,1.0,0
35,2,0.75,0.75,1.0,1.0,1,1.0,0
36,2,0.25,0.75,0.0,1.0,0,0.0,0
36,2,0.25,0.75,0.0,1.0,0,0.0,0
37,2,0.25,0.75,1.0,1.0,0,1.0,0
37,2,0.25,0.75,1.0,1.0,0,1.0,0
38,2,0.25,0.75,0.0,1.0,1,1.0,0
38,4,0.25,0.75,0.0,1.0,1,1.0,0
39,4,0.75,0.75,1.0,1.0,0,1.0,0
39,1,0.75,0.75,1.0,1.0,0,1.0,0
40,1,0.25,0.25,0.0,1.0,0,0.0,0
40,3,0.25,0.25,0.0,1.0,0,0.0,0
41,3,0.75,0.25,1.0,0.0,0,1.0,0
41,2,0.75,0.25,1.0,0.0,0,1.0,0
42,2,0.25,0.75,1.0,1.0,0,1.0,0
42,2,0.25,0.75,1.0,1.0,0,1.0,0
43,2,0.25,0.75,0.0,0.0,1,0.0,0
43,3,0.25,0.75,0.0,0.0,1,0.0,0
44,3,0.75,0.25,1.0,0.0,1,0.0,0
44,4,0.75,0.25,1.0,0.0,1,0.0,0
45,4,0.75,0.75,1.0,1.0,1,1.0,0
45,1,0.75,0.75,1.0,1.0,1,1.0,0
46,1,0.25,0.25,0.0,0.0,0,0.0,0
46,3,0.25,0.25,0.0,0.0,0,0.0,0
47,3,0.75,0.25,0.0,0.0,1,0.0,0
47,3,0.75,0.25,0.0,0.0,1,0.0,0
48,3,0.75,0.25,1.0,0.0,0,1.0,0
48,1,0.75,0.25,1.0,0.0,0,1.0,0
49,1,0.25,0.25,0.0,0.0,0,0.0,0
49,4,0.25,0.25,0.0,0.0,0,0.0,0
50,4,0.75,0.75,0.0,1.0,1,1.0,0
50,4,0.75,0.75,0.0,1.0,1,1.0,0
51,4,0.75,0.75,1.0,1.0,1,1.0,0
51,4,0.75,0.75,1.0,1.0,1,1.0,0
52,4,0.75,0.75,1.0,0.0,0,1.0,0
52,2,0.75,0.75,1.0,0.0,0,1.0,0
53,2,0.25,0.75,0.0,1.0,1,1.0,0
53,4,0.25,0.75,0.0,1.0,1,1.0,0
54,4,0.75,0.75,0.0,1.0,1,1.0,0
54,3,0.75,0.75,0.0,1.0,1,1.0,0
55,3,0.75,0.25,0.0,0.0,0,0.0,0
55,3,0.75,0.25,0.0,0.0,0,0.0,0
56,3,0.75,0.25,1.0,0.0,0,1.0,0
56,3,0.75,0.25,1.0,0.0,0,1.0,0
57,3,0.75,0.25,1.0,0.0,1,0.0,0
57,1,0.75,0.25,1.0,0.0,1,0.0,0
58,1,0.25,0.25,1.0,0.0,0,1.0,0
58,1,0.25,0.25,1.0,0.0,0,1.0,0
59,1,0.25,0.25,1.0,0.0,1,0.0,0
59,4,0.25,0.25,1.0,0.0,1,0.0,0
60,4,0.75,0.75,1.0,0.0,0,1.0,0
60,2,0.75,0.75,1.0,0.0,0,1.0,0
61,2,0.25,0.75,0.0,1.0,0,0.0,0
61,2,0.25,0.75,0.0,1.0,0,0.0,0
62,2,0.25,0.75,0.0,1.0,0,0.0,0
62,3,0.25,0.75,0.0,1.0,0,0.0,0
63,3,0.75,0.25,1.0,1.0,1,1.0,0
63,4,0.75,0.25,1.0,1.0,1,1.0,0
64,4,0.75,0.75,1.0,0.0,1,0.0,0
64,4,0.75,0.75,1.0,0.0,1,0.0,0
65,4,0.75,0.75,1.0,0.0,0,1.0,0
65,3,0.75,0.75,1.0,0.0,0,1.0,0
66,3,0.75,0.25,1.0,1.0,1,1.0,0
66,2,0.75,0.25,1.0,1.0,1,1.0,0
67,2,0.25,0.75,0.0,0.0,0,0.0,0
67,2,0.25,0.75,0.0,0.0,0,0.0,0
68,2,0.25,0.75,0.0,1.0,0,0.0,0
68,3,0.25,0.75,0.0,1.0,0,0.0,0
69,3,0.75,0.25,1.0,0.0,0,1.0,0
69,3,0.75,0.25,1.0,0.0,0,1.0,0
70,3,0.75,0.25,1.0,0.0,1,0.0,0
70,3,0.75,0.25,1.0,0.0,1,0.0,0
71,3,0.75,0.25,0.0,0.0,1,0.0,0
71,2,0.75,0.25,0.0,0.0,1,0.0,0
72,2,0.25,0.75,0.0,1.0,0,0.0,0
72,1,0.25,0.75,0.0,1.0,0,0.0,0
73,1,0.25,0.25,1.0,0.0,0,1.0,0
73,3,0.25,0.25,1.0,0.0,0,1.0,0
74,3,0.75,0.25,1.0,0.0,0,1.0,0
74,4,0.75,0.25,1.0,0.0,0,1.0,0
75,4,0.75,0.75,1.0,1.0,0,1.0,0
75,3,0.75,0.75,1.0,1.0,0,1.0,0
76,3,0.75,0.25,1.0,0.0,1,0.0,0
76,1,0.75,0.25,1.0,0.0,1,0.0,0
77,1,0.25,0.25,1.0,0.0,0,1.0,0
77,1,0.25,0.25,1.0,0.0,0,1.0,0
78,1,0.25,0.25,0.0,1.0,1,1.0,0
78,1,0.25,0.25,0.0,1.0,1,1.0,0
79,1,0.25,0.25,0.0,0.0,1,0.0,0
79,4,0.25,0.25,0.0,0.0,1,0.0,0
80,4,0.75,0.75,1.0,1.0,1,1.0,0
80,4,0.75,0.75,1.0,1.0,1,1.0,0
81,4,0.75,0.75,1.0,1.0,0,1.0,0
81,4,0.75,0.75,1.0,1.0,0,1.0,0
82,4,0.75,0.75,1.0,1.0,1,1.0,0
82,4,0.75,0.75,1.0,1.0,1,1.0,0
83,4,0.75,0.75,0.0,0.0,1,0.0,0
83,2,0.75,0.75,0.0,0.0,1,0.0,0
84,2,0.25,0.75,1.0,0.0,0,1.0,0
84,3,0.25,0.75,1.0,0.0,0,1.0,0
85,3,0.75,0.25,1.0,1.0,1,1.0,0
85,3,0.75,0.25,1.0,1.0,1,1.0,0
86,3,0.75,0.25,1.0,0.0,1,0.0,0
86,3,0.75,0.25,1.0,0.0,1,0.0,0
87,3,0.75,0.25,1.0,0.0,0,1.0,0
87,2,0.75,0.25,1.0,0.0,0,1.0,0
88,2,0.25,0.75,0.0,1.0,0,0.0,0
88,1,0.25,0.75,0.0,1.0,0,0.0,0
89,1,0.25,0.25,1.0,1.0,0,1.0,0
89,2,0.25,0.25,1.0,1.0,0,1.0,0
90,2,0.25,0.75,0.0,1.0,0,0.0,0
90,2,0.25,0.75,0.0,1.0,0,0.0,0
91,2,0.25,0.75,1.0,0.0,1,0.0,0
91,1,0.25,0.75,1.0,0.0,1,0.0,0
92,1,0.25,0.25,0.0,0.0,0,0.0,0
92,2,0.25,0.25,0.0,0.0,0,0.0,0
93,2,0.25,0.75,0.0,1.0,0,0.0,0
93,2,0.25,0.75,0.0,1.0,0,0.0,0
94,2,0.25,0.75,1.0,1.0,0,1.0,0
94,3,0.25,0.75,1.0,1.0,0,1.0,0
95,3,0.75,0.25,1.0,0.0,1,0.0,0
95,3,0.75,0.25,1.0,0.0,1,0.0,0
0,2,0.25,0.75,0.0,1.0,0,0.0,1
0,2,0.25,0.75,0.0,1.0,0,0.0,1
1,2,0.25,0.75,0.0,1.0,0,0.0,1
1,3,0.25,0.75,0.0,1.0,0,0.0,1
2,3,0.75,0.25,1.0,1.0,0,1.0,1
2,1,0.75,0.25,1.0,1.0,0,1.0,1
3,1,0.25,0.25,1.0,0.0,1,0.0,1
3,3,0.25,0.25,1.0,0.0,1,0.0,1
4,3,0.75,0.25,1.0,0.0,1,0.0,1
4,3,0.75,0.25,1.0,0.0,1,0.0,1
5,3,0.75,0.25,1.0,0.0,0,1.0,1
5,4,0.75,0.25,1.0,0.0,0,1.0,1
6,4,0.75,0.75,1.0,1.0,1,1.0,1
6,2,0.75,0.75,1.0,1.0,1,1.0,1
7,2,0.25,0.75,0.0,1.0,0,0.0,1
7,1,0.25,0.75,0.0,1.0,0,0.0,1
8,1,0.25,0.25,0.0,0.0,1,0.0,1
8,2,0.25,0.25,0.0,0.0,1,0.0,1
9,2,0.25,0.75,0.0,1.0,0,0.0,1
9,1,0.25,0.75,0.0,1.0,0,0.0,1
10,1,0.25,0.25,0.0,1.0,0,0.0,1
10,4,0.25,0.25,0.0,1.0,0,0.0,1
11,4,0.75,0.75,1.0,1.0,1,1.0,1
11,2,0.75,0.75,1.0,1.0,1,1.0,1
12,2,0.25,0.75,0.0,1.0,1,1.0,1
12,3,0.25,0.75,0.0,1.0,1,1.0,1
13,3,0.75,0.25,0.0,0.0,0,0.0,1
13,4,0.75,0.25,0.0,0.0,0,0.0,1
14,4,0.75,0.75,1.0,0.0,0,1.0,1
14,4,0.75,0.75,1.0,0.0,0,1.0,1
15,4,0.75,0.75,1.0,1.0,0,1.0,1
15,4,0.75,0.75,1.0,1.0,0,1.0,1
16,4,0.75,0.75,1.0,0.0,1,0.0,1
16,2,0.75,0.75,1.0,0.0,1,0.0,1
17,2,0.25,0.75,0.0,1.0,1,1.0,1
17,4,0.25,0.75,0.0,1.0,1,1.0,1
18,4,0.75,0.75,1.0,1.0,1,1.0,1
18,3,0.75,0.75,1.0,1.0,1,1.0,1
19,3,0.75,0.25,1.0,0.0,1,0.0,1
19,2,0.75,0.25,1.0,0.0,1,0.0,1
20,2,0.25,0.75,0.0,1.0,0,0.0,1
20,1,0.25,0.75,0.0,1.0,0,0.0,1
21,1,0.25,0.25,1.0,0.0,0,1.0,1
21,1,0.25,0.25,1.0,0.0,0,1.0,1
22,1,0.25,0.25,0.0,0.0,0,0.0,1
22,4,0.25,0.25,0.0,0.0,0,0.0,1
23,4,0.75,0.75,1.0,1.0,0,1.0,1
23,1,0.75,0.75,1.0,1.0,0,1.0,1
24,1,0.25,0.25,0.0,0.0,0,0.0,1
24,2,0.25,0.25,0.0,0.0,0,0.0,1
25,2,0.25,0.75,0.0,1.0,1,1.0,1
25,1,0.25,0.75,0.0,1.0,1,1.0,1
26,1,0.25,0.25,0.0,1.0,0,0.0,1
26,4,0.25,0.25,0.0,1.0,0,0.0,1
27,4,0.75,0.75,1.0,1.0,1,1.0,1
27,2,0.75,0.75,1.0,1.0,1,1.0,1
28,2,0.25,0.75,0.0,1.0,1,1.0,1
28,4,0.25,0.75,0.0,1.0,1,1.0,1
29,4,0.75,0.75,0.0,0.0,0,0.0,1
29,2,0.75,0.75,0.0,0.0,0,0.0,1
30,2,0.25,0.75,0.0,1.0,0,0.0,1
30,1,0.25,0.75,0.0,1.0,0,0.0,1
31,1,0.25,0.25,1.0,0.0,0,1.0,1
31,2,0.25,0.25,1.0,0.0,0,1.0,1
32,2,0.25,0.75,0.0,1.0,0,0.0,1
32,4,0.25,0.75,0.0,1.0,0,0.0,1
33,4,0.75,0.75,1.0,1.0,0,1.0,1
33,3,0.75,0.75,1.0,1.0,0,1.0,1
34,3,0.75,0.25,1.0,1.0,0,1.0,1
34,4,0.75,0.25,1.0,1.0,0,1.0,1
35,4,0.75,0.75,1.0,1.0,1,1.0,1
35,2,0.75,0.75,1.0,1.0,1,1.0,1
36,2,0.25,0.75,0.0,1.0,1,1.0,1
36,2,0.25,0.75,0.0,1.0,1,1.0,1
37,2,0.25,0.75,0.0,1.0,0,0.0,1
37,3,0.25,0.75,0.0,1.0,0,0.0,1
38,3,0.75,0.25,1.0,0.0,1,0.0,1
38,4,0.75,0.25,1.0,0.0,1,0.0,1
39,4,0.75,0.75,1.0,1.0,1,1.0,1
39,4,0.75,0.75,1.0,1.0,1,1.0,1
40,4,0.75,0.75,1.0,1.0,0,1.0,1
40,4,0.75,0.75,1.0,1.0,0,1.0,1
41,4,0.75,0.75,0.0,1.0,1,1.0,1
41,1,0.75,0.75,0.0,1.0,1,1.0,1
42,1,0.25,0.25,0.0,1.0,1,1.0,1
42,3,0.25,0.25,0.0,1.0,1,1.0,1
43,3,0.75,0.25,1.0,0.0,0,1.0,1
43,4,0.75,0.25,1.0,0.0,0,1.0,1
44,4,0.75,0.75,1.0,0.0,0,1.0,1
44,1,0.75,0.75,1.0,0.0,0,1.0,1
45,1,0.25,0.25,1.0,1.0,0,1.0,1
45,1,0.25,0.25,1.0,1.0,0,1.0,1
46,1,0.25,0.25,1.0,0.0,1,0.0,1
46,2,0.25,0.25,1.0,0.0,1,0.0,1
47,2,0.25,0.75,1.0,1.0,0,1.0,1
47,2,0.25,0.75,1.0,1.0,0,1.0,1
48,2,0.25,0.75,0.0,1.0,1,1.0,1
48,3,0.25,0.75,0.0,1.0,1,1.0,1
49,3,0.75,0.25,1.0,0.0,1,0.0,1
49,2,0.75,0.25,1.0,0.0,1,0.0,1
50,2,0.25,0.75,0.0,1.0,0,0.0,1
50,2,0.25,0.75,0.0,1.0,0,0.0,1
51,2,0.25,0.75,0.0,1.0,0,0.0,1
