run,trial,task,mean0,mean1,reward0,reward1,choice,reward
0,0,1,0.25,0.25,0.0,1.0,0,0.0
0,1,1,0.25,0.25,1.0,0.0,1,0.0
0,2,3,0.75,0.25,1.0,0.0,1,0.0
0,3,4,0.75,0.75,1.0,1.0,1,1.0
0,4,2,0.25,0.75,0.0,0.0,1,0.0
0,5,1,0.25,0.25,0.0,0.0,1,0.0
0,6,3,0.75,0.25,1.0,0.0,0,1.0
0,7,1,0.25,0.25,0.0,0.0,1,0.0
0,8,3,0.75,0.25,1.0,0.0,0,1.0
0,9,4,0.75,0.75,1.0,1.0,1,1.0
0,10,2,0.25,0.75,0.0,0.0,0,0.0
0,11,1,0.25,0.25,1.0,0.0,1,0.0
0,12,2,0.25,0.75,0.0,1.0,1,1.0
0,13,4,0.75,0.75,1.0,1.0,1,1.0
0,14,2,0.25,0.75,0.0,0.0,1,0.0
0,15,1,0.25,0.25,1.0,0.0,1,0.0
0,16,1,0.25,0.25,0.0,0.0,1,0.0
0,17,2,0.25,0.75,1.0,1.0,1,1.0
0,18,4,0.75,0.75,0.0,0.0,1,0.0
0,19,1,0.25,0.25,0.0,0.0,1,0.0
0,20,2,0.25,0.75,0.0,1.0,1,1.0
0,21,2,0.25,0.75,0.0,1.0,1,1.0
0,22,2,0.25,0.75,0.0,1.0,1,1.0
0,23,2,0.25,0.75,1.0,1.0,1,1.0
0,24,3,0.75,0.25,1.0,0.0,0,1.0
0,25,4,0.75,0.75,0.0,1.0,1,1.0
0,26,3,0.75,0.25,1.0,0.0,0,1.0
0,27,2,0.25,0.75,1.0,0.0,1,0.0
0,28,3,0.75,0.25,0.0,1.0,0,0.0
0,29,3,0.75,0.25,1.0,0.0,0,1.0
0,30,4,0.75,0.75,1.0,1.0,1,1.0
0,31,2,0.25,0.75,0.0,1.0,1,1.0
0,32,4,0.75,0.75,1.0,1.0,1,1.0
0,33,3,0.75,0.25,1.0,0.0,0,1.0
0,34,4,0.75,0.75,1.0,1.0,1,1.0
0,35,4,0.75,0.75,1.0,1.0,1,1.0
0,36,4,0.75,0.75,1.0,1.0,1,1.0
0,37,4,0.75,0.75,0.0,1.0,1,1.0
0,38,3,0.75,0.25,1.0,0.0,0,1.0
0,39,1,0.25,0.25,0.0,0.0,1,0.0
0,40,1,0.25,0.25,0.0,0.0,1,0.0
0,41,4,0.75,0.75,1.0,1.0,1,1.0
0,42,3,0.75,0.25,0.0,0.0,0,0.0
0,43,4,0.75,0.75,1.0,0.0,1,0.0
0,44,1,0.25,0.25,0.0,0.0,1,0.0
0,45,3,0.75,0.25,0.0,0.0,0,0.0
0,46,4,0.75,0.75,1.0,0.0,1,0.0
0,47,4,0.75,0.75,1.0,1.0,1,1.0
0,48,3,0.75,0.25,1.0,0.0,0,1.0
0,49,2,0.25,0.75,0.0,1.0,1,1.0
0,50,1,0.25,0.25,0.0,0.0,1,0.0
0,51,1,0.25,0.25,1.0,0.0,1,0.0
0,52,3,0.75,0.25,0.0,0.0,0,0.0
0,53,2,0.25,0.75,0.0,1.0,1,1.0
0,54,2,0.25,0.75,1.0,1.0,1,1.0
0,55,1,0.25,0.25,1.0,0.0,1,0.0
0,56,4,0.75,0.75,1.0,1.0,1,1.0
0,57,1,0.25,0.25,0.0,1.0,1,1.0
0,58,2,0.25,0.75,1.0,0.0,1,0.0
0,59,1,0.25,0.25,0.0,0.0,1,0.0
0,60,2,0.25,0.75,0.0,1.0,0,0.0
0,61,2,0.25,0.75,0.0,1.0,1,1.0
0,62,3,0.75,0.25,1.0,0.0,0,1.0
0,63,1,0.25,0.25,0.0,0.0,1,0.0
0,64,4,0.75,0.75,1.0,0.0,1,0.0
0,65,3,0.75,0.25,1.0,0.0,0,1.0
0,66,3,0.75,0.25,1.0,0.0,0,1.0
0,67,3,0.75,0.25,1.0,1.0,0,1.0
0,68,4,0.75,0.75,0.0,1.0,1,1.0
0,69,2,0.25,0.75,0.0,1.0,1,1.0
0,70,3,0.75,0.25,1.0,0.0,0,1.0
0,71,4,0.75,0.75,1.0,1.0,1,1.0
0,72,4,0.75,0.75,0.0,1.0,1,1.0
0,73,1,0.25,0.25,0.0,0.0,1,0.0
0,74,2,0.25,0.75,0.0,1.0,0,0.0
0,75,3,0.75,0.25,1.0,1.0,0,1.0
0,76,4,0.75,0.75,1.0,0.0,1,0.0
0,77,2,0.25,0.75,0.0,1.0,0,0.0
0,78,4,0.75,0.75,0.0,1.0,1,1.0
0,79,3,0.75,0.25,0.0,0.0,1,0.0
0,80,1,0.25,0.25,1.0,1.0,1,1.0
0,81,2,0.25,0.75,0.0,1.0,1,1.0
0,82,3,0.75,0.25,1.0,1.0,1,1.0
