run,trial,task,mean0,mean1,reward0,reward1,choice,reward
0,0,3,0.75,0.25,1.0,0.0,0,1.0
0,1,1,0.25,0.25,0.0,0.0,0,0.0
0,2,3,0.75,0.25,1.0,0.0,1,0.0
0,3,1,0.25,0.25,0.0,1.0,1,1.0
0,4,1,0.25,0.25,1.0,0.0,1,0.0
0,5,4,0.75,0.75,1.0,0.0,0,1.0
0,6,4,0.75,0.75,1.0,1.0,0,1.0
0,7,1,0.25,0.25,0.0,0.0,1,0.0
0,8,1,0.25,0.25,1.0,1.0,1,1.0
0,9,3,0.75,0.25,1.0,0.0,1,0.0
0,10,1,0.25,0.25,0.0,1.0,1,1.0
0,11,3,0.75,0.25,0.0,0.0,1,0.0
0,12,3,0.75,0.25,1.0,0.0,1,0.0
0,13,2,0.25,0.75,1.0,1.0,1,1.0
0,14,4,0.75,0.75,0.0,1.0,0,0.0
0,15,4,0.75,0.75,1.0,1.0,0,1.0
0,16,1,0.25,0.25,0.0,0.0,1,0.0
0,17,2,0.25,0.75,0.0,1.0,0,0.0
0,18,3,0.75,0.25,1.0,0.0,0,1.0
0,19,3,0.75,0.25,1.0,0.0,0,1.0
0,20,4,0.75,0.75,0.0,1.0,0,0.0
0,21,1,0.25,0.25,0.0,0.0,1,0.0
0,22,2,0.25,0.75,0.0,1.0,1,1.0
0,23,4,0.75,0.75,1.0,1.0,0,1.0
0,24,3,0.75,0.25,0.0,0.0,1,0.0
0,25,4,0.75,0.75,0.0,1.0,0,0.0
0,26,4,0.75,0.75,1.0,1.0,0,1.0
0,27,1,0.25,0.25,1.0,1.0,1,1.0
0,28,3,0.75,0.25,1.0,0.0,1,0.0
0,29,1,0.25,0.25,0.0,1.0,1,1.0
0,30,3,0.75,0.25,0.0,0.0,0,0.0
0,31,1,0.25,0.25,0.0,0.0,1,0.0
0,32,1,0.25,0.25,0.0,0.0,0,0.0
0,33,2,0.25,0.75,1.0,1.0,1,1.0
0,34,1,0.25,0.25,0.0,1.0,1,1.0
0,35,4,0.75,0.75,1.0,1.0,0,1.0
0,36,2,0.25,0.75,0.0,1.0,1,1.0
0,37,4,0.75,0.75,1.0,1.0,0,1.0
0,38,1,0.25,0.25,0.0,1.0,1,1.0
0,39,2,0.25,0.75,1.0,1.0,1,1.0
0,40,4,0.75,0.75,1.0,1.0,1,1.0
0,41,1,0.25,0.25,1.0,1.0,1,1.0
0,42,4,0.75,0.75,1.0,1.0,0,1.0
0,43,3,0.75,0.25,1.0,0.0,1,0.0
0,44,3,0.75,0.25,1.0,0.0,1,0.0
0,45,3,0.75,0.25,1.0,1.0,0,1.0
0,46,2,0.25,0.75,0.0,0.0,1,0.0
0,47,4,0.75,0.75,1.0,1.0,0,1.0
0,48,3,0.75,0.25,1.0,0.0,0,1.0
0,49,2,0.25,0.75,1.0,1.0,1,1.0
0,50,4,0.75,0.75,1.0,1.0,1,1.0
0,51,2,0.25,0.75,0.0,1.0,1,1.0
0,52,2,0.25,0.75,0.0,1.0,1,1.0
0,53,2,0.25,0.75,0.0,1.0,1,1.0
0,54,2,0.25,0.75,1.0,1.0,1,1.0
0,55,2,0.25,0.75,1.0,1.0,1,1.0
0,56,3,0.75,0.25,1.0,0.0,1,0.0
0,57,2,0.25,0.75,0.0,1.0,1,1.0
0,58,2,0.25,0.75,0.0,1.0,1,1.0
0,59,2,0.25,0.75,0.0,0.0,1,0.0
0,60,4,0.75,0.75,0.0,0.0,1,0.0
0,61,3,0.75,0.25,0.0,1.0,1,1.0
0,62,2,0.25,0.75,1.0,1.0,1,1.0
0,63,1,0.25,0.25,0.0,1.0,1,1.0
0,64,1,0.25,0.25,0.0,1.0,1,1.0
0,65,1,0.25,0.25,0.0,1.0,1,1.0
0,66,3,0.75,0.25,0.0,0.0,1,0.0
0,67,3,0.75,0.25,1.0,0.0,1,0.0
0,68,1,0.25,0.25,0.0,1.0,1,1.0
0,69,4,0.75,0.75,0.0,1.0,0,0.0
0,70,1,0.25,0.25,0.0,1.0,1,1.0
0,71,2,0.25,0.75,0.0,1.0,1,1.0
0,72,3,0.75,0.25,1.0,0.0,1,0.0
0,73,4,0.75,0.75,1.0,1.0,0,1.0
0,74,2,0.25,0.75,1.0,1.0,1,1.0
0,75,4,0.75,0.75,1.0,1.0,1,1.0
0,76,4,0.75,0.75,0.0,1.0,1,1.0
0,77,4,0.75,0.75,0.0,1.0,0,0.0
0,78,4,0.75,0.75,1.0,0.0,0,1.0
0,79,3,0.75,0.25,1.0,1.0,1,1.0
0,80,2,0.25,0.75,0.0,1.0,1,1.0
0,81,1,0.25,0.25,0.0,0.0,1,0.0
0,82,3,0.75,0.25,1.0,1.0,1,1.0
0,83,1,0.25,0.25,0.0,0.0,1,0.0
0,84,2,0.25,0.75,0.0,1.0,1,1.0
0,85,3,0.75,0.25,1.0,0.0,1,0.0
0,86,2,0.25,0.75,1.0,1.0,1,1.0
0,87,2,0.25,0.75,0.0,1.0,1,1.0
0,88,2,0.25,0.75,1.0,1.0,1,1.0
0,89,4,0.75,0.75,1.0,1.0,1,1.0
0,90,4,0.75,0.75,1.0,1.0,0,1.0
0,91,1,0.25,0.25,0.0,0.0,1,0.0
0,92,1,0.25,0.25,1.0,0.0,1,0.0
