run,trial,task,mean0,mean1,reward0,reward1,choice,reward
0,0,2,0.25,0.75,0.0,1.0,0,0.0
0,1,3,0.75,0.25,1.0,0.0,1,0.0
0,2,1,0.25,0.25,0.0,1.0,1,1.0
0,3,2,0.25,0.75,0.0,1.0,1,1.0
0,4,4,0.75,0.75,1.0,1.0,0,1.0
0,5,2,0.25,0.75,0.0,1.0,1,1.0
0,6,4,0.75,0.75,1.0,1.0,0,1.0
0,7,1,0.25,0.25,0.0,0.0,1,0.0
0,8,3,0.75,0.25,1.0,0.0,1,0.0
0,9,4,0.75,0.75,1.0,0.0,0,1.0
0,10,2,0.25,0.75,0.0,1.0,1,1.0
0,11,1,0.25,0.25,1.0,0.0,1,0.0
0,12,4,0.75,0.75,1.0,0.0,0,1.0
0,13,1,0.25,0.25,1.0,1.0,1,1.0
0,14,4,0.75,0.75,1.0,0.0,0,1.0
0,15,1,0.25,0.25,1.0,0.0,1,0.0
0,16,1,0.25,0.25,0.0,0.0,1,0.0
0,17,3,0.75,0.25,0.0,0.0,1,0.0
0,18,4,0.75,0.75,1.0,0.0,0,1.0
0,19,3,0.75,0.25,1.0,0.0,1,0.0
0,20,1,0.25,0.25,0.0,1.0,1,1.0
0,21,4,0.75,0.75,1.0,1.0,0,1.0
0,22,2,0.25,0.75,1.0,1.0,1,1.0
0,23,4,0.75,0.75,1.0,1.0,0,1.0
0,24,2,0.25,0.75,1.0,0.0,1,0.0
0,25,4,0.75,0.75,1.0,1.0,0,1.0
0,26,1,0.25,0.25,0.0,0.0,1,0.0
0,27,2,0.25,0.75,1.0,1.0,1,1.0
0,28,3,0.75,0.25,1.0,0.0,1,0.0
0,29,2,0.25,0.75,0.0,1.0,1,1.0
0,30,4,0.75,0.75,0.0,0.0,0,0.0
0,31,2,0.25,0.75,1.0,0.0,1,0.0
0,32,4,0.75,0.75,1.0,1.0,0,1.0
0,33,2,0.25,0.75,0.0,0.0,1,0.0
0,34,4,0.75,0.75,1.0,1.0,0,1.0
0,35,1,0.25,0.25,0.0,1.0,1,1.0
0,36,2,0.25,0.75,0.0,1.0,1,1.0
0,37,2,0.25,0.75,0.0,0.0,1,0.0
0,38,3,0.75,0.25,1.0,0.0,1,0.0
0,39,3,0.75,0.25,1.0,0.0,1,0.0
0,40,4,0.75,0.75,1.0,1.0,0,1.0
0,41,1,0.25,0.25,0.0,0.0,1,0.0
0,42,2,0.25,0.75,0.0,0.0,1,0.0
0,43,3,0.75,0.25,0.0,1.0,1,1.0
0,44,1,0.25,0.25,0.0,0.0,1,0.0
0,45,3,0.75,0.25,0.0,1.0,1,1.0
0,46,1,0.25,0.25,1.0,0.0,1,0.0
0,47,2,0.25,0.75,1.0,1.0,1,1.0
0,48,1,0.25,0.25,0.0,0.0,1,0.0
0,49,3,0.75,0.25,1.0,1.0,1,1.0
0,50,3,0.75,0.25,0.0,0.0,1,0.0
0,51,2,0.25,0.75,0.0,1.0,1,1.0
0,52,2,0.25,0.75,0.0,1.0,1,1.0
0,53,3,0.75,0.25,1.0,0.0,1,0.0
0,54,3,0.75,0.25,0.0,1.0,1,1.0
