trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,2,0.25,0.75,1.0,1.0,1,1.0,0
0,2,0.25,0.75,1.0,1.0,1,1.0,0
1,2,0.25,0.75,0.0,1.0,1,1.0,0
1,3,0.25,0.75,0.0,1.0,1,1.0,0
2,3,0.75,0.25,1.0,0.0,0,1.0,0
2,4,0.75,0.25,1.0,0.0,0,1.0,0
3,4,0.75,0.75,1.0,1.0,1,1.0,0
3,1,0.75,0.75,1.0,1.0,1,1.0,0
4,1,0.25,0.25,0.0,1.0,0,0.0,0
4,2,0.25,0.25,0.0,1.0,0,0.0,0
5,2,0.25,0.75,0.0,1.0,0,0.0,0
5,1,0.25,0.75,0.0,1.0,0,0.0,0
6,1,0.25,0.25,1.0,0.0,1,0.0,0
6,3,0.25,0.25,1.0,0.0,1,0.0,0
7,3,0.75,0.25,1.0,0.0,1,0.0,0
7,1,0.75,0.25,1.0,0.0,1,0.0,0
8,1,0.25,0.25,0.0,1.0,0,0.0,0
8,2,0.25,0.25,0.0,1.0,0,0.0,0
9,2,0.25,0.75,0.0,0.0,0,0.0,0
9,4,0.25,0.75,0.0,0.0,0,0.0,0
10,4,0.75,0.75,0.0,1.0,0,0.0,0
10,4,0.75,0.75,0.0,1.0,0,0.0,0
11,4,0.75,0.75,0.0,1.0,1,1.0,0
11,2,0.75,0.75,0.0,1.0,1,1.0,0
12,2,0.25,0.75,0.0,1.0,0,0.0,0
12,4,0.25,0.75,0.0,1.0,0,0.0,0
13,4,0.75,0.75,1.0,0.0,1,0.0,0
13,4,0.75,0.75,1.0,0.0,1,0.0,0
14,4,0.75,0.75,1.0,1.0,1,1.0,0
14,3,0.75,0.75,1.0,1.0,1,1.0,0
15,3,0.75,0.25,1.0,0.0,0,1.0,0
15,2,0.75,0.25,1.0,0.0,0,1.0,0
16,2,0.25,0.75,0.0,1.0,0,0.0,0
16,1,0.25,0.75,0.0,1.0,0,0.0,0
17,1,0.25,0.25,0.0,0.0,1,0.0,0
17,2,0.25,0.25,0.0,0.0,1,0.0,0
18,2,0.25,0.75,1.0,0.0,1,0.0,0
18,1,0.25,0.75,1.0,0.0,1,0.0,0
19,1,0.25,0.25,0.0,0.0,0,0.0,0
19,2,0.25,0.25,0.0,0.0,0,0.0,0
20,2,0.25,0.75,0.0,1.0,1,1.0,0
20,2,0.25,0.75,0.0,1.0,1,1.0,0
21,2,0.25,0.75,1.0,0.0,1,0.0,0
21,3,0.25,0.75,1.0,0.0,1,0.0,0
22,3,0.75,0.25,1.0,0.0,1,0.0,0
22,1,0.75,0.25,1.0,0.0,1,0.0,0
23,1,0.25,0.25,0.0,0.0,0,0.0,0
23,1,0.25,0.25,0.0,0.0,0,0.0,0
24,1,0.25,0.25,0.0,1.0,0,0.0,0
24,4,0.25,0.25,0.0,1.0,0,0.0,0
25,4,0.75,0.75,1.0,1.0,1,1.0,0
25,1,0.75,0.75,1.0,1.0,1,1.0,0
26,1,0.25,0.25,1.0,0.0,0,1.0,0
26,4,0.25,0.25,1.0,0.0,0,1.0,0
27,4,0.75,0.75,1.0,0.0,1,0.0,0
27,3,0.75,0.75,1.0,0.0,1,0.0,0
28,3,0.75,0.25,0.0,0.0,1,0.0,0
28,2,0.75,0.25,0.0,0.0,1,0.0,0
29,2,0.25,0.75,0.0,1.0,0,0.0,0
29,4,0.25,0.75,0.0,1.0,0,0.0,0
30,4,0.75,0.75,0.0,0.0,0,0.0,0
30,3,0.75,0.75,0.0,0.0,0,0.0,0
31,3,0.75,0.25,0.0,0.0,0,0.0,0
31,1,0.75,0.25,0.0,0.0,0,0.0,0
32,1,0.25,0.25,0.0,1.0,1,1.0,0
32,4,0.25,0.25,0.0,1.0,1,1.0,0
33,4,0.75,0.75,0.0,1.0,0,0.0,0
33,3,0.75,0.75,0.0,1.0,0,0.0,0
34,3,0.75,0.25,0.0,1.0,0,0.0,0
34,3,0.75,0.25,0.0,1.0,0,0.0,0
35,3,0.75,0.25,1.0,1.0,1,1.0,0
35,2,0.75,0.25,1.0,1.0,1,1.0,0
36,2,0.25,0.75,0.0,1.0,1,1.0,0
36,2,0.25,0.75,0.0,1.0,1,1.0,0
37,2,0.25,0.75,0.0,1.0,1,1.0,0
37,2,0.25,0.75,0.0,1.0,1,1.0,0
38,2,0.25,0.75,1.0,1.0,0,1.0,0
38,4,0.25,0.75,1.0,1.0,0,1.0,0
39,4,0.75,0.75,1.0,0.0,0,1.0,0
39,1,0.75,0.75,1.0,0.0,0,1.0,0
40,1,0.25,0.25,0.0,0.0,1,0.0,0
40,3,0.25,0.25,0.0,0.0,1,0.0,0
41,3,0.75,0.25,1.0,0.0,0,1.0,0
41,3,0.75,0.25,1.0,0.0,0,1.0,0
42,3,0.75,0.25,0.0,0.0,1,0.0,0
42,3,0.75,0.25,0.0,0.0,1,0.0,0
43,3,0.75,0.25,1.0,0.0,1,0.0,0
43,2,0.75,0.25,1.0,0.0,1,0.0,0
44,2,0.25,0.75,0.0,1.0,1,1.0,0
44,1,0.25,0.75,0.0,1.0,1,1.0,0
45,1,0.25,0.25,0.0,0.0,1,0.0,0
45,2,0.25,0.25,0.0,0.0,1,0.0,0
46,2,0.25,0.75,0.0,1.0,1,1.0,0
46,2,0.25,0.75,0.0,1.0,1,1.0,0
47,2,0.25,0.75,0.0,0.0,0,0.0,0
47,4,0.25,0.75,0.0,0.0,0,0.0,0
48,4,0.75,0.75,1.0,1.0,1,1.0,0
48,4,0.75,0.75,1.0,1.0,1,1.0,0
49,4,0.75,0.75,1.0,1.0,1,1.0,0
49,3,0.75,0.75,1.0,1.0,1,1.0,0
50,3,0.75,0.25,0.0,0.0,0,0.0,0
50,1,0.75,0.25,0.0,0.0,0,0.0,0
51,1,0.25,0.25,0.0,0.0,0,0.0,0
51,4,0.25,0.25,0.0,0.0,0,0.0,0
52,4,0.75,0.75,1.0,0.0,1,0.0,0
52,2,0.75,0.75,1.0,0.0,1,0.0,0
53,2,0.25,0.75,0.0,1.0,0,0.0,0
53,3,0.25,0.75,0.0,1.0,0,0.0,0
54,3,0.75,0.25,1.0,0.0,0,1.0,0
54,1,0.75,0.25,1.0,0.0,0,1.0,0
55,1,0.25,0.25,1.0,0.0,1,0.0,0
55,3,0.25,0.25,1.0,0.0,1,0.0,0
56,3,0.75,0.25,1.0,0.0,0,1.0,0
56,2,0.75,0.25,1.0,0.0,0,1.0,0
57,2,0.25,0.75,0.0,1.0,0,0.0,0
57,4,0.25,0.75,0.0,1.0,0,0.0,0
58,4,0.75,0.75,1.0,1.0,0,1.0,0
58,4,0.75,0.75,1.0,1.0,0,1.0,0
59,4,0.75,0.75,1.0,0.0,1,0.0,0
59,4,0.75,0.75,1.0,0.0,1,0.0,0
60,4,0.75,0.75,1.0,1.0,0,1.0,0
60,2,0.75,0.75,1.0,1.0,0,1.0,0
61,2,0.25,0.75,0.0,1.0,0,0.0,0
61,1,0.25,0.75,0.0,1.0,0,0.0,0
62,1,0.25,0.25,1.0,1.0,1,1.0,0
62,1,0.25,0.25,1.0,1.0,1,1.0,0
63,1,0.25,0.25,0.0,1.0,0,0.0,0
63,1,0.25,0.25,0.0,1.0,0,0.0,0
64,1,0.25,0.25,0.0,1.0,0,0.0,0
64,3,0.25,0.25,0.0,1.0,0,0.0,0
65,3,0.75,0.25,1.0,0.0,0,1.0,0
65,4,0.75,0.25,1.0,0.0,0,1.0,0
66,4,0.75,0.75,1.0,1.0,1,1.0,0
66,3,0.75,0.75,1.0,1.0,1,1.0,0
67,3,0.75,0.25,1.0,0.0,0,1.0,0
67,1,0.75,0.25,1.0,0.0,0,1.0,0
68,1,0.25,0.25,0.0,1.0,1,1.0,0
68,2,0.25,0.25,0.0,1.0,1,1.0,0
69,2,0.25,0.75,0.0,1.0,1,1.0,0
69,3,0.25,0.75,0.0,1.0,1,1.0,0
70,3,0.75,0.25,1.0,0.0,0,1.0,0
70,3,0.75,0.25,1.0,0.0,0,1.0,0
71,3,0.75,0.25,1.0,0.0,1,0.0,0
71,1,0.75,0.25,1.0,0.0,1,0.0,0
72,1,0.25,0.25,1.0,1.0,1,1.0,0
72,4,0.25,0.25,1.0,1.0,1,1.0,0
73,4,0.75,0.75,0.0,0.0,0,0.0,0
73,4,0.75,0.75,0.0,0.0,0,0.0,0
74,4,0.75,0.75,1.0,1.0,1,1.0,0
74,4,0.75,0.75,1.0,1.0,1,1.0,0
75,4,0.75,0.75,1.0,1.0,0,1.0,0
75,1,0.75,0.75,1.0,1.0,0,1.0,0
76,1,0.25,0.25,0.0,0.0,1,0.0,0
76,3,0.25,0.25,0.0,0.0,1,0.0,0
77,3,0.75,0.25,1.0,1.0,0,1.0,0
77,3,0.75,0.25,1.0,1.0,0,1.0,0
78,3,0.75,0.25,1.0,0.0,0,1.0,0
78,2,0.75,0.25,1.0,0.0,0,1.0,0
