run,trial,task,mean0,mean1,reward0,reward1,choice,reward
0,0,3,0.75,0.25,1.0,0.0,0,1.0
0,1,2,0.25,0.75,1.0,1.0,0,1.0
0,2,2,0.25,0.75,0.0,1.0,1,1.0
0,3,3,0.75,0.25,1.0,0.0,1,0.0
0,4,1,0.25,0.25,1.0,0.0,0,1.0
0,5,2,0.25,0.75,0.0,0.0,1,0.0
0,6,1,0.25,0.25,0.0,0.0,0,0.0
0,7,2,0.25,0.75,1.0,0.0,1,0.0
0,8,1,0.25,0.25,1.0,1.0,0,1.0
0,9,3,0.75,0.25,0.0,0.0,0,0.0
0,10,1,0.25,0.25,0.0,0.0,0,0.0
0,11,1,0.25,0.25,0.0,1.0,0,0.0
0,12,3,0.75,0.25,1.0,1.0,1,1.0
0,13,4,0.75,0.75,0.0,0.0,1,0.0
0,14,3,0.75,0.25,1.0,0.0,1,0.0
0,15,2,0.25,0.75,0.0,1.0,1,1.0
0,16,3,0.75,0.25,1.0,1.0,1,1.0
0,17,2,0.25,0.75,0.0,1.0,1,1.0
0,18,3,0.75,0.25,0.0,0.0,1,0.0
0,19,3,0.75,0.25,0.0,0.0,1,0.0
0,20,4,0.75,0.75,1.0,1.0,1,1.0
0,21,3,0.75,0.25,1.0,0.0,1,0.0
0,22,2,0.25,0.75,0.0,0.0,1,0.0
0,23,4,0.75,0.75,1.0,1.0,0,1.0
0,24,4,0.75,0.75,0.0,1.0,0,0.0
0,25,2,0.25,0.75,0.0,1.0,1,1.0
0,26,2,0.25,0.75,1.0,1.0,1,1.0
0,27,4,0.75,0.75,1.0,1.0,0,1.0
0,28,4,0.75,0.75,1.0,1.0,0,1.0
0,29,2,0.25,0.75,0.0,1.0,1,1.0
0,30,4,0.75,0.75,1.0,0.0,0,1.0
0,31,4,0.75,0.75,1.0,0.0,0,1.0
0,32,4,0.75,0.75,1.0,1.0,1,1.0
0,33,2,0.25,0.75,0.0,1.0,1,1.0
0,34,2,0.25,0.75,0.0,1.0,1,1.0
0,35,3,0.75,0.25,1.0,0.0,1,0.0
0,36,4,0.75,0.75,1.0,1.0,1,1.0
0,37,4,0.75,0.75,1.0,1.0,0,1.0
0,38,2,0.25,0.75,0.0,1.0,1,1.0
0,39,1,0.25,0.25,0.0,0.0,0,0.0
0,40,2,0.25,0.75,1.0,0.0,1,0.0
0,41,3,0.75,0.25,1.0,0.0,1,0.0
0,42,1,0.25,0.25,0.0,0.0,0,0.0
0,43,3,0.75,0.25,1.0,0.0,1,0.0
0,44,4,0.75,0.75,1.0,1.0,0,1.0
0,45,1,0.25,0.25,0.0,1.0,0,0.0
0,46,2,0.25,0.75,0.0,0.0,1,0.0
0,47,4,0.75,0.75,0.0,1.0,1,1.0
0,48,4,0.75,0.75,1.0,0.0,1,0.0
0,49,4,0.75,0.75,1.0,1.0,1,1.0
0,50,3,0.75,0.25,1.0,0.0,1,0.0
0,51,2,0.25,0.75,0.0,1.0,1,1.0
0,52,2,0.25,0.75,0.0,0.0,1,0.0
0,53,3,0.75,0.25,1.0,0.0,0,1.0
0,54,4,0.75,0.75,1.0,1.0,1,1.0
0,55,1,0.25,0.25,1.0,1.0,0,1.0
0,56,1,0.25,0.25,0.0,1.0,0,0.0
0,57,1,0.25,0.25,0.0,0.0,0,0.0
0,58,3,0.75,0.25,0.0,0.0,0,0.0
0,59,1,0.25,0.25,1.0,0.0,0,1.0
0,60,2,0.25,0.75,0.0,1.0,1,1.0
0,61,3,0.75,0.25,1.0,0.0,1,0.0
0,62,3,0.75,0.25,1.0,0.0,1,0.0
0,63,1,0.25,0.25,0.0,0.0,0,0.0
0,64,2,0.25,0.75,0.0,0.0,1,0.0
0,65,4,0.75,0.75,1.0,1.0,0,1.0
0,66,1,0.25,0.25,0.0,1.0,0,0.0
0,67,3,0.75,0.25,1.0,1.0,1,1.0
0,68,3,0.75,0.25,1.0,0.0,1,0.0
0,69,1,0.25,0.25,1.0,0.0,0,1.0
0,70,3,0.75,0.25,1.0,1.0,1,1.0
0,71,1,0.25,0.25,1.0,0.0,0,1.0
0,72,1,0.25,0.25,1.0,0.0,0,1.0
0,73,2,0.25,0.75,1.0,0.0,1,0.0
0,74,1,0.25,0.25,0.0,1.0,0,0.0
0,75,4,0.75,0.75,1.0,1.0,0,1.0
0,76,2,0.25,0.75,1.0,1.0,1,1.0
0,77,4,0.75,0.75,1.0,1.0,1,1.0
0,78,4,0.75,0.75,0.0,1.0,1,1.0
0,79,3,0.75,0.25,1.0,1.0,0,1.0
0,80,1,0.25,0.25,0.0,0.0,0,0.0
0,81,1,0.25,0.25,0.0,0.0,0,0.0
0,82,4,0.75,0.75,0.0,0.0,0,0.0
0,83,4,0.75,0.75,1.0,0.0,0,1.0
0,84,3,0.75,0.25,1.0,0.0,1,0.0
0,85,2,0.25,0.75,1.0,1.0,1,1.0
0,86,1,0.25,0.25,1.0,0.0,0,1.0
0,87,3,0.75,0.25,1.0,0.0,1,0.0
0,88,4,0.75,0.75,1.0,1.0,0,1.0
0,89,1,0.25,0.25,0.0,0.0,0,0.0
0,90,1,0.25,0.25,0.0,0.0,0,0.0
0,91,2,0.25,0.75,0.0,1.0,1,1.0
0,92,4,0.75,0.75,0.0,0.0,0,0.0
0,93,1,0.25,0.25,0.0,0.0,0,0.0
0,94,2,0.25,0.75,0.0,1.0,1,1.0
0,95,3,0.75,0.25,1.0,0.0,1,0.0
1,0,3,0.75,0.25,1.0,0.0,0,1.0
1,1,3,0.75,0.25,0.0,0.0,0,0.0
1,2,2,0.25,0.75,0.0,1.0,0,0.0
1,3,2,0.25,0.75,1.0,1.0,0,1.0
1,4,4,0.75,0.75,0.0,0.0,1,0.0
1,5,3,0.75,0.25,1.0,1.0,0,1.0
1,6,1,0.25,0.25,0.0,0.0,0,0.0
1,7,1,0.25,0.25,0.0,0.0,0,0.0
1,8,4,0.75,0.75,0.0,1.0,1,1.0
1,9,2,0.25,0.75,0.0,1.0,0,0.0
1,10,4,0.75,0.75,1.0,0.0,1,0.0
1,11,1,0.25,0.25,0.0,0.0,0,0.0
1,12,3,0.75,0.25,0.0,0.0,0,0.0
1,13,4,0.75,0.75,1.0,1.0,1,1.0
1,14,3,0.75,0.25,1.0,0.0,0,1.0
1,15,2,0.25,0.75,0.0,0.0,0,0.0
1,16,3,0.75,0.25,1.0,0.0,0,1.0
1,17,1,0.25,0.25,0.0,0.0,0,0.0
1,18,2,0.25,0.75,0.0,1.0,0,0.0
1,19,1,0.25,0.25,0.0,1.0,0,0.0
1,20,2,0.25,0.75,0.0,1.0,0,0.0
1,21,2,0.25,0.75,0.0,1.0,0,0.0
1,22,4,0.75,0.75,0.0,1.0,1,1.0
1,23,2,0.25,0.75,0.0,0.0,0,0.0
1,24,4,0.75,0.75,1.0,1.0,1,1.0
