trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,2,0.25,0.75,0.0,1.0,0,0.0,0
0,2,0.25,0.75,0.0,1.0,0,0.0,0
1,2,0.25,0.75,0.0,1.0,0,0.0,0
1,3,0.25,0.75,0.0,1.0,0,0.0,0
2,3,0.75,0.25,1.0,0.0,0,1.0,0
2,1,0.75,0.25,1.0,0.0,0,1.0,0
3,1,0.25,0.25,1.0,0.0,0,1.0,0
3,2,0.25,0.25,1.0,0.0,0,1.0,0
4,2,0.25,0.75,1.0,0.0,1,0.0,0
4,4,0.25,0.75,1.0,0.0,1,0.0,0
5,4,0.75,0.75,1.0,1.0,0,1.0,0
5,3,0.75,0.75,1.0,1.0,0,1.0,0
6,3,0.75,0.25,1.0,0.0,1,0.0,0
6,2,0.75,0.25,1.0,0.0,1,0.0,0
7,2,0.25,0.75,1.0,0.0,1,0.0,0
7,3,0.25,0.75,1.0,0.0,1,0.0,0
8,3,0.75,0.25,1.0,0.0,1,0.0,0
8,4,0.75,0.25,1.0,0.0,1,0.0,0
9,4,0.75,0.75,0.0,0.0,1,0.0,0
9,3,0.75,0.75,0.0,0.0,1,0.0,0
10,3,0.75,0.25,1.0,0.0,0,1.0,0
10,4,0.75,0.25,1.0,0.0,0,1.0,0
11,4,0.75,0.75,0.0,1.0,0,0.0,0
11,3,0.75,0.75,0.0,1.0,0,0.0,0
12,3,0.75,0.25,1.0,0.0,0,1.0,0
12,4,0.75,0.25,1.0,0.0,0,1.0,0
13,4,0.75,0.75,1.0,1.0,0,1.0,0
13,2,0.75,0.75,1.0,1.0,0,1.0,0
14,2,0.25,0.75,0.0,1.0,0,0.0,0
14,3,0.25,0.75,0.0,1.0,0,0.0,0
15,3,0.75,0.25,1.0,0.0,0,1.0,0
15,2,0.75,0.25,1.0,0.0,0,1.0,0
16,2,0.25,0.75,1.0,1.0,0,1.0,0
16,2,0.25,0.75,1.0,1.0,0,1.0,0
17,2,0.25,0.75,0.0,0.0,0,0.0,0
17,1,0.25,0.75,0.0,0.0,0,0.0,0
18,1,0.25,0.25,0.0,0.0,0,0.0,0
18,4,0.25,0.25,0.0,0.0,0,0.0,0
19,4,0.75,0.75,1.0,1.0,0,1.0,0
19,3,0.75,0.75,1.0,1.0,0,1.0,0
20,3,0.75,0.25,0.0,0.0,0,0.0,0
