trial,task,mean0,mean1,reward0,reward1,choice,reward,run
0,1,0.25,0.25,1.0,0.0,0,1.0,0
0,3,0.25,0.25,1.0,0.0,0,1.0,0
1,3,0.75,0.25,0.0,1.0,1,1.0,0
1,4,0.75,0.25,0.0,1.0,1,1.0,0
2,4,0.75,0.75,1.0,1.0,0,1.0,0
2,2,0.75,0.75,1.0,1.0,0,1.0,0
3,2,0.25,0.75,0.0,0.0,1,0.0,0
3,2,0.25,0.75,0.0,0.0,1,0.0,0
4,2,0.25,0.75,1.0,0.0,0,1.0,0
4,4,0.25,0.75,1.0,0.0,0,1.0,0
5,4,0.75,0.75,1.0,0.0,1,0.0,0
5,4,0.75,0.75,1.0,0.0,1,0.0,0
6,4,0.75,0.75,1.0,1.0,1,1.0,0
6,4,0.75,0.75,1.0,1.0,1,1.0,0
7,4,0.75,0.75,1.0,1.0,1,1.0,0
7,1,0.75,0.75,1.0,1.0,1,1.0,0
8,1,0.25,0.25,0.0,0.0,1,0.0,0
8,2,0.25,0.25,0.0,0.0,1,0.0,0
9,2,0.25,0.75,1.0,0.0,1,0.0,0
9,3,0.25,0.75,1.0,0.0,1,0.0,0
10,3,0.75,0.25,0.0,0.0,0,0.0,0
10,4,0.75,0.25,0.0,0.0,0,0.0,0
11,4,0.75,0.75,1.0,0.0,1,0.0,0
11,4,0.75,0.75,1.0,0.0,1,0.0,0
12,4,0.75,0.75,1.0,1.0,0,1.0,0
12,1,0.75,0.75,1.0,1.0,0,1.0,0
13,1,0.25,0.25,1.0,0.0,0,1.0,0
13,2,0.25,0.25,1.0,0.0,0,1.0,0
14,2,0.25,0.75,0.0,1.0,0,0.0,0
14,1,0.25,0.75,0.0,1.0,0,0.0,0
15,1,0.25,0.25,0.0,0.0,0,0.0,0
15,4,0.25,0.25,0.0,0.0,0,0.0,0
16,4,0.75,0.75,1.0,0.0,0,1.0,0
16,1,0.75,0.75,1.0,0.0,0,1.0,0
17,1,0.25,0.25,0.0,0.0,1,0.0,0
17,4,0.25,0.25,0.0,0.0,1,0.0,0
18,4,0.75,0.75,1.0,1.0,1,1.0,0
18,3,0.75,0.75,1.0,1.0,1,1.0,0
19,3,0.75,0.25,1.0,0.0,1,0.0,0
19,3,0.75,0.25,1.0,0.0,1,0.0,0
20,3,0.75,0.25,1.0,0.0,0,1.0,0
20,1,0.75,0.25,1.0,0.0,0,1.0,0
21,1,0.25,0.25,0.0,1.0,1,1.0,0
21,3,0.25,0.25,0.0,1.0,1,1.0,0
22,3,0.75,0.25,1.0,1.0,1,1.0,0
22,1,0.75,0.25,1.0,1.0,1,1.0,0
23,1,0.25,0.25,0.0,1.0,0,0.0,0
23,2,0.25,0.25,0.0,1.0,0,0.0,0
24,2,0.25,0.75,0.0,1.0,0,0.0,0
24,3,0.25,0.75,0.0,1.0,0,0.0,0
25,3,0.75,0.25,1.0,1.0,0,1.0,0
25,2,0.75,0.25,1.0,1.0,0,1.0,0
26,2,0.25,0.75,0.0,1.0,0,0.0,0
26,4,0.25,0.75,0.0,1.0,0,0.0,0
27,4,0.75,0.75,1.0,1.0,0,1.0,0
27,1,0.75,0.75,1.0,1.0,0,1.0,0
28,1,0.25,0.25,0.0,0.0,1,0.0,0
28,3,0.25,0.25,0.0,0.0,1,0.0,0
29,3,0.75,0.25,1.0,0.0,0,1.0,0
29,3,0.75,0.25,1.0,0.0,0,1.0,0
30,3,0.75,0.25,1.0,1.0,0,1.0,0
30,2,0.75,0.25,1.0,1.0,0,1.0,0
31,2,0.25,0.75,0.0,1.0,0,0.0,0
31,1,0.25,0.75,0.0,1.0,0,0.0,0
32,1,0.25,0.25,1.0,0.0,1,0.0,0
32,3,0.25,0.25,1.0,0.0,1,0.0,0
33,3,0.75,0.25,0.0,0.0,1,0.0,0
33,4,0.75,0.25,0.0,0.0,1,0.0,0
