trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,X,X,D,0,0.574431090281979,0.29504744088764734,0.4213532647245621,0.3184557251757347,0
1,Y,Y,J,0,0.5503278903162243,0.34085538231113327,0.43395268440466617,0.34006051114009406,0
2,X,Y,J,0,0.5087950515580203,0.31852503232825674,0.45659373318431024,0.4187032103553291,0
3,X,Y,J,0,0.5284092903371028,0.375242457649843,0.4197120427150063,0.4328243933344029,0
4,X,Y,J,0,0.480998832786451,0.3775147479709237,0.42117568573212355,0.42498784491431174,0
5,X,X,D,1,0.4954235249575477,0.36050290866551543,0.46867469055024213,0.433674765000876,0
6,X,X,D,1,0.49456970595265176,0.3710329383769147,0.5164217048594206,0.45517954127032006,0
7,X,Y,J,1,0.5153606499399348,0.4181565048664537,0.49415218323174376,0.4516937120575426,0
8,X,X,D,1,0.5408212625910198,0.39680125879483863,0.4835998484893503,0.4200124878307283,0
9,X,X,D,1,0.5546605290152378,0.4046527920643073,0.42372266850442775,0.42112069482261116,0
10,X,X,D,1,0.5272891128091944,0.4209795142185412,0.4041142665945216,0.4434631355109006,0
11,X,X,D,1,0.5015755945463185,0.3987712903903393,0.3971711856170295,0.4500003404953164,0
12,X,Y,J,1,0.5080929374641434,0.3543154205628538,0.3999692052273361,0.4387786608858556,0
13,X,X,D,1,0.5088076781334308,0.3590726923098369,0.41722790933154374,0.4331870346690567,0
14,X,X,D,1,0.5029897346140575,0.352724024908506,0.4250050239448362,0.43613538585772893,0
15,X,Y,J,1,0.5244506424901598,0.35903221783218264,0.395714532023676,0.4099935410570979,0
16,X,X,D,0,0.47870609569938527,0.32130713139054157,0.39212168308232725,0.42807614362226953,0
17,X,X,D,0,0.4802412280174936,0.3025196999007234,0.3907679958166383,0.4367960249915929,0
18,X,Y,J,0,0.4601786769294777,0.27397405879690895,0.4166852021860084,0.37432468935613283,0
19,X,X,D,0,0.45493572076057465,0.27219831958388646,0.37962347119679607,0.3653775085404022,0
0,X,X,D,1,0.5663103822566566,0.4079484801982897,0.551076047179684,0.4421135275500121,1
1,X,X,D,0,0.5390424086471504,0.41685439112639144,0.5727908782399053,0.4892747874326745,1
2,Y,Y,J,0,0.5656176922220898,0.4454112770745776,0.5522556379933661,0.4702589330676023,1
3,X,X,F,1,0.5482841614686537,0.43550571352428136,0.5686007713222061,0.483143119410671,1
4,X,X,F,0,0.548181807724368,0.44040885119152406,0.5868329955138691,0.48094570852446433,1
5,Y,Y,J,1,0.4856367161624082,0.431282336582227,0.5800824776328416,0.45405837556993134,1
6,Y,X,D,0,0.4920646410691939,0.4706433822131379,0.5870835007118779,0.46825632901715347,1
7,Y,Y,J,1,0.464483848179342,0.4663415564196845,0.5772484254518083,0.4895198133408872,1
8,Y,Y,J,1,0.46900737598322717,0.46048470459997876,0.5853906490806172,0.44277128349631895,1
9,Y,Y,J,0,0.49792184613555224,0.4426132552074832,0.5687039255829099,0.3936383603096545,1
10,Y,Y,J,0,0.45928907612934283,0.39953823048339,0.5369596991533976,0.40639283400167364,1
11,Y,X,D,0,0.3786514183944893,0.39837720840450597,0.5334887678454739,0.36923586798853986,1
12,X,Y,J,1,0.3812045817202508,0.4017081408684704,0.516748464725465,0.3481089455014128,1
13,X,X,F,0,0.3335777600808269,0.41568574312568174,0.5276759088851867,0.350232943468686,1
14,X,Y,J,1,0.3333731468484471,0.3726907230469522,0.5279150385684388,0.30541002957698987,1
15,Y,Y,J,0,0.3707226295069395,0.3548699847583695,0.5877361781537913,0.32775390567291673,1
16,Y,Y,J,1,0.42149204372335036,0.3808344488790649,0.6259001771569235,0.317264420662453,1
