trial,action1,state,action2,reward,probsA,probsB,probsC,probsD,run
0,Y,Y,K,0,0.46120323660205326,0.30952659972883106,0.41218030912011977,0.6952071752032207,0
1,X,Y,J,1,0.5011354182626886,0.3223748073520643,0.3670118458029739,0.6597408644200086,0
2,X,X,D,1,0.48038293909732444,0.2907721868171913,0.3489987260292503,0.6060614492708124,0
3,X,X,D,0,0.4471554748004396,0.26615770450195847,0.34607729696931294,0.5739894477796613,0
4,X,Y,J,0,0.47440120674465724,0.26376588200276546,0.3298828676133432,0.577186002006728,0
5,X,X,D,1,0.5120798128081706,0.25,0.2953390851996733,0.5630594834648559,0
6,X,X,D,0,0.5205447184037163,0.25,0.28016496322180506,0.5970218326368016,0
7,X,X,D,1,0.5372999762925266,0.25008667440371063,0.29251878180751933,0.621402427485993,0
8,X,Y,J,0,0.5725849234501649,0.25,0.27448301118681734,0.6039049306953758,0
9,X,Y,J,1,0.5917077886391057,0.26326206512931494,0.29859210296801836,0.613000165138434,0
10,X,X,D,1,0.6199466544604477,0.2998582225677272,0.31975476891535204,0.6265849665853522,0
11,X,X,D,1,0.6183382274318098,0.3008848275521079,0.32949334842125816,0.6565029312606158,0
12,X,X,D,0,0.6114776090528574,0.30562439152339715,0.32900118855610766,0.6306192460789162,0
13,X,Y,J,1,0.6046799209586706,0.26057441945016746,0.3347634519350948,0.6613303720275888,0
14,X,X,D,0,0.6229207259412627,0.2566450035460247,0.3254701742296149,0.6568753776951026,0
15,X,X,D,1,0.6133866429422106,0.26708017934235356,0.3189834737844786,0.6553619226453996,0
16,X,Y,J,0,0.6005516232055023,0.26034368357618404,0.3247079466204798,0.6513740409247706,0
17,X,Y,J,1,0.6186143543550998,0.32356587573824425,0.3495555271239941,0.644356294644035,0
18,Y,Y,J,1,0.6274574857003901,0.2949333683026559,0.38648598946363844,0.6288904234339125,0
19,X,Y,J,1,0.6576735297085573,0.288934202590043,0.3715540580469346,0.603945709747862,0
0,X,Y,K,0,0.4718860801210818,0.5736223484449162,0.7264796171383976,0.6836355500381333,1
1,Y,X,D,1,0.4631704300390357,0.5670609743716422,0.75,0.6908854250267376,1
2,X,X,D,0,0.5006056186319512,0.5945274242540395,0.7434191323359485,0.6605514080914631,1
3,X,X,D,0,0.49626345265049776,0.5663672737545721,0.75,0.6497026577882472,1
4,X,X,D,0,0.48422202902992917,0.5600527121984823,0.75,0.681056627479128,1
5,X,X,D,1,0.4731558219062202,0.5490185120426239,0.75,0.6935286542679466,1
6,X,X,D,1,0.44597284496410905,0.512652993898615,0.7483489058105173,0.66783004041423,1
7,X,X,D,0,0.46745015292666603,0.5095249080428319,0.75,0.676992244389699,1
8,X,X,D,0,0.456460192891242,0.5305000427304893,0.748384821591697,0.7030843683919732,1
9,X,X,D,0,0.46110570251990374,0.49825375390590043,0.75,0.719609733947579,1
10,Y,Y,J,0,0.45897815280623344,0.49018335727153217,0.75,0.7211928021186554,1
11,X,X,D,1,0.4506601794615548,0.4827773416946469,0.7189462872112948,0.7169593871153634,1
12,X,X,D,1,0.477620548457218,0.4598408882305455,0.7060642028003952,0.7486799536835997,1
13,X,X,D,1,0.42541077354673684,0.45834199587953767,0.7012174554382101,0.7137432500928004,1
14,Y,X,D,1,0.41778877508405776,0.42793657718164146,0.6735383812984032,0.7426159221257322,1
15,Y,Y,J,1,0.4186138603089745,0.4260912194758374,0.6664967687206099,0.7077486324237806,1
16,Y,Y,J,1,0.41900544643631343,0.45409092870215706,0.6799178886769675,0.6855736942960251,1
17,Y,Y,J,1,0.4511660826425796,0.4672700522352221,0.663186412773843,0.6787980619204497,1
18,Y,Y,J,0,0.4893172734856974,0.537724576566165,0.6743185575145287,0.6507456763352535,1
19,X,Y,J,0,0.5101175650286591,0.48998795451946014,0.6569728752713022,0.635373557387152,1
0,X,X,D,0,0.37988065413880306,0.44791958142283433,0.7176627942654867,0.4437079748627391,2
1,X,Y,J,1,0.37390820303232664,0.4357215330840891,0.75,0.43704230040774844,2
2,X,X,D,0,0.402836114509078,0.38780573134906493,0.75,0.4421351402048646,2
3,Y,X,D,0,0.3793206359451218,0.33506573944482765,0.7419063435805339,0.43099020676041355,2
4,Y,Y,J,1,0.4150108331711715,0.3149913940855084,0.75,0.439589034976347,2
5,Y,Y,J,0,0.4204423489061472,0.2736451480504041,0.75,0.4354654089523548,2
6,X,Y,J,1,0.36163883143946474,0.2532433534393948,0.75,0.45372180409958895,2
7,X,X,D,0,0.3924217528780666,0.2528257707524738,0.75,0.430377672695627,2
8,X,X,D,0,0.3878313096962351,0.2631155779183304,0.75,0.4216699252835905,2
9,Y,Y,J,1,0.401686493950404,0.3022423970213316,0.75,0.4125435422845257,2
10,X,X,D,0,0.46770070127701047,0.32778392645714494,0.739210786947011,0.4084074867365299,2
11,X,X,D,1,0.47759950147398406,0.3356794581136788,0.7214319673865043,0.42281360319549793,2
12,Y,Y,J,1,0.4881827633124678,0.3424405961327805,0.6827721975175083,0.39403953352412513,2
13,X,X,D,1,0.4795050175936929,0.40221303830836475,0.7088062886098825,0.41303113150378923,2
14,X,X,D,1,0.457320732127206,0.3916481899340693,0.6764580670206399,0.39438449970572403,2
15,X,X,D,1,0.457845056790731,0.3708442591638417,0.6739159530862059,0.3295338294493464,2
16,Y,Y,J,1,0.45177359931144057,0.3599890828176394,0.6974494442881513,0.3162175419534911,2
17,Y,Y,J,1,0.4861200205696966,0.35295614682509974,0.687094727021801,0.32634117365756765,2
18,X,Y,J,1,0.5189894273079109,0.34929936181594357,0.6807064092738094,0.31491149537123836,2
19,Y,X,D,1,0.5108218519762153,0.30202582550704127,0.6298659772238081,0.2924678297771467,2
0,X,Y,K,1,0.3658496419768271,0.6527743733176181,0.28662915747774964,0.685331559309812,3
1,Y,Y,K,1,0.3760479604926512,0.6486871024584747,0.2917330298623263,0.7361726539498569,3
2,X,X,D,0,0.385566350069237,0.6213904469373859,0.32442055151200133,0.669802106107595,3
3,X,X,D,1,0.36101269965279104,0.6519299699507763,0.3125691462243782,0.7135363642044773,3
4,X,Y,K,1,0.3648745983498286,0.6531952290514692,0.30009039590779,0.7025428117283882,3
5,X,Y,K,1,0.36411957106087256,0.6662843956284259,0.29296626815228377,0.7217415865393025,3
6,X,X,D,0,0.38355108313863706,0.6565013674661945,0.26326743841955563,0.7095979639693052,3
7,X,Y,K,0,0.3759872666383391,0.6311757131896257,0.259594218495166,0.7151021766233059,3
8,X,X,D,1,0.3734316579722005,0.5906772959405071,0.28852217181049866,0.7328455258700322,3
9,X,X,D,1,0.4179746841499834,0.5728114638171983,0.33268793036740013,0.7395749801869146,3
10,Y,Y,J,0,0.4220789434614516,0.5364542431432608,0.3771410705479591,0.75,3
11,X,X,D,1,0.43327604563505195,0.5753860422952292,0.38925400347046546,0.75,3
12,Y,Y,K,0,0.39010869382730506,0.5927492228745179,0.43435955100730095,0.7230415488691356,3
13,Y,X,D,0,0.3932633182583721,0.552420863182207,0.43473434371790015,0.7165069366621236,3
14,X,X,D,0,0.3478011348916381,0.5452789956085292,0.3602783316915106,0.7137707185721202,3
15,X,Y,K,1,0.3445485204446903,0.5514910457024004,0.33244385224780887,0.7074913043795902,3
16,X,X,D,0,0.334474939684595,0.5489517887142776,0.3309364556886265,0.7107809849525631,3
17,X,Y,K,1,0.35263293530030154,0.5286403586508168,0.3468597750452874,0.7150669899219747,3
18,Y,Y,K,0,0.38044461180850286,0.5180326739028528,0.3032420585045223,0.7046073184248083,3
19,Y,X,D,0,0.40359340794938925,0.540272421436178,0.307348935620926,0.7101944751066527,3
0,Y,Y,J,0,0.672317361247627,0.5967492939958856,0.5253126621568831,0.48891285304182097,4
1,X,Y,J,1,0.6672693691596944,0.6070194531188358,0.532751836249706,0.5288383437119297,4
2,X,X,D,0,0.6420956354190877,0.5870725274912185,0.5243845354860118,0.5301489480620624,4
3,X,X,D,1,0.5960671780452547,0.5888732147491921,0.5098478206146381,0.5360966445376092,4
4,X,X,D,1,0.5834530946493436,0.5708181178292866,0.4579902089583622,0.5136020123548666,4
5,X,X,D,1,0.588243485376276,0.5890305128711383,0.42707175518979756,0.4955402698735086,4
6,X,X,D,1,0.5645160635703955,0.6214573374113226,0.44062487934538264,0.47288642534639236,4
7,X,X,D,1,0.5397464592174193,0.626198179502405,0.471412640109344,0.46914732102349954,4
8,X,Y,J,0,0.567501596751659,0.6616030945351413,0.4898657190243027,0.46940635200470193,4
9,X,Y,J,1,0.5900672729056397,0.642588751996657,0.474249053738098,0.48996666254099047,4
10,X,Y,J,0,0.5716380746813814,0.6460184089853979,0.4468313890465428,0.4944166572510014,4
11,X,Y,J,0,0.5494356270433068,0.6474139284138776,0.4493570091679485,0.5320598710270673,4
12,X,Y,J,1,0.5836692926868351,0.6543996756240194,0.4435301590475989,0.5352022742929124,4
13,X,Y,J,0,0.6414668503254528,0.6311014106449073,0.38515389630205715,0.5130672729907847,4
14,X,X,D,1,0.6173832685874387,0.6291679561656314,0.34090774312877903,0.48379941940209154,4
15,X,X,D,1,0.63896548965581,0.5989179324643465,0.32929283203821713,0.4587896394968543,4
16,X,X,D,1,0.6634679981658625,0.5753200156096838,0.33188999957487164,0.5089521709078615,4
17,Y,X,D,0,0.6555810099348279,0.5762252728804483,0.3331251982850499,0.5196430645971203,4
18,Y,Y,J,1,0.697263185021251,0.6050019598357428,0.36532675533937564,0.5527580983088771,4
19,Y,X,D,0,0.6843692930057761,0.5697095397631006,0.4077459547472704,0.5311965189072423,4
0,Y,X,D,1,0.34900430412715605,0.38053031601947807,0.6779935444331946,0.34768481866646106,5
1,Y,Y,J,0,0.346931680299044,0.41534904919965515,0.6735123682553988,0.32256866815193563,5
2,X,Y,J,1,0.3011481271531208,0.43781599101124213,0.6638600763412029,0.3152167412085028,5
3,X,X,D,1,0.2735202140769042,0.4439009378628061,0.6934882881477014,0.2973697582220466,5
4,X,X,D,1,0.3087891441909436,0.43412024785776515,0.6944365276891906,0.33100906149402776,5
5,X,X,D,0,0.31644286436348734,0.5089055413408279,0.6971158541225639,0.3365361964657259,5
6,X,X,D,0,0.33954556907864664,0.5365814105197879,0.699346567820247,0.315138861084115,5
7,X,Y,J,1,0.3679677495924211,0.5262600053524784,0.6719355531089055,0.32898172829876454,5
8,X,Y,J,0,0.4133593996593169,0.5717764437242303,0.6694910559352016,0.3812507804010339,5
9,Y,X,D,1,0.41402384730126157,0.5246348048520143,0.6457670222329855,0.37215048838186077,5
10,X,X,D,0,0.4498701718704931,0.53250852160188,0.6546232853296897,0.39442219076748297,5
11,Y,Y,J,0,0.4503267401153688,0.56877173482234,0.6255990794085906,0.33964871059539026,5
12,X,X,D,0,0.42732046009202473,0.6091749537461726,0.6162133253154849,0.3361850510925902,5
13,Y,X,D,0,0.4046319855245902,0.6174267473686021,0.6203506174405712,0.3234552948181767,5
14,Y,Y,J,1,0.32626213444601765,0.6392608547509716,0.6079864852478918,0.3283031214397413,5
15,Y,Y,J,0,0.2851876833022696,0.6601054661734457,0.5948609374510615,0.33320908273367766,5
16,X,X,D,0,0.25,0.6216179234534056,0.6298946200086611,0.3686784452538529,5
17,X,X,D,0,0.276087957763792,0.6474301432599036,0.6033291003641539,0.3997367824822189,5
18,Y,X,D,0,0.2808147688134448,0.6092489306815623,0.594799755686637,0.3692232505930113,5
19,X,Y,J,1,0.2955975903309504,0.5985859256735098,0.595059472055849,0.3521204199738949,5
0,Y,Y,K,0,0.36474807497877243,0.34918035002394765,0.2838587489301109,0.34154698224278296,6
1,X,X,D,1,0.3601683489021609,0.35164624537836436,0.2532232653063315,0.32497129178753986,6
2,X,X,D,1,0.3495887799040828,0.3348004036495123,0.26293358060324395,0.3193403059425216,6
3,X,Y,J,1,0.37005912894955206,0.3112625956517509,0.254095826636941,0.2944738514456836,6
